days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,5.0,100.0,200.0,60.0,894.0,0.05,0.05,10.0,0.05,1142.0,1186.0,1160.0,1114.0,1148.0,0.3756859400902913,1.479946338074569,0.3323728316433987,2.1742396702078834,1.1079428571724437,1.389620771915125,1.670990436572343,2.0262388926158463,1.8082248185120324,1.7390825484825745,1.3733973203016576,0.901836893728925,0.0,0.0,1.3511114383101146,1.4981181512299315,0.3651199048702092,1.2291861332891778,1.0344428560973722,0.061880948161338,1.8637838489377083,1.5891495302872265,0.2549747110444567,1.2744783007205254,1.5861934302059508,0.6560001676643643,0.1808575024394381,0.0,2.3013594769351524,0.7550523038154242,0.4235203203498188,0.0147236039587934,0.6629590475070977,1.0265895569404624,0.5897803828087034,0.995866865944848,1.43019850028486,1.6783057935398793,0.4487895110330975,1.966874081831828,1.3927309031744983,0.8143859944817442,1.4720366092122623,0.325536234962307,0.8027066986293855,0.326547767607686,0.6318739878479088,1.6423616771886853,1.3049381752781124,2.254227285676934,1.2456563281972095,0.4745227702500137,0.727403585554034,1.5071549557635144,0.5930873895092741,0.8719050081630446,0.647033831328597,0.7811370262634125,1.0469689822473605,0.5511808201997801,0.4040388511914698,1.8307321774019745,1.126444574552935,1.7300362634484032,0.6885578308546477,2.7823140666468715,3.1259108539659457,1.0100517290789086,1.71214264979597,1.2717797952276977,1.6503156084336168,1.4078283045611937,1.809019102204446,0.7275106435522362,0.9331593262882926,1.4395803381626788,0.046468393251408,1.9507621343143635,2.0471782077666663,0.922150679002234,0.1906992229248236,1.2278119139661865,2.058277166624406,1.4490295751069775,1.8841578294352768,0.7155425106471138,0.9171552574041802,1.6605446162334836,0.5196381308303133,0.2466171758960215,1.7171430631243598,2.130735670362148,1.0695009196130725,0.3170312162134978,0.0,0.0,0.1431774502518287,1.3601066506100228,1.315665495729751,1.1491139043074567,100.0,250.0,250.0,0.95,0.95,0.95,4.8,4.779
,,,,,,,,200.0,60.0,670.0,0.05,0.05,10.0,0.08,1092.0,1113.0,1160.0,1145.0,1145.0,2.582904153300886,5.932805257545569,2.177936458858037,7.44391763877185,3.748113898467437,5.911029147493858,6.711038421063268,7.184424237508704,6.83117384016719,6.499255279908979,5.725113417126465,3.246283301529091,0.2912351791451311,0.0,4.740035985083818,5.437672355117271,1.9333341364598304,5.107778917448427,3.818137652327852,1.6332012982367925,7.116260496033224,5.928309023738958,1.6834905731276573,4.926978193478368,6.117146413407362,3.424963265391818,0.6977854533650154,0.0,7.86127184438189,2.2771690698874814,1.9645481952604615,0.612002841618339,3.072759724349985,3.532141300947221,2.753951637060755,3.7463730643654554,4.640936307094028,6.652041809021186,2.2569484795060384,7.65631822822646,5.687371574482222,3.8127845649602072,5.276245766167601,1.895997674455813,2.480849776671053,1.873108017728712,2.899687433306442,6.7450778109356335,4.576401659204604,8.585121254993291,4.931163963825004,2.343492638352406,3.212477024877188,5.45899165213221,2.439148535600321,3.4086497529582407,2.949571036004452,3.336429986098798,3.925898070824128,2.553236564157368,1.8982200108208005,6.565682780549313,3.793491376805004,6.1791196394326295,3.173755435824705,9.3120154750675,10.847543365025192,4.6828165081324,5.889086661182837,5.157165919473631,6.093721213487437,4.696778293188666,6.293383825276889,3.053306124265064,4.523984910096502,5.211068699812105,0.3342679593664481,7.3145613462424945,6.843993377898288,3.1172046995182345,1.4775568624699562,3.9719578175930375,7.584913908132595,5.731850835272338,6.094771291463132,3.104801452580798,3.821288582853893,6.408312806870953,2.731545471987668,1.954560870590226,5.953925211024587,7.3447921354181,3.532224299877436,1.7916447345080622,0.0,0.0,1.34594084352099,4.900699058812423,5.095770789666278,5.013981357992691,,,,,,,6.1,6.079
,,,,,,,,200.0,60.0,21.0,0.05,0.05,10.0,0.13,1176.0,1163.0,1123.0,1197.0,1171.0,9.2626172371328,13.776646183516489,7.392470956172734,17.332034282175645,9.576561333955386,15.146325119804292,15.073669191210223,16.3556683060225,17.51163199724726,14.452859615716282,14.415396669351455,10.335262071396649,2.9083041137540966,0.5067453579407155,12.048274916280954,12.607615739954054,4.25978357654755,10.423079036656382,9.8682036615711,4.597809206669687,17.787108730696367,13.89872916113275,4.703671521194015,13.549648804484455,13.520240708715107,8.908210900305878,3.156068256756753,2.1280626657506585,17.188128393851375,5.974203458741303,6.073577824181276,2.7794917846589096,8.295315997632722,8.25426810317238,6.733757631962093,7.908357684890193,13.371764724662468,14.92274844935586,8.49057648014,15.791092760946466,13.01275479225425,8.980937510353986,13.958843664962291,4.514123666521186,6.528232572648312,5.8662954681223685,7.529496901325244,15.125366735352998,12.01470544441488,18.580752514566196,12.355568204620992,5.797064070887159,8.554533353168507,13.816782354543072,8.160927355894167,9.390663947452737,8.944111411121622,9.61698295562022,10.76810280100755,9.721835719153429,7.109326680505531,14.188899436442036,9.350950198460035,14.804166397625194,9.096179293172824,20.632061871773324,23.447411839082896,11.813480769375095,14.626272861175584,13.869862592956576,15.651841909423824,10.986238780214403,14.823292903570762,8.890555487397652,11.305981769021656,12.633104439380856,2.2424394581792093,17.743018894964855,14.833177407089153,6.932765223831937,6.210680139055165,9.67363515079896,17.390417383506612,12.828911978961784,15.001755240250388,7.967661743897183,9.08900740070833,14.920547244349596,7.784844399265074,6.829071789695311,14.128616271988797,16.33820605559486,9.4805852890165,6.931922637580002,0.0,0.0,6.602147494442069,11.24668953499082,11.953472892694396,12.470603767191433,,,,,,,6.3,6.279
,,,,,,,,200.0,60.0,945.0,0.05,0.05,10.0,0.18,1139.0,1089.0,1126.0,1181.0,1165.0,13.66859315958244,24.07095095333972,16.065005246207445,29.794634666495263,18.81956315943858,21.22035800493341,27.099917933867783,27.7554629331256,31.441965051972712,25.198422198018967,22.340817711229548,21.30224140907091,5.119174822720736,3.6956433704797456,25.82404893921304,21.22101477056049,8.070581927384826,15.94220817173452,19.470520078304325,9.539403434553478,29.89853415516969,23.878162503785923,11.295342423682271,22.54049932328475,21.82320274321904,16.00694974308135,6.386398180918756,4.518714133016124,25.66350299247205,14.06346656282664,16.673324594497434,8.424207098729944,16.4948620580914,13.988215990239883,12.597238800085158,17.422759423046475,25.623299150003582,23.9724972758413,18.56888510791272,26.52681649151053,23.23886683771318,18.898485683389733,24.539229658434948,6.320011798071414,15.09806250489966,9.934702644756584,15.805083698755691,24.561451356146524,20.53783759282092,29.094911910916245,21.238138298926152,11.07891141956209,14.242148808002185,23.072070656268508,16.32899238975682,15.976846534427638,18.042948045266968,16.872054671870682,17.328375467460464,17.645133457686192,16.0537117136738,26.188906548011182,19.162751241813037,26.518214579044933,15.67617163546539,34.925389994222115,36.256451476846976,22.84257401380229,23.54249739084505,26.17140124109613,25.84637093276368,16.959364426246953,23.1874308366961,16.011867412286154,19.38846059281797,19.722217352198037,6.385627984221481,27.89133973496663,25.062519894890777,12.571582775050462,11.03892875119697,16.4008728626631,30.908584527247783,22.117571145670965,21.797756875716107,14.091181245471146,15.307175600955828,29.367741207960705,13.35955917531384,11.602636319176854,23.5893878363059,26.665602425328267,14.572916599370869,13.489318119717195,2.6697677099113992,0.0,15.105150809669858,18.227118497054107,19.67290907623336,22.727474179298937,,,,,,,6.0,5.979
,,,,,,,,200.0,60.0,812.0,0.05,0.05,10.0,0.23,1188.0,1122.0,1138.0,1141.0,1168.0,18.58987350359003,27.973236856829303,23.009653706618387,38.05438905286844,25.068627116354232,26.68188318651676,31.8432698732863,40.66720946950313,40.27804719235076,33.36099246670018,32.70499435115771,31.34559247575414,10.351561980109295,5.725672674739327,38.18927771477388,29.42768057594869,9.6576985469641,21.969584039889664,31.522474279203905,16.860503757397122,32.6326127817851,29.60645030611512,15.8217483992801,28.859465742038047,32.50322063353172,22.297566431844697,9.561618026445718,7.963318694918331,27.273459399528463,21.05420901347689,26.95218333742606,18.46399377728773,24.37931153873186,17.032600174412675,19.29571355974929,25.615578840187204,34.16891717542346,32.33574466264108,31.830143068659872,37.58467000267228,29.092337062196105,23.680317441703902,32.79511471919604,11.257582515007122,24.92993945485258,16.384353661858043,22.47629954551033,38.619768052085846,30.199274373817996,34.13985975194489,27.986683144930357,17.335176582923722,19.01172206387961,34.29860141623553,25.77638040786674,23.38318186237875,24.49791191632357,21.357974413338933,23.097370364264336,24.82732565687111,23.66439443758508,33.26219140825417,24.26428696286692,35.97441289784182,22.43257050531686,42.94025365822967,45.72495708560278,33.092146573734425,33.435261529424245,36.26862531560137,31.9295226674952,24.27402436093045,29.079613813205125,25.037822590565582,27.931627156841067,28.764704110203372,15.008777768374898,35.98221045807023,32.56097356541455,19.748529085702884,15.0070294704295,20.603602367919866,37.90669831413478,30.39739601173904,34.26922471726814,19.926062518676265,20.92852312211302,42.67345992419644,22.608799622715413,16.157526363979464,29.55448477346858,31.45063264676921,23.9421480542056,17.756852624606697,7.61002895944033,0.0,24.51434989148957,25.496719987119494,27.970230237039207,28.46778839075828,,,,,,,5.6,5.579
,,,,,,,,,,,,,,,1126.0,1132.0,1138.0,1197.0,1126.0,20.75943191890204,31.25024210204752,24.992095894500384,37.12392593246849,23.033723462929515,28.836034643371267,31.29840760813973,40.79916857298242,36.84514962811633,37.385926859949855,33.72731905581942,34.29351192101833,12.48250031315748,8.890468468393543,39.566705368316086,32.284792641309075,9.46898560453864,26.70245567012936,32.781654199096046,17.694870986461012,38.48036255921206,32.73674595077107,19.03326398341973,31.022592038855294,37.37819910980183,24.99747946677628,12.71530509633017,12.455726509362556,23.24393464219962,23.661448507867757,26.136714580253777,18.87119033733343,26.42330907965958,22.34920612584645,21.1023616406,28.16657540653985,32.69072371059262,33.98779919098676,33.78850117841289,33.77694618411644,28.73136118558605,23.5019382210004,33.59248000312251,17.24194641643661,25.596015034339647,14.43161412233116,22.554960128181385,39.849421603539206,32.23425194727153,34.05549367042338,30.867012833883297,19.39100053327457,26.58059011657388,35.04332543329724,26.88780448900888,22.95391055220055,23.70991495860667,19.60757643542792,26.083628396402705,21.9964330279601,23.17649030414932,36.1141160060126,29.619230598130475,37.677641651657446,29.678500701470437,40.81146786799533,46.77838648040119,31.706608633343755,37.19837959968272,34.54215127502286,34.43721837346287,30.04609940124638,31.99057115040027,26.024664398836293,28.989754992178323,31.338252048761973,21.904162348141607,43.19760108290969,31.704655494057185,26.155304649102032,16.11189540638976,22.502228856129054,36.50655384923554,32.24184653166421,39.26954484866248,26.816633239943783,20.50144137899657,40.56866279989126,25.734861723182437,22.8500331737837,26.417189833679046,26.838859750728727,21.790304289529733,17.252758980777795,4.993927551094402,2.8105222729335733,24.79162234357968,29.23226834531592,27.910947077769965,27.67230606094857,,,,,,,4.0,3.979
,,,,,,,,,,,,,,,1146.0,1102.0,1164.0,1155.0,1154.0,26.9443201826098,31.213800872971788,24.203577456681757,35.457591670768515,24.83728280525869,34.316702430774626,31.91842514763349,44.06523426157062,39.66356976335421,41.47542440587045,36.84386575103034,34.30227852460079,21.28599946686274,10.82610257475172,39.83861750465756,25.912233313107304,16.398102649718844,29.215590866300463,36.00085479982017,20.3467987759481,43.85427199733517,35.60514228653348,20.96167811942232,32.35736797390673,41.72293405174151,31.944024907958607,14.313651255636442,20.0415037619845,22.38363299129314,28.61282802351159,22.89567410476342,20.82042625623817,30.40259834723955,25.145600568250597,27.734467559342388,28.099074347061865,34.82206063947626,33.4592454887862,37.24421164073779,34.927520910158506,33.813193300093175,27.0399340314084,39.88069861096352,20.89915314087417,28.79310226520767,24.798265424755705,23.37179349808764,43.71779390802392,30.64446283856209,38.52625495563166,41.43502742242826,21.877191442536287,30.851590918516717,32.91190770626469,22.21309814860725,22.530710779223867,32.25213207921431,18.003383565822872,28.64461674766697,24.80378279042328,24.56432993504791,40.4670701490228,30.10390405209263,34.24340766675368,38.12231777812819,39.71200309094275,48.12872071603551,29.517786523231894,40.95871342635815,36.86400256858383,34.44488834586154,31.872193727844493,38.42337781333823,37.2818009593827,28.663733391514324,34.898811617545874,25.090590471343734,47.15871111958586,34.527753758776726,36.433447917788826,23.78486996681793,28.514131733804536,37.74906578159575,33.514083176453994,46.35216074219091,38.14859711759082,22.114546045240203,39.19567049615413,25.74849534502432,24.033361102636245,26.7464167551937,31.37608965699429,21.73750979580276,18.837422266593776,9.14001384276201,7.269655325668386,26.37984761384372,34.32116959347354,30.686993707425977,25.946243344905884,,,,,,,3.7,3.679
,,,,,,,,,,,,,,,1129.0,1129.0,1130.0,1197.0,1086.0,28.40056849450602,34.58230732580647,21.799563895528674,30.351164566402726,22.978265036241236,33.700521016820495,34.39060530155847,47.27631345792799,41.09280466278668,41.412688102078526,34.64582437317881,27.07478371035154,26.68655505055685,16.793192611916712,38.343195819366485,21.56168426800536,23.44805740088897,29.20617761606796,37.1835356207804,24.365677822554797,39.59446388041215,35.394478531490854,23.576913836411787,35.15414031243998,40.70961942294625,34.994681364464505,18.886859382879106,21.24557869306601,25.69591075193652,30.502952977652534,26.45698986191373,24.440640261871103,31.22347705925837,28.977473191943687,35.393146808576404,28.572798277350092,34.4744232242777,27.95841003856998,32.986943825343424,30.139810638741583,32.4781399820192,32.297505196450366,37.00182612689666,26.23509772169368,26.300284994044503,30.344960216603297,25.316131896087903,44.73103225171987,26.98637313283789,37.42371439183661,43.70664934571563,20.400267714162364,31.36283034530156,32.51095980618886,24.61713534049917,30.204950098317656,28.71224990257933,21.76567020910564,35.05381552440856,29.076434124027124,26.67701951994505,39.63597351213875,30.27544144360092,31.301018753082616,35.7954587391791,39.13125271952389,45.853662189619854,32.03366556970304,43.32404743311679,36.37082084879602,39.71481311068786,33.3412101794033,38.89951140325024,37.36885009501607,29.7747248023941,34.52466322949363,25.801634233054887,43.69767679855867,32.432745700222014,37.3519224188946,26.04431575231344,31.417565205068964,34.96565996320841,40.21379810006535,43.11998040556514,42.84157108052348,25.30316347675884,34.35980762358046,25.932716453408933,26.31367987522035,28.40673517947472,24.795303566815104,22.14026523362516,16.932045353994642,16.1708177403377,12.76668002019724,35.35461398655047,36.23066609899143,25.414506111344657,28.225511141667667,,,,,,,3.8,3.779
,,,,,,,,,,,,,,,,,,,,24.72633828454073,27.298587342977704,17.754306821015494,22.95370896917133,17.414001622327458,27.182365582760752,29.01118795635921,38.47415643776952,30.245945353204363,32.36488975315556,29.8278169745251,24.209535577682814,23.302316442864655,18.31538505515465,29.8354085192608,18.352056689079173,17.519678868327237,24.587960944938533,29.56378297946698,20.00157843609721,30.18439634602289,33.27486149784079,24.518519009780107,26.327056239068124,30.43735055735004,29.105656684613955,19.618190908351004,23.0762854444721,19.87953242941189,26.639913777722253,21.9757516655472,23.92594481058909,27.088366078483045,25.750709465342176,25.017801777712123,26.7045861763508,28.363832257719118,23.824629351750414,27.27580053292583,25.1159303762016,25.087251417976507,22.72522205315842,30.81665418487425,18.40935700959598,22.690683020093957,24.28952856141239,20.62764007698324,35.0104676827833,26.200828283898787,33.611776624719894,36.99772943711426,20.43643645211899,24.610938966498896,29.45716535957104,23.19643754036408,23.926884793538747,25.603016343393747,19.426125857277263,27.5826278810948,22.606859084362785,22.82846375053024,33.95162478777907,22.974715212619845,22.747071044994826,29.65251107890026,32.99608188746346,39.15302819772927,25.191956823501386,31.27213877122056,34.43448206752525,32.494180229358165,29.4366798595076,32.779585562202314,28.862265436561035,25.627664671648475,29.881851378307417,22.516026744909823,33.22190819497344,26.85442123516411,28.020376576150337,19.40709438753779,26.317304712063127,23.27874992869798,37.02430141590606,34.22874275310662,33.37706111566639,26.093944449208507,30.233246423808456,20.399313117201064,23.895799617276825,20.742760012552804,22.88178149294562,16.589760624236817,15.092233299484867,17.12761500173742,14.067155420727037,31.038063490939745,28.86871006835611,22.569630319261623,27.50006015574917,,,,,,,4.5,4.479
,,,,,,,,,,,,,,,,,,,,15.367528884262503,15.213352960845194,10.699214196559538,12.371063421389543,12.188633469783102,17.791592713170488,15.008111538717774,23.110473234075695,15.797487116978878,18.943378590851832,15.842116393483854,14.74483838894644,16.762213841330766,10.900501536421002,17.203539279265513,12.4681122769614,12.694504716565868,14.852866850517003,17.083796144663847,12.040468635456056,15.34426869249952,20.5067040570899,11.898074265248349,14.411080001629928,17.11073058590317,18.376264686866623,14.07035203084066,15.127554013894605,11.287811247210197,15.61161664911788,15.02849599130072,16.156937498418312,16.444363960025253,14.115275810978856,13.726709904618527,14.582783411629132,16.832690908090186,13.681938850030118,16.436826497489218,14.66976589220574,14.789996289253349,13.934757371038543,16.529916961094752,10.795672926253172,12.21960305879034,13.813102443948624,10.446109497498728,16.621424857183406,14.450827383770424,18.02803422184346,20.62160115614552,13.566925532822756,14.311869746754429,16.10353363065459,13.183311220725638,14.851654401169585,13.77479743565933,12.435569579472364,16.19775092432347,14.134173188293875,15.157094497550162,18.781332089799577,15.832935569104343,14.730880685033249,19.816930332865606,17.819441963093485,19.5464738041738,16.970697916633533,17.947721865984548,21.514092270446582,20.10268734849189,19.382439932947,19.38935336873439,16.701522379833474,15.821669027200786,15.361393852159749,12.749830793829243,16.10474439722051,15.986137112198373,17.284827183528954,10.38815390958024,15.008801894185837,14.696458808239528,20.0348668796953,21.67260612494768,20.56589734687376,13.688359286118144,18.267846630478395,14.314031988209814,14.980635466492773,11.343037573091834,15.91941728962436,11.358422452928052,9.144425159599352,9.926440995105752,10.716598482264542,19.464002660611403,16.463860579322454,13.386608209951364,16.887247106325855,,,,,,,5.1,5.079
