days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,12.0,100.0,200.0,60.0,1095.0,0.05,0.05,10.0,0.13,574.0,567.0,544.0,558.0,538.0,561.0,556.0,575.0,552.0,577.0,571.0,566.0,1.8208712892808057,1.1076045634554057,1.8456972576859387,1.2202732371501277,0.4048363528804481,0.345872117705346,0.625517419069962,0.7663103438712662,2.2115161799835112,1.933770150240624,0.8484968980645147,2.48202523625378,2.094403209875937,0.0926525382207104,2.285041841793433,0.4359692394493011,2.1654126901285564,1.0862392415531117,0.515944621909391,1.6268358910904142,0.3918087593179136,2.42826900364047,2.2228013878605024,1.2164790532995458,0.7406603637743738,1.0097428126525447,1.830009125483344,1.911437439082726,0.9974446422602976,0.5994958873114273,1.363249036101768,0.4260464822969941,1.7557204784900533,1.5927817422326305,0.3059253300158759,0.1387046987936142,0.5176734471273077,1.1635766739480145,0.2992792853606733,2.900784545767722,1.503431295178707,2.1171551950705747,1.230275791511298,0.7853218729849849,0.488486300494706,0.0,1.3087014321193982,0.0917760655858581,0.951098411811663,0.5775156952698284,1.1092689013318418,1.4329336138893658,1.865822619457374,2.265925253077551,1.1698364143264637,1.1150698525787612,2.8482914083458004,0.975810855021814,0.4663628490642334,1.7867309095816806,1.833321087605496,0.9068180540642246,2.0476452929766875,0.960924110916313,2.158281889454963,0.0,0.2321192283967424,1.9638763310496048,0.7413685280702678,1.3338186207824574,1.51930903528118,0.0,0.8113792424118855,1.1796487592276472,0.0,0.8392206797312649,0.4926791680083229,0.7291592837889146,0.4610280662233036,0.3864091284419177,1.0582449747678024,0.0278046367335593,0.5076099327952217,0.172427423349433,0.7341880752470215,2.1671938017578403,2.118810079536579,1.273332012807595,2.167077118167941,0.2790104331442187,0.4724136469674355,2.074785405463484,2.3615606040988197,1.8097333193227447,0.0,2.7334892656661305,0.329992673056168,2.015580277987148,0.79880093037432,0.8963240978786688,100.0,250.0,250.0,0.95,0.95,0.95,4.8,0.0
,,,,,,,,200.0,60.0,459.0,0.05,0.05,10.0,0.13,565.0,550.0,553.0,561.0,576.0,547.0,580.0,560.0,538.0,541.0,557.0,543.0,6.409016595031061,3.897920423118891,6.931990860207692,4.736858819953461,1.8447622444128695,1.980920833404693,2.526206590724983,3.2603808621988115,7.554582226071979,6.953856775764196,3.301585446148896,8.511123334999217,6.914796289014737,1.3984511061182112,8.730562944217706,2.0177333173293244,7.701849353510815,4.228722354468844,2.195858513984096,6.025326431402082,2.201242797000903,8.796003248150594,7.823664423825114,4.945427110136566,3.538573139287895,4.113184856744959,7.353212222069239,6.882521478550064,4.095849663545502,2.2846542159088634,4.509183218794625,3.374111206516388,7.074944876445919,6.505987413756746,2.0359232561298057,1.2562741886293305,2.727651726550568,4.5846184171467845,1.6024171414999024,10.032682116054634,5.838685768347623,7.947858638706181,4.915327256061192,3.3786686279523277,2.3386977254266985,0.5447429920482922,4.882118378459127,1.0548737372605823,3.3026092107248437,3.3959608618203942,4.561973359552907,5.684723790398826,6.167899849958371,7.976998258807594,4.3488174743033605,4.651480414175113,9.905565488254972,3.5785657092332377,1.7647152774029902,6.77475493717268,6.177553759022575,3.506943085937912,7.589487535311665,4.874095725967392,7.523090185741925,0.0,1.084551000551769,7.644159737565975,2.359107178902598,4.479741302891157,5.426124432104541,0.0,3.2277876656553044,4.765521635298796,0.0,3.632781979596994,2.12822265822666,3.1281276421688866,2.5731181538849017,1.2870595197952182,3.656952500522743,0.6469591954869021,2.571850410853988,1.607226427934005,3.2400796314676183,7.727239682011635,7.377983329307254,4.370197814349187,7.566262660889687,0.8886783577026494,1.8756040832556944,8.345160778196638,8.41942856884896,6.758838589561924,0.0,9.983441413656806,1.8352660211882816,7.277277103185332,3.347331311867331,3.741771268303852,,,,,,,6.1,0.0
,,,,,,,,200.0,60.0,1915.0,0.05,0.05,10.0,0.13,559.0,547.0,585.0,575.0,557.0,546.0,554.0,551.0,561.0,570.0,572.0,568.0,14.10102278528366,9.728705904339598,15.200762305942462,10.08898986042431,6.938967735022423,4.685386426763218,6.073941865163914,9.420891483901638,17.77803339489121,15.760089352833024,7.891296331392164,19.380643577297604,16.538940389464976,6.562677449298249,19.054061723684107,7.94672837771296,18.149578631895757,9.198760258335485,6.213732073258321,13.530333818206833,7.264434542788534,20.68429392795213,17.328909044802923,12.46690049346862,8.83234613963949,10.34735745699514,17.90751686472373,15.91156980664762,9.06248485110778,6.0196600138957645,11.113859799001498,10.878796620310617,17.490755139066856,16.761359961006,6.17195466072752,5.449467853772239,7.702786230875962,11.115991591266724,5.470858162253538,21.356866165687062,14.793365246445568,18.07706859954164,10.881764218964651,9.973467591648786,8.632732003120474,2.923389667452509,11.984926160558045,6.3724493210942885,9.644295500464375,7.998283544936312,11.309292026817312,10.980084217828765,13.341572371210251,17.247943299514578,11.146800127117046,12.502354791473191,20.893657877933983,10.128860785673073,6.028263219561967,16.716595039885345,14.780104723861,8.24758779088028,16.849978110139546,11.957214344706138,16.795159546846765,0.3879297067424136,4.779298449909946,16.585408956280553,6.719659378403218,12.377240374141383,12.334735277487315,0.0,8.26219800759741,13.11539245274902,0.8553099473096815,10.31524346144324,5.99571048951849,8.913717319084501,7.74821988362852,4.527183353593738,9.7625299770073,3.430643114920499,6.313353271954114,5.969592164888654,9.335051716706252,17.782593594601686,17.025536582517645,10.72948245865214,15.175490636824897,3.7110164363367626,5.682620400108406,17.596340020690345,19.821185119605968,15.472472716540349,0.1208632015229249,23.56130291383031,5.924535599275835,16.839190541285475,8.51670664174619,10.285204525491691,,,,,,,6.3,0.0
,,,,,,,,200.0,60.0,1222.0,0.05,0.05,10.0,0.13,566.0,553.0,570.0,553.0,542.0,560.0,559.0,569.0,563.0,535.0,557.0,529.0,21.145059116107195,16.26706267034404,23.126700618201497,19.334127508974014,10.50983117563177,7.362802889122335,15.192399607267646,17.25145248751131,29.551153026279454,25.07386762885114,10.745126705954243,29.79422914881691,27.956458265883604,15.523006400410368,31.94016992568188,19.69892189518024,30.047817021483706,16.412335416283774,10.461027557353562,20.164516794079248,12.167195578584584,33.51794664715325,24.82824887959585,21.551704741486795,18.19976763473108,21.52384726345698,31.25823532071241,29.00365945462595,19.50261001796021,13.048156528085316,17.663269031770387,17.038713838713615,29.811618626053253,31.09922163462632,13.115209382550493,10.745822854601585,15.512337719117236,21.17751184634941,12.617155945368353,34.7924764745715,25.07718011187061,28.973714398678084,20.04526417346711,21.038426074561933,17.697778482613074,10.97897099232362,22.29192014699661,14.38292725831367,16.13578576666253,9.918925065327478,19.75488235734144,20.306930475281835,22.401071237666528,29.428676373350648,20.72874151737492,20.633572206065438,34.49365960255972,20.636268441902835,12.500437383469322,27.41551912964001,23.367926140172404,16.368915211419306,26.84486909036881,17.194235681853115,26.84760551810001,6.275572407444745,11.994046964412552,25.955335833677903,16.38497437580041,19.49944484556841,22.216062635666145,0.0,14.517346795490784,25.02659161021829,1.5681076979355422,18.48423763194692,14.02462565483938,14.211329146693108,15.974633022593109,8.03556462047439,15.853228951700023,10.16427415800413,11.369546631110154,14.133839936961223,17.100887867580273,29.37528035565192,33.05945145996969,15.866514996084122,27.872299319535863,7.200873845408228,13.216733691662297,27.065632455655354,31.334151457988465,27.83220819384021,3.9197011788141376,37.26196558762637,11.717380618680693,28.941381095460667,16.936317205267148,14.593310405938391,,,,,,,6.0,0.0
,,,,,,,,200.0,60.0,1642.0,0.05,0.05,10.0,0.13,567.0,543.0,551.0,564.0,547.0,554.0,556.0,558.0,540.0,572.0,558.0,544.0,25.08397135965939,23.50220258696469,29.73234979593597,30.12760625316413,19.475977242873235,8.508178635221864,20.64249510057529,26.741819031966525,37.983628390863366,33.09293643761138,17.10286861186916,39.49407425019736,32.80019303122093,21.833350811627987,39.96666815786094,30.5158054908236,32.40538731519044,21.46729200795553,14.446163118280891,27.36944465617776,19.543460673628797,39.55092991383032,32.48175022072769,31.573995114133023,25.23405718460153,28.0274923289343,40.25797232867598,41.95061659996624,30.00389166179629,21.779846557821266,26.344939237331168,24.954013284853065,36.03608454188223,38.99333931832892,22.4952485754562,17.84318286878641,22.554486765312134,28.6539505056197,21.426818325913647,43.33875912946198,36.35748472526653,34.352574357254625,28.194830596663618,35.52213307553776,22.420540446733987,19.01432191050893,28.75401785983602,18.28158374116396,21.92198816350187,17.699868669347104,25.306623674591428,22.681724520038323,33.76988563650855,37.35103559977632,24.567151540880957,32.33511238975647,44.55077144434302,31.146582041050625,20.934068143760705,36.28432419545259,29.7328392198357,21.51782141041128,33.353450440577646,24.17992578876981,29.650554619858926,10.32835926406726,18.64449412878919,33.674161409849695,24.49414220604037,27.807282719465004,32.442332748832804,0.0,18.63414845240786,34.22506667972284,5.016191945717696,23.000007092563955,23.24052687649715,13.616448712132694,23.974926961987133,10.806240277084594,24.111291501635968,16.629724004370118,19.04670972079973,21.140196562472656,24.907698301083443,39.92134147265228,37.72613202398567,20.507436516026008,38.19955660870932,11.555392618880056,17.972810457836932,36.58987682042058,37.20243014523132,38.55379386505595,11.278270761452855,44.7556766560752,20.62382613395828,36.94497969132723,24.36553494250047,23.030169125218887,,,,,,,5.6,0.0
,,,,,,,,200.0,60.0,949.0,0.05,0.05,10.0,0.13,538.0,546.0,559.0,573.0,562.0,569.0,554.0,557.0,577.0,560.0,573.0,580.0,24.142177014303723,29.812085057078303,29.34909566853933,30.480246174118587,23.36145199517538,10.649368930642712,21.19063824518009,28.222254951499263,37.75026943108436,29.852446879924567,24.73875879875032,40.57716053474983,30.272923862259,24.97025222067864,38.43075016828882,35.608635820885326,33.768390881156364,22.89590512451864,18.322579020205843,29.29121647046757,25.210087277749217,36.069089757250666,36.27459664502445,30.681078050903626,26.52832249804858,30.1387266079602,39.38859839151259,45.1473080644108,30.924088231836222,26.575813378175532,32.04611410414419,24.604134528926284,36.45225081239912,37.7348441095158,27.66557394157113,25.24707306058907,25.13875514627443,33.33192755984966,24.694144665201005,44.60683035916851,41.58255231508785,37.37938967908415,32.34869314670495,36.499932184947234,23.473808942835078,22.43568151102256,30.824763286407823,16.04754589767309,23.52625092063126,22.372731382657363,26.92228548287118,21.908686154207423,35.94650784770487,36.08490195279341,29.085532226836342,36.50551524812748,44.2218998646206,31.645296449968072,28.13871149451668,35.22191964295453,32.610031067900735,22.99517675625726,32.97936591465404,24.95558550563736,25.90905532745729,16.650867520889562,19.355753062897477,34.762337919097675,25.7097081089657,29.689419514854304,35.3060338767027,0.6026225750011573,12.275520990462834,37.70173557633221,6.461689987560076,26.250159919420064,23.84763885486378,14.306521869263715,27.266746355550715,16.59975303289223,23.1038259073011,22.16745143899944,21.33779503269737,23.00491934630837,25.58848127836104,42.47299528172588,40.211939961616594,23.50184892415504,40.19631996125991,12.918707442619109,20.423955217332068,32.803947560173675,38.98435102233707,40.51957270708365,14.775400179781853,50.45214569730457,27.465706365911508,43.38938645703155,24.62142134431076,25.186144277567603,,,,,,,4.0,0.0
,,,,,,,,200.0,60.0,2313.0,0.05,0.05,10.0,0.13,555.0,571.0,550.0,555.0,572.0,556.0,545.0,559.0,573.0,552.0,569.0,551.0,20.40511800245281,38.14500156431991,28.018775086303556,36.124616966658905,28.188606553814346,11.299486654666016,29.85119955737922,27.77809132584637,38.3006020164119,32.75186076290736,26.87473133986901,44.49832643696672,30.030607528406087,26.4068178633561,37.57121798031,37.332325035149736,39.885748217330686,23.382638788432335,17.634626983523038,33.144677504951375,32.529613049686326,41.349968581656846,40.08410383760002,38.80982855890968,32.18612776134232,33.63937107885065,43.91492422434203,44.81357376742371,31.081780352606675,28.132990861424933,38.07406960074496,26.04389844618679,38.52765152748116,39.962350187084255,33.29678081392649,30.99760447296064,27.15985868442481,33.161088418852124,27.86124868082423,45.55257974471041,44.578658293641965,39.37306499351039,33.21413562613087,41.21448250156893,27.23262944901878,23.837287045844988,36.38474679268064,19.427194381591256,29.85145369308848,24.325064282364007,26.910686364846427,21.62079280832846,34.1239941031273,37.25992805032131,33.129209302634145,37.37204223950574,43.11471651912267,32.44504610158975,30.942216321076348,37.0245435131129,35.468600609337976,26.94658427153948,38.12544590217938,27.38499818456732,29.802880064712507,21.93359593197255,20.61792533096852,39.87236674241979,31.120154459000087,26.920571679000368,42.64513083387727,4.037614137913859,19.99751098225997,37.27340365533022,14.415908259158837,31.657705472486168,27.904029190008,18.6159659054067,33.92893796236531,17.151516930637037,24.431839252637086,28.85490094951581,23.567703022177284,29.35592347572737,25.99518524457913,42.40501572182027,39.87279243019498,28.329017443564748,41.57689284162233,21.64973448604209,23.948515788266345,34.123295826226915,37.735057895823886,44.04429024002701,13.508719425453917,51.00774229554595,27.249751293739344,45.51689889753727,25.48258438475437,24.66654721027468,,,,,,,3.7,0.0
,,,,,,,,200.0,60.0,1245.0,0.05,0.05,10.0,0.13,559.0,540.0,552.0,563.0,550.0,580.0,554.0,571.0,564.0,563.0,561.0,560.0,20.486019808362627,32.73074633552461,27.524232189853645,35.897483294110785,24.242682087293566,22.100964179896508,37.68990416726973,30.55069751370561,39.05192394661272,33.79767016807934,29.374269415580645,39.12813733210734,28.482015233347763,28.475296665596616,36.576196033562745,32.38503254044082,39.732133662969794,24.672698916596644,23.42164243759048,34.44758498388864,25.798999577582677,39.35832865950334,38.25615155089001,39.01337416057474,34.56433146467782,35.44224360607105,44.61112747549304,39.76915775938194,25.8967350255929,29.86432008833184,37.50188878620376,24.35911400771945,37.0435972752421,40.50456168057465,32.3573696906998,28.66910210689636,31.6483630041367,33.68131209602847,25.06621064120431,40.42566690370512,42.64915778891069,36.33206383946631,31.041654002488382,42.20148194711068,29.15395886212954,28.598305607008616,33.52637766837718,25.535879123531583,27.146787950922437,20.39055258843551,29.036251440733626,22.82255544869259,31.596601424183152,36.932217705291286,34.009529565384,33.276658525049754,38.35562442358909,31.41637226486157,32.33450548091452,32.74358292904093,33.51124947616089,28.997122172053928,36.07672503139037,28.360925469106824,33.42007662726683,23.293561234919736,16.164400308371256,38.91005707776704,38.5951159362907,25.247875559639137,43.92206838161799,8.51905227666116,20.634480102831937,38.89551080954787,13.510662980418502,37.15405646867025,30.06867959748113,19.47141517254575,31.895910142517284,17.435740562590528,22.42598664926973,29.40709496721477,25.80621071392692,27.96857654106002,25.970316534425148,38.77069961470208,42.81883455467484,24.626359692154427,37.18619814659026,25.27363651643928,23.860194323168784,28.562198399100343,37.9081294214689,42.33233576210821,16.691771812192385,41.10318444449257,25.355167760943434,41.17385328483618,22.229328589132088,27.01384675840781,,,,,,,3.8,0.0
,,,,,,,,200.0,60.0,307.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,16.75021529578818,26.785731189790784,20.497693408609333,27.66492689649661,20.72396925666829,23.28340128592555,31.86755724464385,28.149669238176426,30.67565439914124,25.760006402886056,28.27243523189293,26.43935134169253,25.91004231450141,27.105128148354076,28.93052519961187,28.478561686869792,36.69113803935984,20.39652006594097,15.289656510885386,25.83455459477223,16.686437489130128,30.349202811494724,30.865295808765342,29.506223143733507,25.405887137798256,29.51571869354931,32.98744688561912,33.3493262860715,24.30088211749174,25.86253722735648,30.157092222637555,15.912668337679037,27.25710833145252,29.907867503123057,27.52371558063107,19.64205711034263,25.668539302492192,25.183427470783265,19.70844735435961,32.04437971294228,35.0349378261352,28.17441108133977,19.41391759344455,34.45407298264334,21.12585216764053,20.94797428991476,24.021855100231196,23.159172606500224,20.020772026230265,16.876634156906512,20.17300685620221,16.798183052999672,26.414848798994463,28.647415352697,28.86936640836308,25.024873687050984,34.49619595940593,28.79437089284805,31.850348805454665,28.397002136027915,30.23076202390865,23.74553732966169,29.13115616986785,23.53218143689173,26.08385411687571,23.096050052237167,17.098742014358596,28.88571378813851,30.62620157614653,20.34363177836579,31.25305349166548,14.431829679693994,19.99614081439552,30.87682408041301,16.834984379875664,30.61635203760281,25.080743688825503,18.985867929860014,25.006372760257666,13.886797937842516,20.53308396613826,27.233315030557907,23.655575964532343,23.90225197371229,26.8962918537553,30.130792265909527,36.20087498882152,15.36717768110705,31.465867054445724,23.21521259721125,15.01539589401551,25.575450454883043,31.895856216278208,28.075700546715748,18.02248043091555,33.877387988051964,21.2824680624571,37.28801923601577,17.981623893355952,20.46044189699141,,,,,,,4.5,0.0
,,,,,,,,200.0,60.0,529.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,11.404513550632814,15.890076168706653,11.842918930882862,14.901916696966213,12.586960680700184,15.813061751353056,19.91031090470224,17.945569853723445,17.51378291652808,15.140571463050073,16.279071542090904,15.707831494915355,15.352704405465072,14.437799478682065,15.94939225985819,18.59804046461087,23.0667715685296,9.229250346735032,8.842785997238988,15.16167749157319,8.960116707153297,17.86871420653978,16.364875082978912,18.022329656086207,16.06039808081573,15.30924749445268,18.840867011323112,19.50669682143579,13.821272293688134,15.034755535838276,15.798923216301237,9.063948449692315,16.30523411332786,18.244433768919603,15.71739165198865,10.905654216120649,12.83481113145042,16.35746822717392,10.504584566420544,18.403497394666264,20.955868793028312,16.84396188784832,15.163645655131347,18.69303465867004,13.68862094316301,12.14995025863296,14.097448807559738,13.830637690634976,13.76774617476824,11.51415582801226,12.165231766660847,11.526151580146262,18.629932645380865,16.98702144243514,16.67543824853455,15.28338126355029,20.34491565238853,17.68276497739364,17.987934072452248,17.889391903946176,20.31057727868582,14.75861269628494,17.20039219171923,14.492684364385951,17.48286941200994,15.158758084089978,14.140217900471868,14.579179877314822,20.89108143244352,14.457758619433616,18.437958852391382,9.561457758549398,13.04191322133372,19.07653677169032,8.937142191060643,16.073808089741643,15.76944493827503,12.662550003471496,14.201505974516458,6.691503686351249,13.930297839286736,16.909564402246147,14.519677073350309,11.93780715859438,17.613774717637945,16.261581716931772,20.28905209482278,11.77820926600736,17.238555213050677,15.686467007642236,11.954372050030386,15.177219496964454,18.51726695410236,14.836203426574093,14.961522594196952,17.588054905876326,12.009873260690703,21.870652602431218,13.092423805111563,13.179702770152293,,,,,,,5.1,0.0
