days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
4.0,16.0,8.0,64.0,480.0,60.0,12.0,100.0,200.0,60.0,958.0,0.05,0.05,10.0,0.13,569.0,559.0,544.0,563.0,597.0,575.0,565.0,550.0,539.0,554.0,562.0,561.0,0.5836481143875987,0.0,1.065292492698183,2.4371476811223163,0.7050395521766224,0.3567302978843062,0.3046277364269061,1.205634380362473,0.6091501843504004,1.1575011287621495,2.026252733820168,0.0,0.0164002503479852,1.1687030571077008,0.0,1.838275397802512,1.694147455171686,1.235458625564634,0.0,1.6829602840523763,1.140340529680797,0.0,1.8550386806871015,0.972479465305056,2.4677151739948493,0.3208070593334652,1.9793701456731845,0.9693914668496396,1.957974520871422,0.3102197561725239,1.4680224638413533,0.4988913892578651,0.4874122729776075,1.921769698079709,0.304408730226131,0.5197836199153145,0.0,0.326851026660369,0.2075984710830959,0.6593221195565879,0.0,2.09801174421335,1.0043829637451114,0.0084878334134845,2.3585645298881834,0.1581437109248871,1.0215334386110235,0.7153863391070762,0.7442115548608126,0.2799677741470286,0.0,0.305048327529454,1.61166829988636,1.8854746373181452,2.3778930202269644,0.6401247867559631,0.0947153487064544,1.391680275872028,2.2476158241202686,0.6704405503766049,0.2102744871140812,0.172852206564017,1.2451247634009226,0.6051594456394696,2.872413123947509,0.5725853367225554,1.851903001757152,1.0946159588046882,0.5997465361952764,0.3787637327524186,0.8388777561549295,0.7085161667194376,0.8717220466193814,1.7017420951744708,0.8651991647469539,1.0993814499189158,0.5719891095441632,0.6385609863856715,1.396801426282033,0.0,0.9568449258409024,2.713913681908914,2.840071160768053,1.235773631131205,1.0418679972882736,0.0,0.7425807790928414,1.6358715732072011,0.9226526450893604,0.0,1.6263165346460866,0.2804120863979533,1.498753236521713,0.0,0.0,1.8472887127782684,1.0955827001388303,2.188968027075961,0.4200842621631623,1.3103189248377805,100.0,250.0,250.0,0.95,0.95,0.95,0.96
,,,,,,,,200.0,60.0,762.0,0.05,0.05,10.0,0.13,599.0,556.0,577.0,550.0,555.0,548.0,562.0,566.0,580.0,552.0,558.0,572.0,3.190569642040409,0.0,4.737498186778631,8.537263006503757,3.091754852402909,2.209691710997583,1.6613485222375082,4.995363174080517,3.072670112670534,4.430577255702863,7.816281341542724,0.0,0.9444555247743174,5.01408901266171,0.0,6.213680779981754,6.319370958652179,4.69808248876061,0.0,6.160150407056992,4.455935797728031,0.0,6.980545166868905,4.212917107080815,8.480616822683793,2.4319225038910037,7.156522364659878,3.1235822142658094,7.332803882505544,1.543565326264238,5.486576301290744,2.4782162210734087,2.572115114606932,7.377437654361855,1.279318681140695,2.3142116917203817,0.4623066061176417,1.9547498394368228,2.1392007847357783,3.016624406800977,0.0,7.422025396114295,3.7106537375579456,0.0,8.758718364468816,1.0864290092677162,3.944307157557207,2.7726656746380027,2.988812261303729,1.421410417409522,0.3648468698568536,1.082178380897405,5.971827934987824,7.068632618312468,8.440778937165241,3.1867935920200408,1.0126277230267249,4.869791489230539,8.104791701263078,2.649401030054534,0.5510849642990294,0.8773467593297792,4.789395150998459,2.604820969723411,9.41908049365932,2.6775333585535117,6.932263123334677,3.536124876707114,1.9490683065009275,2.5254165845074947,3.098346603768922,3.229642858654492,3.4713629222573377,5.866318431398112,3.8644768649952432,4.230579093802626,2.754119955964036,2.7936987724081206,5.562969639453361,0.8885698017062356,4.52078834846452,9.248609353448847,9.490541821183273,4.634184696289132,3.748265021799323,0.5312601561162378,3.095525381182683,6.886070616570077,4.224108926518914,0.0,6.325375085579974,1.3268625815695034,4.854933596683727,0.8500941592766305,0.3371520952772084,7.196200582679936,4.108984611407302,7.304574536124926,1.0695614386583046,4.600410038530514,,,,,,,1.22
,,,,,,,,200.0,60.0,2041.0,0.05,0.05,10.0,0.13,568.0,540.0,555.0,544.0,581.0,544.0,585.0,553.0,550.0,554.0,532.0,584.0,8.684441094534899,0.0,11.2479936221415,18.785529359714268,8.82971625274963,6.838806544995057,4.848661872696013,10.791395982764064,9.928750087692896,9.014153920471218,18.30393644596834,0.0,3.826040030101725,11.169987007536136,0.0,13.835117039360094,15.656410863223984,12.867869466865647,0.4540398303877646,15.02127980462934,11.531347106864994,0.0,15.771884974348216,10.440364207095184,19.716002201526933,6.272151267169005,16.006771093709023,7.588633148804478,16.835372542436815,5.735304988326022,12.413260676530877,6.409102652755852,7.530360721146611,16.294995817152152,4.024648005424975,8.207582851066622,3.4317157715556954,6.806841481067586,6.597657427843908,7.709375186092197,1.9778446883276104,16.210135360179606,9.301800600412095,3.2673037683959985,19.836320501994745,5.72053803171462,8.868067340487805,6.968525550915341,7.769286122489362,4.581907776134939,3.313513377634363,4.826649702553432,14.119194961506684,14.870236873347883,20.146662361146998,7.624226480913454,3.8739691003553673,9.854229695061624,18.002006835694914,7.792772759339178,2.7818306747321,4.933786640048695,12.253595408911648,6.821206529372232,19.980310822754987,6.792280339206187,16.094517788721454,7.948134069347168,6.607985576465133,7.898278309937085,6.810184789455747,6.356105089469592,8.300637709233499,11.950499668079296,8.788347160418471,9.98543473288426,8.947087420998281,6.939114266188682,14.719568088170089,4.292325952514187,11.619228983593135,21.368553589389123,20.169941435050628,11.17814340279372,12.920651204337334,1.346254090880934,8.340766092337711,16.48324301440534,10.081259566924226,0.0,14.494931551753147,4.646169441718144,10.907730233762312,3.98870178968024,3.6302640425865618,16.85028774928807,9.73747093721263,17.081917696426892,2.5890265148288725,12.111188522855016,,,,,,,1.26
,,,,,,,,200.0,60.0,485.0,0.05,0.05,10.0,0.13,549.0,556.0,575.0,548.0,563.0,581.0,565.0,557.0,560.0,551.0,581.0,536.0,14.439901195844554,4.973205787297042,20.1472742603713,30.060992351807062,14.69953511993112,15.535325551874676,10.052146478354212,16.026686975066184,18.523045112564372,16.382393088454382,29.176574506685736,1.022063183225994,9.873324882543772,19.144018967347797,1.3978536009179408,21.37412687274984,25.481298146223647,18.326368086054494,3.002736819763801,26.635894993323205,21.911322366819658,0.0,28.68925458515801,20.150484127410888,30.496412971029564,14.138543841512195,27.081984422026174,12.23946100363915,25.27163948710916,7.126304958102554,21.048699901323417,13.310648421826755,15.586644438839144,22.560427809486463,8.075887348421718,16.498025440976413,6.062697766606588,15.276274998672038,11.134520073882308,15.638712934923912,7.80490806824079,28.28342895913701,17.160475875783547,6.296665943778061,33.77887259355522,16.58804391691891,18.110520959877565,11.455132239829505,15.71462691627181,11.340126376901244,7.646969064608337,11.493460105612654,24.446439542241077,24.71979293184266,33.96898318599799,13.661201649680182,11.328585159169071,19.88944178330024,30.895509616543347,16.21296701422188,6.881882226491491,11.182675130604538,20.002925326196944,10.706739491012472,32.04910843165259,13.240012052917107,23.62779534394681,15.012634494749872,13.624799312283905,11.969457854850328,10.73329613012998,12.532621580682576,16.13953209787075,19.139000001247837,17.315751528480025,22.895117420872847,17.394403482301293,13.21310137712666,25.88282205414989,11.422891081682032,19.44170453904354,32.49947580537736,34.340866066610985,19.12467369455177,24.4152534986146,7.5421737572037,15.237968376237973,27.221808853980285,15.715138775243464,0.1289848670162596,24.92326212323393,10.58956222588604,18.65156981210839,8.598892557827476,8.387964750329823,26.17529966387632,20.01596246144861,29.4241138678915,5.23163445349047,24.15329894176621,,,,,,,1.2
,,,,,,,,200.0,60.0,537.0,0.05,0.05,10.0,0.13,567.0,569.0,578.0,543.0,556.0,544.0,589.0,553.0,532.0,563.0,585.0,571.0,18.95842209686394,11.6980210372287,23.40920803638788,36.89815141295879,26.246892505253456,20.54975549642872,14.353214658596569,23.44239201366773,21.46951594236982,22.9360047539841,36.07441842791817,0.3442244711849868,18.39971045626919,28.317999924688653,0.0,25.585894774905714,32.83229475710321,24.497760595720404,13.478222969618574,37.21703850201325,32.55588302145975,0.5750098525771352,36.48646834059617,25.22446477281767,34.38872916887449,22.16296312170153,34.616035355069435,21.20570349939779,30.86637543748505,12.889121957686072,26.25847300027836,21.06056460764116,20.74810762463576,24.292954333873208,8.243515457619443,24.380796369204724,14.934394304547665,20.15106676181194,18.99527033351311,23.54081785550388,13.805706723467592,36.668190761860174,21.76664590931321,13.191880088937168,43.014671911054464,25.366497875795503,26.488872686264408,18.9047431007753,21.944979885535844,22.35448487627256,14.8408629253802,20.605260588823484,31.41579127619328,35.532935206992065,41.980148531964566,20.984013215881884,21.09641263118125,30.2938821301438,39.46913395929247,22.22343820999704,11.729961117276051,11.674815056831642,29.245367063120582,21.477965863015918,44.13157940351369,21.236438901499557,28.199466892655835,20.41978948658093,25.80395943441444,14.655097724171418,18.02711084554629,20.481471580388703,26.95866975022673,27.837721655895614,26.86818708278262,31.68965544980789,27.215239140529253,24.61882116139852,31.73575398955249,17.955967660729765,28.875586927203965,39.695646847607215,44.8327857868688,25.56031271840477,31.43256125568873,12.15478175643175,16.175334883647853,35.85091640141312,20.269271200121874,0.6702202678460834,34.04540092579654,19.254977542073878,24.698020686039712,18.99390225951853,11.37966140977587,36.5846508583045,25.766837064183637,35.978277564744594,8.380794789265437,35.92857781070231,,,,,,,1.12
,,,,,,,,200.0,60.0,211.0,0.05,0.05,10.0,0.13,577.0,562.0,564.0,561.0,550.0,567.0,582.0,566.0,570.0,525.0,587.0,531.0,29.22864210774067,15.924919806033516,21.89917783057265,37.06757810338505,34.344504599589754,19.70515715400803,14.898843100765465,25.19861842380997,20.99767796942181,22.84478121867513,37.94144854854981,6.796210772995513,19.70720685212466,30.02381076678594,3.1256138301970253,23.270847979534864,35.17875637006051,26.40095465738956,18.732706543988687,41.488449389699554,37.27621861321296,6.506563829270233,36.85775504894639,23.82955990013375,31.65935681479864,19.48043311545131,35.37003306294986,21.620964644662823,27.438422385517057,18.13861951979191,29.467043631605364,19.827109738337587,25.25610579465526,24.96386890028128,11.356523389487318,32.5878112242913,22.917012840264317,21.25269534000433,30.048342632088826,26.492219007953203,12.613465739444893,39.03840415404591,26.376452516223623,15.398961037242298,44.17344776495122,25.63205888190777,27.767663512719302,15.235072158317204,19.57097722959407,26.302436507922813,15.45620288259863,24.18412993570662,33.42843057694118,39.509838465517866,41.25545004765764,26.843070462235328,28.518801111831905,31.879371070399525,43.99299472348666,22.75837490546019,14.825471492982494,13.522467234318846,28.318483549729496,24.790366505711912,41.92600870615306,23.95151511061169,30.49903824637842,20.3607489811457,28.13219661303521,16.596353146899794,25.046701023151343,21.977895784883646,29.57709744990399,36.3365421210732,26.38293278644529,27.67263228189799,29.84271382597512,30.575940028979637,37.02781031612159,21.61029667206149,33.87539586794329,41.52018020444208,39.51958429791855,29.47567111481811,31.228379738195112,11.95602394980127,13.728801929006105,41.9571593889055,23.21052908341441,5.473038583228531,29.03391817426334,22.30961337661163,27.451180541861472,22.084041480043727,16.34616516195149,42.28221382532847,29.781605493688048,35.711712253093374,10.93625072655392,37.13029192379797,,,,,,,0.8
,,,,,,,,200.0,60.0,768.0,0.05,0.05,10.0,0.13,553.0,530.0,534.0,566.0,557.0,589.0,571.0,561.0,562.0,561.0,558.0,535.0,34.71659080916036,23.17153732208968,28.7265185518728,41.09826647910637,40.89557522092252,25.182249100675328,20.899803044391177,31.872032137752036,26.100581412647063,24.721829910990976,38.94828414003032,10.45909441785042,20.23305344157841,28.870431877529427,5.685973556846706,24.168515751995997,35.55874173241046,26.019083122002893,19.423384262471583,42.08290544447451,38.5498847086213,14.43813690996383,34.06581594749226,23.84765665430148,33.63912119171102,20.78540632018549,38.32145604435883,22.3389590104861,32.809960678048384,21.74714800395252,28.884759049414573,23.730307020885988,32.46708543648057,24.94477273038929,12.863848281485364,38.95410345078132,25.659392686187072,25.129396707624604,39.33519800726216,25.59912361073767,15.95890551474707,37.60965509082262,34.03427548974262,20.763354461636915,47.549911758741686,28.497362058607223,31.26001032586725,13.317157467219626,25.63059006104198,29.29152435232085,22.956108034744236,30.204091475413477,37.3555086098172,45.728214398987966,39.96217139437777,25.328843867136012,32.52694067742754,29.61992631019146,50.266305669801326,24.31141047041624,19.990142267938268,17.925428370330838,32.14422420470747,27.68547946267522,44.92824218909709,28.58851569229716,35.09535646410123,25.184419272240127,37.03404042372587,17.74185354970132,27.685804714172598,22.748397194324976,31.879137424879524,42.98177651006191,24.98997941808866,31.79197363067032,33.54542810753468,33.319068480339546,41.16203448711397,24.614838599265383,41.29875235353205,44.099923019269326,39.967214418837344,41.32353680708764,35.848768716980864,18.21357235032476,21.454838683091666,43.70680615186176,26.67441884525289,9.244462343510474,30.98916529813981,25.22740867363634,31.71508088986701,20.753424257801218,21.50158724054796,41.1755497916711,30.70421315169232,38.66213999526511,17.968840907018652,36.44619319406677,,,,,,,0.74
,,,,,,,,200.0,60.0,1880.0,0.05,0.05,10.0,0.13,550.0,578.0,548.0,559.0,541.0,544.0,544.0,560.0,571.0,554.0,543.0,541.0,38.732248828119786,26.30607555921582,28.80121116710016,35.54250050521792,40.07292226420512,29.09122831419669,26.169249615569896,35.28787120149208,31.285851641487184,30.724834339719067,38.681276232089125,18.029189765257915,23.382094521363893,34.9023341685814,15.5247158085108,22.609481948043328,36.10643508438745,26.937462986750365,23.113349387210373,39.44099289278035,37.708659386221285,15.12907584636836,31.16151027129355,24.29648718319957,27.47763586699784,22.32918887728757,35.63530103671663,18.89850403430788,23.46209840644988,24.891102686034564,27.448777678325147,23.57452006511479,25.066983442469414,26.680602234033596,13.65800699927824,33.07990451309661,26.029412637088956,24.34867927677832,37.66465428225395,31.3534679557143,24.709989783259477,37.05209248582149,31.396678120173465,23.98791752180272,47.345932212570006,30.301643087892312,33.35911843861817,18.66073194834449,27.29631462029772,26.29805407066582,25.577579004520675,35.74922712358456,34.90006928576405,39.840177703202336,40.34661171479196,25.660370401336635,30.275549506397816,29.57071813521521,45.62817165145678,20.308629045426223,23.29730764020964,18.955259701595345,34.23304426463546,29.457749682392645,40.96489479743977,29.42500846723054,40.88496209643693,28.060640896137222,35.486038686081464,23.175296240688205,30.057065150435573,29.82414275750317,35.204580379677445,43.41779325376668,30.203477410966737,30.035386622238136,29.54192109838513,35.5064510080968,37.356299828613366,21.278463883378123,39.61248988935474,37.955824233011846,36.89192560267482,45.18848331919624,36.824681717970776,13.82760716068118,26.066168580221643,42.30795572884257,32.52700970702634,11.661284046336789,33.53710170715088,30.517295708755604,34.09989381962565,20.824853851462095,27.98020633174,38.71180247099194,31.49918148996712,36.39559473969782,19.85004536417873,35.89639815050049,,,,,,,0.76
,,,,,,,,200.0,60.0,1422.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,29.80310951121641,20.18272711048593,25.310623167810636,22.554299994985588,31.428324225515556,22.174184794932664,21.038025053730376,33.23088215157179,25.26698011880326,24.681336103495173,31.45353044243217,15.70905455100588,21.36796080176516,30.50592977767188,13.476862295494309,21.44886162372005,27.6299943318417,24.61236947721908,24.05569431840935,31.40493218027121,28.325795889153653,16.05710461079545,24.362367242165035,22.112178911778848,24.018945872882085,17.196000128873926,29.315250652800035,14.71168500174212,18.56417006340645,25.056989583247898,22.757345917478496,22.457536010853545,20.798712377964836,23.87605080675909,13.06724299810093,28.52580559350776,20.58640887373156,22.75550293700828,30.437669354529177,25.6645678790566,23.896097441581176,29.090507431171822,27.40565056397522,26.3741492376268,38.31186696102292,24.11961347533314,28.822537182673933,18.478548581971182,23.473420072833168,18.04575980952067,21.195300624344192,31.8271761384462,27.8512607248256,31.22935897739112,34.192920774607785,21.932390230341863,25.105305439707134,24.14072935881727,31.78936235090696,14.643319473802208,22.400663160892535,18.289575503633603,26.024397112012988,25.911286912174425,31.521479911412204,23.01078465481728,33.623152508306305,18.31628176832828,27.673864072132943,25.826158814305707,26.39194444058396,22.18409033466578,29.7512231470652,33.92417355985648,23.566437078511367,24.347648348507,24.18989212949976,28.021914084586687,28.63515249382139,19.02992114909818,32.941858350766864,23.845056685123613,29.953192438540167,37.02115369960742,31.03722266954872,12.16184090263193,23.910827298494063,30.65039346012948,29.854697684426345,13.233274420253688,29.955823185624915,24.634559533638097,27.3676966728585,20.227357566762976,26.153525858130504,28.11294367236269,28.18115930953834,33.14439489736076,18.886096286988785,28.107483081960236,,,,,,,0.9
,,,,,,,,200.0,60.0,1455.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,18.248236842428994,14.304132359899516,17.13459545730193,14.463541639387978,16.237259791671697,12.80127004179298,13.7168271816947,19.214485377787128,14.25536261415451,14.773755923979802,17.98958078097379,11.6848212065135,11.966302423944382,20.06170324554044,8.267940854178375,11.9745016526718,17.06954862525803,13.65735128875232,16.445738006702175,18.474619005564087,18.407496408828138,9.922901139431415,15.745528335721604,13.704438560622048,14.588649493902196,10.98846015036366,15.897362186052565,8.636302066727078,13.913701035821957,16.40735383438143,12.62361510944241,17.464981708753534,13.75443606944454,15.19563644983974,8.539855369938916,18.523457909245703,11.718747340675543,17.129970294120035,15.63595963962698,12.995882831332684,13.441652873809772,14.786955099393223,14.168676610782075,21.3664463519075,22.6080304988592,12.923784329716437,16.905940946448375,10.840588168590086,13.203584001110762,11.754978111205942,12.290684946498182,18.768141030404195,17.309808692340777,16.282756918169152,23.379526376249903,12.649538479744107,14.838455131755715,13.92624361609744,18.44153332991016,9.051691921363144,15.561077923062388,14.185311299739263,16.511358517212653,17.338022241934308,21.34407917812145,15.073949339116853,19.244707211208507,11.760447118937355,18.52547033554871,16.729553476818328,17.8161347285152,12.48268128587765,18.046399441070687,21.93257125269826,14.053863912463903,15.790137681307533,14.817185987159236,16.606345281130814,16.327374099810697,9.767666614557845,19.373610298863586,13.676920934638297,16.7240241509864,19.072376571348933,17.864728137012722,10.234859780569405,12.650118573549186,18.30403189406705,17.18686430219606,8.800885752251249,17.419111232209588,14.579574887571503,13.563020969683915,13.667845108806407,14.332502829079475,16.56768398779753,14.193309571009332,18.77350099948835,13.92462593501484,11.633644362852875,,,,,,,1.02
