days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,15.0,100.0,200.0,60.0,225.0,0.05,0.05,10.0,0.13,464.0,442.0,463.0,457.0,449.0,464.0,445.0,454.0,450.0,452.0,439.0,456.0,436.0,454.0,440.0,1.528873458344458,1.218594391769756,1.3021142807619666,1.5560281216558802,1.7595656269220656,1.357707700723919,0.9600043623073528,0.4747360337640964,1.5541499527315146,1.3127012527919524,0.0,1.6453033676531117,1.0386175396185895,0.5721504927392389,1.6969840734730326,0.7212732891575133,0.7934115727262123,0.0,1.6786329863495042,2.066120425783865,0.3638464826597289,0.4280542164288488,0.1741851954540434,1.6759044249455244,0.0,1.1611057381847127,0.0,1.4045845026717818,2.3816437869209235,0.9944598096380955,0.1702468249367104,2.2920547395429063,2.084756552033405,0.4616588515682716,1.6159690241647555,0.9477106472308032,0.9944692519551376,0.8873398936296443,0.854808016006629,1.5231332689784087,1.049678467746375,1.83932895517932,0.9565732918246672,1.825875794644585,2.0488007363249805,0.4407429181207088,0.0,0.0,0.6821550043952407,0.0,1.700443897358929,1.9258816515542003,1.701989325895534,0.9263379113509712,1.003072552463831,0.0,2.0975648337416297,1.2197191634571636,0.0,1.3099472373622645,1.266217833951358,1.3877755566935637,3.382367421382628,0.3876025345859835,0.429736750086177,0.9844887633538564,0.2376334940386946,1.8955473715330649,1.7844588140148516,1.5460737117935932,0.8422660562963452,0.264619670939537,3.10378033735728,0.0,0.0,2.2103476225516445,1.9401977199597156,0.9125152404139464,1.552441199902361,2.462677568997316,0.4547568644293868,0.0,1.8380414567311325,1.0887436404935755,1.7336676820750323,0.6396106240072362,2.0592270588211408,0.0,0.9575610444582212,1.1005877279188028,0.4586473857733505,1.0556063499677446,0.922795778413858,1.760558635185449,0.394531278619054,2.1999732834408947,0.0,2.010050747845115,0.565936266644806,1.180652074098172,100.0,250.0,250.0,0.95,0.95,0.95,4.8,0.0
,,,,,,,,200.0,60.0,2017.0,0.05,0.05,10.0,0.13,454.0,455.0,439.0,454.0,453.0,445.0,458.0,440.0,454.0,462.0,462.0,444.0,428.0,441.0,452.0,5.01494419419314,4.888641237829317,4.500106213418611,6.275323497243662,6.528570214829067,4.913258632169466,4.422099831447308,2.090609687819009,6.997168453202028,5.320159442337001,0.0,7.014896841015607,3.7303428411502457,3.122020685638735,5.988646271789295,3.0434893336904945,2.9775133100547877,0.0,5.628226225057185,7.54197301884256,2.090628883923202,2.102485656355141,1.0068827443002162,6.080212166331422,0.0,4.298844733793502,0.0,4.7771720273458325,9.003191925256786,4.233425078087069,1.22231834062625,7.73531648067412,7.107645488154737,2.0027343914620017,6.230620704392999,3.0086591003855343,3.587087265661157,3.7578842735933486,3.527476847293462,5.429914956930711,4.527668999902435,6.713157529934812,4.444061440932977,6.663341079311655,8.076673853646414,3.054696522423007,0.0,0.0,2.9257582234135477,0.0,6.246973196162945,7.381996526731936,5.595766825701182,3.452614088276264,3.3538111986726564,1.010835882933966,6.713552654598967,5.454098574048155,0.0,5.466544584409942,4.734678351990599,5.048663353585567,10.572183805417428,1.6724217344360337,2.234587361184432,3.99921395523254,1.5495433898483495,6.976166849572301,6.412244562813429,5.906371545766879,3.572768692393073,1.2513640377197928,11.271949136147494,0.0,0.0,8.092666894506547,7.365845976995967,3.920908364035295,5.640003433038286,8.785700592433287,3.186888776502044,0.0,6.938068596531482,3.8022603092707903,6.324014756542728,2.865446574850993,6.519647841423327,0.0,3.8066758178392712,4.792361138063207,2.1183101908917563,4.082087962654659,4.204106321220011,5.732869931966025,1.7646559181097805,7.956328165828983,0.0,6.978743038602488,1.9387556476361825,5.053415070541403,,,,,,,6.1,0.0
,,,,,,,,200.0,60.0,1964.0,0.05,0.05,10.0,0.13,455.0,462.0,427.0,437.0,441.0,465.0,433.0,451.0,451.0,432.0,439.0,437.0,455.0,434.0,462.0,10.695726364175547,12.482441346760233,10.4509776820202,13.290689966492964,15.204181721875308,10.418443647017384,12.02300869197366,7.10293679402703,17.85799921712313,11.515077554540438,2.887022415851519,16.579608510044196,8.412088376002293,6.881080433405091,13.025803606704784,7.976362703809499,7.795301871957147,1.736447081038055,14.182117575391327,17.022941747326602,8.534551501091771,6.160205112457274,3.30543977333794,13.641229745701104,0.0,10.575976232027916,3.475332741356901,10.560128672493631,18.197392654846517,10.04491081639015,4.894399563236226,15.846051905224074,15.174397073629788,7.257920910524938,14.22715232392807,5.950980027924794,9.519300962391,8.515156149262989,10.709391276771353,11.361770985703036,10.846442537886292,15.505223725864637,12.08238329577355,14.877432834750358,18.148192860265503,7.843724421393176,0.0,0.0865570685865413,8.022420944570035,0.1924714382554959,14.92322322947186,17.581044104740812,12.061843385074184,6.817425956128083,8.987550082885768,2.694939836137742,15.469102446276576,14.596093735788504,0.0,14.06243641060821,10.579127080588622,12.175701443706636,23.449595852832097,3.451498801745804,6.961075506360363,10.024666766735624,5.243065875063699,15.350318065128947,13.735160685244594,13.64045643588202,9.267055398093802,4.5035166788952985,24.369840425793114,0.0,2.2963071821758985,18.851062532457227,15.29747420992489,9.328723969196238,14.146352428350555,20.310750445571166,7.835135906525728,3.554300325539524,17.94160765696836,8.515246492203534,13.59024241102306,7.145874332348106,16.22171410030466,0.6992036547264957,10.014701705026996,11.30124059081195,6.796618175174235,10.579766107487494,10.52213027990491,12.913762101437175,5.020927168239955,16.792240976376632,0.0444724576306643,17.5901832213139,3.960086619425653,13.531118748877978,,,,,,,6.3,0.0
,,,,,,,,200.0,60.0,173.0,0.05,0.05,10.0,0.13,477.0,457.0,453.0,457.0,441.0,453.0,437.0,458.0,429.0,454.0,433.0,459.0,449.0,453.0,428.0,18.14266136577184,24.56992864431525,20.037830281922687,22.55811645086198,25.76653979594165,18.39008233115408,22.698643631133557,13.01768233912754,30.61873880581936,22.544620116689718,7.94277529895292,29.648236847218875,17.083159311087556,12.871358271546484,22.21570499994366,15.416301376876088,15.748377362063003,5.963054772147334,24.14294204683846,27.338600600670283,17.491828466698735,10.66848406498831,10.674167189775464,22.77469733730324,0.0,17.804469299371014,9.838841740183945,16.60614300263681,29.315782684009783,20.078253171181824,7.903835365262979,30.401066698881205,24.394684037505776,15.19317196611636,27.161966755065457,13.098904022328975,18.37347999213418,18.46866819527967,19.08787923535852,22.178103622746445,16.296884022592412,22.81184368024374,19.52134980521225,28.27191277305172,31.403115429209755,14.885604486409646,4.913997099169283,5.900694276380269,14.91924138207032,2.583686319827605,24.05928164164435,27.256398429910845,19.505249624645504,17.43949151743203,17.956019897218212,7.8496262266665475,27.059204423461612,22.77604042856549,2.074441843960611,22.78914077689136,16.872597947579163,20.938331723194715,38.99419223229395,9.120748910198117,12.344707283806788,15.275598199661156,16.87602896147642,22.085007156640053,23.06690090653233,23.401246701670186,21.34782906755309,9.984356357564623,34.80027491104282,3.3759559024668477,5.93451140010192,29.311480201593632,24.14565062847084,17.241189247006616,25.292041694862068,32.799629333763804,14.8523014523953,10.130780267217094,32.27891045650824,13.030771224478038,25.41964309828587,14.037339726751815,25.596825029496216,4.354625305743616,18.574950526784697,19.93565418118848,14.625337485455812,17.869986061289755,18.41365667697655,22.188976661131854,10.322379933030012,26.128707140731382,5.21050864970792,26.24849598312908,9.533544036558329,20.43081776318649,,,,,,,6.0,0.0
,,,,,,,,200.0,60.0,667.0,0.05,0.05,10.0,0.13,454.0,464.0,441.0,454.0,440.0,444.0,443.0,451.0,454.0,440.0,432.0,445.0,442.0,460.0,438.0,25.787993401972187,38.11644740549337,29.731380175796723,26.565050776099007,31.252320692102032,23.957881773754988,31.39667955439525,17.21303897415191,37.6881234392331,27.8541279937983,13.399744074453825,37.92412385196569,25.3235624769017,15.582725697390046,32.26408433925346,21.55595702314551,22.085967172189143,16.664359951811786,30.827048902635923,33.26554906708432,25.077788090892557,12.775881782150048,19.1921278633916,30.02236342885492,0.0,25.306835472052708,13.233945273974369,21.33172511264792,42.18407247016505,28.99533782992052,12.686055606492893,41.31898042323757,30.94675653674588,25.931949040937564,38.20606641007708,20.302541450331404,30.66750565531532,26.149218742923157,29.441509745461047,30.23334611707255,19.62679720794043,31.768031603130503,31.08247323836101,39.9586314393259,39.09607887752272,21.91812661782557,9.35351470972596,12.115686491315842,22.826448696058748,5.4924296631195135,31.41732474451462,37.948749971440535,27.533510357264284,24.80097566355565,21.25179417371255,15.59561288525849,35.05432494378144,27.959650970439117,11.168444883735337,33.865873350592665,21.08213907745095,28.92263869453739,48.09964516390792,15.973888242704652,13.992212005293169,24.046448226627472,26.05694072632452,26.727757121735884,29.0594359945294,28.54984777853277,32.11227707345696,18.390276984011205,43.1744905064088,11.141511910889196,12.070730903837962,35.48466979215353,35.00340063607151,25.138522984222355,31.33101761730924,44.48847679579639,20.29456534688008,12.738182691026068,43.06464074782536,17.089951789135743,32.4390128965854,25.491050575401424,32.699219667583726,11.281306794375151,20.51878307295836,28.747783576840057,21.3646511377325,27.019008172378005,21.98476371999166,30.75848348939348,18.6439198196092,31.935711941804083,10.228339404017394,32.115448781241575,16.34869757024631,27.53851927950512,,,,,,,5.6,0.0
,,,,,,,,200.0,60.0,2041.0,0.05,0.05,10.0,0.13,438.0,437.0,451.0,446.0,427.0,428.0,451.0,436.0,448.0,446.0,435.0,466.0,458.0,445.0,448.0,29.242736863491743,42.65239116239451,33.40793062251001,24.994263365369715,31.871548988758096,29.893345447521323,33.39858842642174,20.72337012119799,35.887934747617805,31.5906156769741,21.92688733323101,35.36375586805702,25.19428563535079,19.648180599110788,37.26757441636144,27.739763634049652,20.580814975888536,21.212870241987588,35.81063509702168,33.750023718198364,23.960498509356444,17.219606722593475,26.985995286541957,25.906682266880555,0.0,33.086158154952564,17.19632569865895,25.51682226203351,40.92828454465719,30.66640619059349,19.12143310383773,42.06896442900904,25.930438696154344,28.74705163876107,35.916465415475905,24.651357678946432,32.63470843818972,29.237149250926414,31.34511294925542,30.89677603696041,21.026826339060047,30.380210927459093,34.18893672450969,40.619066596244686,41.51007633655308,21.45645217943879,10.18096889100449,17.506297662985304,22.587269035932323,10.050154516833576,32.90410109184641,39.09714144165906,33.53737305490313,28.74396392315501,23.010386811412214,17.208767400020808,33.164798113487954,30.417017461662823,17.417987761828606,36.21769696513918,22.52702277432675,26.513146016633776,50.950775210192994,14.351992358594964,14.62225185090327,28.772600092325213,27.725292624863823,26.84162243160774,24.11723356115223,31.206120269939785,29.40904805047804,18.27321252408969,48.30178200995612,21.59838681941172,15.669011502207056,33.37643356370909,34.41830554933591,22.987836845611483,32.4586807426276,44.327009548483154,25.8735706576798,16.76144633543489,43.32746644038136,14.88487420412517,32.53545809728323,25.587818064075947,30.69583540214075,12.671261121700578,21.52755541808258,33.10584275055271,24.81702950665581,31.00084728671438,21.38306849166005,27.099588047698298,20.97281535596621,26.40893562887262,15.182638441174303,30.849650667810486,18.214026541652373,29.5133114823262,,,,,,,4.0,0.0
,,,,,,,,200.0,60.0,1258.0,0.05,0.05,10.0,0.13,446.0,464.0,446.0,439.0,443.0,434.0,450.0,424.0,464.0,444.0,455.0,456.0,449.0,458.0,447.0,33.596290979990115,45.96786232455701,39.90193575567575,22.939634013890178,34.37915350583024,37.683416921359765,33.162522063266024,26.03365104386351,40.91406816668838,38.69048305391291,34.8535067287253,40.68802563590914,28.948676711611828,20.7330909896605,39.158799229499365,30.56448460460974,21.4950555366395,22.075382582491173,40.41801125583469,35.691162512628466,23.480146184513345,21.22469307967568,25.15598612264142,26.07621717726343,1.262605451626212,30.8957828399748,18.75733251244782,34.39534771091717,38.6868677292992,32.756397164645314,22.67231686441463,39.96781416390133,26.911615686732635,32.79757127205797,35.755167575755564,23.67395061752252,37.27225403380376,29.22897604957573,30.567063212174663,30.5004803183058,30.39980762233027,32.38626818379538,33.349292544719866,38.64224017474054,41.389954877544405,22.88844627485688,13.120532763098376,24.733515482057392,23.09813376894386,16.92150012634905,34.39390288218873,42.42567383516042,35.28304738220551,30.351394474488483,23.126280365086647,22.520898050991235,35.41253634521516,32.47406481581031,22.3600630700603,39.2228208922293,26.488527316279185,26.682442429283903,54.699748726656544,16.680214962570776,18.889321547765142,30.61636512566836,33.54921171462475,22.505804992300902,26.945796293607582,29.46008142758972,33.71780605043738,23.341678265455236,46.8245051600453,32.26726041504469,21.585940515674427,33.22600834549199,41.56504135923954,27.626895040949314,39.50573850805108,46.502574564441126,34.5611796519546,20.936467486414077,45.35051908650341,14.04098262569302,28.904769505550806,27.51224710234486,35.33539681545564,18.521065961727203,22.701047631848795,37.26169798153538,31.806718886095734,34.99052904345479,20.948947545112883,29.172787243544796,24.441935019578096,28.94117242658149,15.971980760398168,33.80587086586152,15.374152891099913,31.64596081073637,,,,,,,3.7,0.0
,,,,,,,,200.0,60.0,1359.0,0.05,0.05,10.0,0.13,438.0,450.0,467.0,448.0,449.0,445.0,443.0,434.0,432.0,450.0,435.0,450.0,465.0,435.0,432.0,29.24343957694882,41.93849072057313,34.498342591728104,24.191579022401115,34.53922123829672,36.99982068812306,33.11949007871716,28.962240793528977,32.802468522259176,41.053278356228105,36.51284474286088,41.62117045921504,30.994029830131637,14.609123551937731,39.48354502068741,33.75750914513151,23.293272553352672,27.3808121493737,37.80202173833821,34.486183191695226,25.536557476666243,19.45534574165436,26.743719766836985,28.634449415217432,5.908268958735552,28.36991808771582,19.039270626854357,30.1442583194289,35.24623137032448,28.90942605594393,23.99744559784175,40.39149269856509,28.30243160267713,33.01886794253883,35.41739691255909,22.37179014206425,35.00017115237909,30.271691245071747,29.396533259516108,23.49225452773629,34.27973195975544,31.13404102441304,28.01250259861201,38.68713367422177,39.227009907670016,18.91034187996988,11.891150348692696,24.81240894182972,23.399655070017676,19.945568860325498,36.810663112128665,39.6502062447389,32.64527987153232,29.12379510320994,24.891901790606145,24.423308486449915,36.53427437130778,30.05171976313649,23.24906003557852,28.502786862524715,28.742539078950465,25.997747501508734,48.91963691161593,21.343528402001247,20.424329963054483,32.264934587811645,35.253193171289794,22.4025061458216,31.56071384751939,28.41395493469977,28.136759011720148,25.509662405741025,43.50547639160371,34.132892163424295,23.801725189090558,26.445910147616157,39.21974362652431,23.14787022809572,39.78079523906651,40.99649959140636,37.8760708589444,25.32987530782161,40.27348483565269,19.534265444459912,34.07461706069821,31.818736624685467,30.993272838939458,28.984807437986444,23.327951734824552,33.65440841706717,32.002480852611804,31.876955913883386,25.672492388153177,31.25932018493526,24.912971181309405,27.63426921341625,16.149673282550726,31.39600694418009,17.260350897270644,25.69212819502725,,,,,,,3.8,0.0
,,,,,,,,200.0,60.0,1461.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,25.90320183008681,29.58612121543081,31.005400087490788,22.56469294683441,31.00391069370425,31.605903534841477,28.24153832613188,25.340675742228136,26.875026184904105,32.32647817729122,30.01439759100306,35.177572136561466,21.85671748680032,11.078791388832087,32.04956768046278,27.78380920251962,19.036140594720337,18.88667440408103,29.20316811966872,29.665413851462453,22.2874666851624,17.15482280140469,25.051608929936148,25.1510978050345,5.39627466512046,22.09285040375432,17.30588835498743,24.329454543516192,27.488220747323684,24.980663385624965,19.8525351729904,30.56574418620489,20.092408659957904,28.163421753293903,29.52398797207015,19.35069858583037,26.511478506841215,22.46357389712236,25.75650613486725,14.960125048563093,30.58981289866119,26.897290917753963,22.594211704803048,31.909970622377266,29.991015470168097,18.687786992307057,11.002776939284734,20.08025763241452,21.494651247471136,17.25507104716796,35.34715743750299,31.5905184599522,24.548488628657665,26.483528740219214,20.81652944614489,19.856409247615503,30.0801269617067,27.71278318182421,20.52654160558243,29.342716632735662,25.17524605006925,22.261805974686453,40.7443776380433,20.00387575821934,18.1233130570713,28.03772348893369,26.860809912797805,22.8433805490761,31.11098113722112,28.97502765383512,18.466887152306448,21.716375742252943,26.684579225449017,31.59392034177629,20.23597492285774,23.113678693617228,33.03815329358778,16.598150775256013,32.507379418621206,32.74853145518893,34.05891758488171,19.918150558442587,31.0109022354338,18.87029193703869,27.841425721500663,24.04226345702097,26.384540762895416,26.426189777756093,20.848850740541387,27.095194210933503,25.98659581989685,26.18222863488421,26.045611530669404,24.975133378476716,19.168554273333665,20.61778580926867,15.355161918932064,29.0234955861308,19.35229464313339,21.487993661181847,,,,,,,4.5,0.0
,,,,,,,,200.0,60.0,1387.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,16.62115583833682,17.14530757685321,16.165086165564894,16.677617523016796,18.4185328342998,19.06291740512306,16.655932291426478,16.170935403828793,16.876059394811797,18.17942021008636,17.83034901279379,17.932108967515596,15.761621700000717,6.09362137604252,17.263879873635027,19.028323847217244,11.90491051994254,10.51576362560762,19.22741248583269,18.4628663277393,13.91267439270626,10.099692503296508,17.685700191750946,16.45861043172556,3.7462643679906416,12.331957878498184,11.587579232552343,12.636376757190456,14.714182228485312,16.832376461062182,12.999460836615157,16.501574267769705,11.782121034947812,16.960073153922266,18.68232587468446,9.801316987329328,16.477757735383623,11.13614841428706,16.877228993828847,10.472077099434289,19.09083551755765,13.75556940807695,15.219116521746818,18.441980361402187,14.070819854701174,15.345255698165015,9.773637220892326,15.778747118707376,12.56293207769784,9.916538062281756,19.99531379764605,19.942843739059533,14.647137934152273,17.470778883316683,13.307553984018412,14.100591227707946,17.62326308225437,19.817144081568184,10.766761430300058,18.988724141533982,16.750101012924677,14.631357615738091,20.22502414871933,13.688871124039808,12.720735439970287,14.224521098911522,15.327286816801916,17.39913311067076,20.62554964590928,16.80111961237744,12.91985477717924,11.626667656430424,14.862672746241495,19.486407730340822,11.058485948551006,12.803121085928586,18.1982436881371,9.521890652270509,15.463853322261327,17.946645884129058,21.33400188831313,12.35322443934974,15.514167750708834,12.765941524430229,18.269622869793658,15.05345945531452,14.844451612965033,16.08169441890834,13.6461912114361,16.906023225229696,16.382856215637485,15.370714111954356,16.33866756606728,15.68328323432294,9.199542970085965,12.66925567589865,11.018552958369312,18.475468238846325,10.333759172461765,13.901169365860138,,,,,,,5.1,0.0
