days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,15.0,100.0,200.0,60.0,167.0,0.05,0.05,10.0,0.13,449.0,445.0,444.0,463.0,443.0,441.0,451.0,462.0,435.0,434.0,430.0,454.0,445.0,433.0,442.0,1.1817609162362268,1.2721049478803703,0.0,0.7512908290750561,2.066280408930215,0.7347969272879467,1.1986008608088703,0.0007767851987523,0.1837943919840734,0.0,0.0,0.6642860134067029,0.9457183520633794,0.6783556777926167,1.1437575709365255,1.2667079759425035,0.2492564264673153,1.380177719642576,1.3035413814418972,1.131115705369668,0.0,1.6189215338014795,0.0540428379609518,1.2503564964869716,1.4285992971384285,1.6896687520553486,1.9440184317866904,0.8779991319889433,1.8692546408117228,2.465792387986861,1.2055555477383373,0.310893747573934,0.4094889591822063,1.1579257408484935,1.5041874002920763,0.9241675396232012,0.6705499943298535,0.887955001790183,2.5240379727356106,1.7949395516348652,0.1937496731222359,0.9387525501749818,0.8248870629500499,0.5716620184670225,0.1737126380679289,0.6180068647697836,0.7001916303175291,1.1729530219504904,0.6231114044766135,2.2614094522744197,1.4804449606133865,1.7226048928248798,2.5122303710118365,2.208266571074605,0.0,1.8211978126862791,1.5482974250742465,0.459488476117381,0.0,0.6428113302783632,1.735628659347552,0.8173483134973966,0.0,1.139690050303212,2.4640568099678664,1.009967091193318,1.2445422723638035,1.1785337646544038,1.9674461626481967,0.7117414971413254,1.5099218274897015,0.8390682210009368,2.125078370455336,0.5942919566400804,0.0079180508719604,0.5781275334980149,0.0,1.7149171323334198,1.7882097587336223,1.029091020121237,0.0773649418186359,1.222184620945579,0.3402755373732677,1.6977692306084995,0.0,2.173608607654896,2.1376566853056524,0.9424594392814308,1.286806605904418,0.6403649920700444,0.0,1.321575628533001,1.520403861835922,1.6072040394663012,0.8060619816834341,0.5708105345323085,0.3399998956797001,0.7134785311438291,1.36687487107377,0.6096721656756647,100.0,250.0,250.0,0.95,0.95,0.95,4.8,0.0
,,,,,,,,200.0,60.0,962.0,0.05,0.05,10.0,0.13,451.0,435.0,455.0,447.0,456.0,453.0,449.0,458.0,455.0,457.0,453.0,437.0,434.0,463.0,431.0,4.358934744696343,5.469544720354609,0.4772416099621375,2.7990219509543683,7.387001763619732,3.6277236757714495,5.207329959317219,1.088515530406818,1.3748238918569444,0.0,0.985028224821538,2.7259722160118667,4.529324720084249,3.794378580672897,4.443637685288971,4.617175522260488,1.777322144338076,5.062414383399835,4.376568367631496,4.527325254510678,0.0,6.617147519391117,0.4145051697728812,5.151410846279053,5.017384554501751,6.537176403218387,6.272579967839041,3.848866535061692,7.09839357203721,9.124032767183191,4.401326344503046,1.8869515351852344,1.5076144389935116,4.264268205117782,5.638040526487018,3.5188546111284618,3.079997138783644,3.220874437505499,8.97615273085729,6.786625276845978,1.344094334597418,2.9745131443539106,3.201551544008302,2.8966524699820093,0.6862905403030197,3.345819730916694,3.082763123557351,4.512549592027975,2.5322860629810933,7.645824608178694,5.834410511089578,6.2089502463114,9.32103338338403,7.252266421663701,0.0,6.473160661950264,5.603448762051228,1.7428815882241049,0.0,3.2775268142876994,6.213055509733038,3.451150059014008,0.0,3.9902597864883775,9.120135153762003,4.203262346564719,4.850001810114459,4.135677749945315,6.931549159743771,3.062747979676423,6.25627963324634,3.222856530309281,6.207775917922431,3.347669857879044,1.1234677526948935,2.946208993891249,0.0,6.288605188060135,6.718946367415791,4.1969712016242005,1.124305515348044,4.710273483245349,1.7235341917644065,6.568426272535958,1.4425390584454512,7.98835254791094,8.163766376808493,3.555610944693374,4.458811645714217,2.3794408375020693,0.8829113710953176,5.437057100540324,5.218261008321387,5.751003008604611,3.9917744710345184,2.8580892829105005,2.3233192486250056,2.7457141506584755,5.305789177986648,2.747654097896568,,,,,,,6.1,0.0
,,,,,,,,200.0,60.0,1586.0,0.05,0.05,10.0,0.13,443.0,449.0,450.0,448.0,431.0,448.0,452.0,428.0,444.0,443.0,452.0,457.0,461.0,446.0,457.0,9.869843314627284,12.618710682555692,4.1238347695806254,9.098371257699378,16.290525914751292,10.367588170647274,12.762516818438105,2.9497243871841494,5.600943363646902,0.0330834823696901,5.760160284142671,6.583309844911609,9.224023501746608,9.581893659985202,9.153812057642646,10.8702545037322,5.263103145998769,11.715814710797044,11.311857494775738,10.445675700269575,0.0,16.59397348007728,3.735055026487436,12.900650904075915,10.744710555345652,15.567264775678126,14.263495475175558,11.002545970754127,16.300740336681404,19.229753793035623,9.97878791275916,5.607182086804963,4.172845587085358,10.158153701610992,12.709613357630252,10.537504004105928,8.245411161639048,7.121207854314936,19.397560025251536,16.11868774181485,5.559806440091952,7.87959901555209,8.196644280457226,8.325124606016347,1.1855548323328224,9.6400906218935,10.571142290592556,12.012645426607955,5.708678407314595,17.79160437430231,12.656957668436872,15.071158470093833,21.5001303537246,14.349780122703605,0.0,14.606654191896729,13.813439429808705,4.804834710789444,0.0,7.47626209150096,14.417313733644912,11.727054857065731,1.9080391528837093,9.223156330848996,20.18488148734472,10.962627458148264,11.311390011277204,10.346831415545388,16.442016354216772,7.56211853357429,15.363682119030994,9.32976470654028,13.85885071603682,8.453412273117781,3.871738211465404,7.571396563997824,0.0,13.367129503277312,15.618278499195185,9.248460982133713,4.932207821509349,12.043083954864276,5.880291927055842,17.01543626593103,6.373767898704865,18.42607723515274,19.54735686762758,8.398897916476981,9.415130112050171,5.807280297022649,4.117340515574529,13.390759291008507,11.27078001037342,13.177876529582026,10.287924854216197,5.323082185235784,7.200630953638942,7.171022831531841,12.433963205131072,8.489894513873496,,,,,,,6.3,0.0
,,,,,,,,200.0,60.0,1186.0,0.05,0.05,10.0,0.13,446.0,454.0,453.0,441.0,443.0,457.0,452.0,448.0,468.0,446.0,425.0,450.0,456.0,459.0,445.0,17.04890090799038,23.838249507591865,9.084453919249526,15.32140530851384,28.092657936969843,18.953267223885334,21.266291675464014,9.487112379213364,13.221529036435308,2.1950532505005524,13.4139110927211,15.337785535959844,17.274277269290437,16.21749837143434,18.028986402146977,19.03697290346968,10.65750191957544,19.692265396150518,17.759030721888273,20.837686075518,6.0402360520719,27.21305241198974,10.828245571402018,19.95400965816195,18.75398070216933,26.38256928802576,20.83325146995796,17.846446826970123,29.85486833142809,30.09571198709756,17.097193926311462,10.690046503592711,9.47010047533201,20.15704832633104,23.144413194325143,18.93726426477772,18.608785008504377,10.978282144811049,31.715736507996937,25.120596457468555,11.76184180144988,14.075490006776032,16.089152440344165,15.396133273317698,4.592769587701181,17.46839333924568,18.509334848045416,21.816407969119243,12.360156820439828,31.645666049421035,21.238110143254605,28.635848765744697,35.10943878502333,27.077358159808867,0.0,24.19925171059072,25.529384689428188,11.286340576961454,0.0,12.175860896383288,26.33272698240992,20.591471842404097,5.751494929706846,18.214022560564608,32.28067961666315,18.78530939709567,19.686521309841936,19.65623527112404,27.01904428837274,14.592881273594312,23.906692439679404,14.075074514626326,21.244009546898173,16.498353140926493,8.449407379312115,13.753311734316345,0.0,23.914063312328043,22.91316838569734,17.812909779509823,10.324776832018982,20.410773664318874,9.084331048711656,28.169162958918147,13.006558883479292,29.678406823749494,35.72327504666478,15.919731881858414,14.53855882729906,6.615197420048588,11.521226685720308,22.493537280159728,21.265609115622848,21.96135616034976,17.883081793403267,12.382937018979126,15.165388966641013,16.566360347514884,22.19074984353836,16.0839060602461,,,,,,,6.0,0.0
,,,,,,,,200.0,60.0,784.0,0.05,0.05,10.0,0.13,443.0,434.0,458.0,435.0,437.0,464.0,447.0,438.0,443.0,453.0,433.0,448.0,450.0,443.0,438.0,26.351289804627285,34.630231965031534,11.288050278791252,20.956782902208047,38.458744222637065,21.387949633176905,29.14272820182713,17.895615819821113,18.81593755640144,9.416275627894844,20.3776590234715,15.575629270619611,28.48088510144876,24.85967854366886,25.35257293187573,29.494661755655265,15.201935877360878,28.034999126944992,18.394172934124303,26.892295012288717,10.657007006653757,33.21642583089227,16.30352563606232,24.407984799862948,25.846853017871307,35.28557470865736,24.270408598793097,26.69722581269976,37.67531206117256,40.8689930184564,22.53436323721756,18.589636327207508,16.30920008089048,29.0996732620592,32.34338388309863,28.040931633041637,29.18348649319593,16.567686150273094,41.09759963666786,31.57088170133722,15.572460174446826,22.99735101992386,23.737941231156626,21.62800522737026,8.339394536580484,24.229390514818792,24.19946572739061,28.76561666902032,24.108170761817068,44.79103362703235,22.084059145521863,37.3808996520643,40.65565769648114,35.25700068799662,8.411579596642927,36.289667731721394,33.28865993568066,18.790267656574976,6.774772983967828,18.60988395144916,32.600175093729625,27.28593796494425,10.041987176446789,27.86469670405835,37.852503636979485,28.877357953540105,24.8087097432456,25.87211178068959,35.665591960529774,18.669338891541003,30.08747232630015,20.46593776695449,24.778820834951524,24.204848727917643,17.17630280017664,21.278253674796524,4.152987316720153,32.66591287280956,32.00135274114165,25.593075167732977,13.386946898807173,22.99431584841717,17.76600137279312,31.11567046031246,17.628186502818856,40.09980217949736,47.36609860318804,23.927053304740472,20.826563895140588,11.376498431208912,14.386549036055124,28.934685680531675,27.00179878200001,27.031660359062755,26.389506965240887,21.38345879697113,23.22770490254409,25.798047452787053,27.47322068831389,23.01072403235787,,,,,,,5.6,0.0
,,,,,,,,200.0,60.0,345.0,0.05,0.05,10.0,0.13,456.0,469.0,452.0,443.0,431.0,445.0,453.0,481.0,442.0,437.0,443.0,443.0,435.0,448.0,444.0,29.128435788635407,35.091474608443434,13.457792091972264,24.60183760661486,38.358526142262896,26.357699448217268,34.04622885278946,24.17845035951061,21.883918664541145,8.735701493340821,27.458434441019865,15.988440731794284,30.04509970840193,29.131972236945494,29.172433198009923,32.35151722401543,18.93006764106367,25.36042002174408,21.14617849106404,28.042509873153325,10.889694609294702,35.24876446630839,13.82335706637387,28.15800406842596,31.72582197793079,38.43748864104583,25.634486508938085,26.19036138199383,38.01676642924936,38.64033726908645,21.747820490684344,20.63841340185596,17.87266403346374,25.91605337570991,34.69349677953819,29.43612001796256,34.165616340151246,17.20865812466293,43.18176226101615,29.227235011370706,14.525478170695138,31.039441516561,27.158544255970828,20.575608258996372,10.601039784190013,23.78050081344176,32.678318310559256,28.88111362196911,30.328031935915625,43.94221274229247,24.65391105058871,37.9179103758605,37.944644458522845,33.94533858963314,17.499092735991724,41.16018062286429,38.22707226484816,22.4601495272806,13.174534181000965,22.743220403028747,30.56996055340945,31.334584206750765,8.876608483845747,28.729014549043587,37.637816295416265,31.929649706805225,20.73835986014295,30.06592442463947,35.80042133842647,23.297847276133787,34.15242856730378,17.69657976408627,20.55828140715328,25.394219475023448,17.731185172164864,25.368166940332436,10.507967040938563,33.24416759969824,37.444842659359615,24.039508491804536,19.184760719162654,27.04025395406439,27.243450520488256,33.91771530738484,27.238510235338243,36.28013024452415,45.59595520923003,26.932254850420247,20.74483906101639,14.97622754662172,18.85970425099211,27.295197719919347,28.043109530553117,29.926358130688037,29.36903937329285,29.61390663003908,25.040174220943147,32.25261500576493,26.497730296822283,28.606652702907542,,,,,,,4.0,0.0
,,,,,,,,200.0,60.0,1170.0,0.05,0.05,10.0,0.13,435.0,460.0,473.0,458.0,431.0,448.0,445.0,456.0,466.0,458.0,442.0,435.0,438.0,453.0,461.0,37.25655459492168,38.68776306475652,20.18148458683516,23.71753236190853,40.0929533538485,31.317903190235004,37.09978736328952,31.90488098044775,26.37645594227711,14.031018584026016,28.26472481739277,17.03037865266549,33.264166672879846,28.6579434566996,33.99916126724553,34.18738552774773,21.729202885423675,30.035478076066894,26.390193280556325,31.996568728484085,18.810558465939177,39.26409275666708,16.230848572507664,36.401203485692434,32.2243486240001,39.88148514254074,23.722554467186075,31.548245750692494,41.4775983541122,38.67815201218501,24.95342976398071,17.769857304816327,19.448694105742995,26.798162670458165,41.1510701123978,30.584784700129244,33.13053154843389,24.80587535642985,43.22468949837803,33.14147822363502,13.616483486647953,32.874870347816234,29.383916081493258,20.322888871521567,22.658728877383226,27.40546325163048,32.7710884534636,30.420207191457912,34.07066988684841,41.42375986527982,28.338464837206438,41.636271869390455,39.74219290264428,35.27285221696818,22.670131256740863,45.02660288696687,42.33598695877076,24.999812017728217,20.224700695139205,27.61109011896575,31.875597905595725,30.96115875075955,14.304527823307588,30.853388521642177,38.17231632117043,37.491188498624034,19.388867983256898,35.101148564026204,29.659913455333445,28.43421771796563,33.36004391505778,24.97340692699322,29.54065918416245,30.01381201620177,22.730084760524637,25.55402487450526,19.827214249588163,30.596603457767603,44.753773092665455,26.831474929889893,21.43596399056621,34.13130757729742,29.7130052814262,42.4076318337232,28.197696144206954,36.67846527813572,44.90402727170365,28.16337247172555,26.74468251964779,16.499664352068308,18.12928798034331,29.205990975385166,30.186214334993192,35.78622706816064,32.026072033886834,27.74068205042754,31.22670840311163,40.37499445295103,30.48655018284192,26.62750115320663,,,,,,,3.7,0.0
,,,,,,,,200.0,60.0,1743.0,0.05,0.05,10.0,0.13,457.0,446.0,459.0,447.0,447.0,442.0,429.0,447.0,474.0,465.0,453.0,444.0,460.0,436.0,448.0,40.72056336325589,37.55562049190886,22.674308554977586,23.7297445514687,46.10051105023389,23.47769230637894,35.59906484826131,27.48335489476569,31.619489170386505,17.595821485369484,26.498178188205625,21.80265423635922,28.612474770555693,35.2702229235423,30.76112377550581,33.99237879194438,22.83777880364821,31.114603513587923,30.03332900055384,31.794977533818635,18.8300805578309,34.63826381404951,15.873509388037805,41.26705615997415,31.335708726409205,36.04034318684414,28.86929694345702,33.568336398560525,38.89004698951018,36.50874481875115,30.64096879286556,20.49549838978217,17.97354566703948,24.49010622896734,37.56300219337909,33.844632316584445,33.217387473077025,26.798200893561507,45.67838857112985,35.048591128482265,9.999618205831156,30.36908924533789,25.31994143864278,16.980943517828834,24.73616930640609,23.965379020627317,32.4337165078008,31.902215831422264,32.33884567379101,41.43840558676398,27.881259158758123,39.65722199565189,38.445310806051694,32.72246346781286,22.36504931603986,45.1029466884106,41.31365023142205,29.05116758190908,23.293048837989467,28.705591946820963,35.54041462470488,33.73519700272763,20.42038853826128,30.056685196733287,33.98974770423861,34.273818916831786,18.88958389567219,34.02716941527763,23.26660140455476,29.213465873059143,33.94510758140381,19.10385368568988,31.347922670174437,28.79244100054794,23.607370923991382,21.332149892444093,23.2979978428448,31.17701556916012,43.329012670718825,26.513113268533,22.843294709822903,32.42780946295694,23.09937005638524,41.94881154724772,29.5656347674254,33.13159822152499,41.10477640332321,24.36725902392938,28.450338858485743,21.59728885366468,20.488839235874835,29.932543740960924,25.845362757640324,32.91511354802119,36.12133819319294,25.81966321239212,30.248147493128105,40.05481108126121,36.65810339236908,23.540386765558782,,,,,,,3.8,0.0
,,,,,,,,200.0,60.0,409.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,27.59526624158437,31.546117252223628,18.20651760240328,18.430173858037897,38.47542492760307,19.061842295416263,27.20499262783528,22.6616356051533,25.107191024347724,13.589509750948576,25.262725086517428,20.071889147968324,22.95188475678389,29.801254188450287,29.61724656868182,28.454564043344305,20.990390349398314,25.04919157847289,24.532702518131423,26.795546979330517,12.830869525459846,30.90194974590732,12.643759719109973,33.48704533462838,26.48226433579492,26.03294827724884,26.427098229001427,28.458453087779414,32.232713691053966,30.864154417117696,22.1954879585376,21.549679847597726,13.81565941927622,19.01672369936328,32.000828437707774,24.77998536833921,27.729542113888307,20.699856045210545,31.70230362942268,30.832935539590217,12.055395442838012,19.59599886126745,18.84380611959103,13.64507080485935,18.871085495398567,22.29927723699241,32.19548607080278,30.94007764918529,29.559472180836504,30.635633770076176,22.966945233089533,32.87743421698394,31.59357431469129,27.918676605775957,19.307056115117355,31.983967148574337,34.1869703012824,25.462929283263264,22.68080787273974,20.709247425897853,29.98856883149384,25.009863987057663,20.39969959809057,24.57798923061464,28.842066222598213,24.18972892475994,15.451997601661224,25.94440507206918,21.78477418749793,23.34583924727285,25.33170594342577,13.898962695631814,27.058785262473968,27.974251649933084,21.79507271216777,18.747145577506625,22.437848643798464,22.798022001800305,32.47293706855581,20.020489812766456,22.45409175534046,22.962416122070973,15.120403168194724,34.989047807895126,24.38667515899248,25.991047817799657,27.999056965091928,18.968089335172586,24.919392913825025,20.488499968322987,18.567435385663355,26.080973776023004,22.37715195029625,27.161080156781413,29.322569009906484,21.084457838244337,26.439970085310996,34.923762362787166,32.71066602936115,18.90440108241812,,,,,,,4.5,0.0
,,,,,,,,200.0,60.0,328.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,15.491806306615274,14.94539697989163,6.544988772582396,12.492537000898356,24.081160313819183,13.120380677930912,15.88043729799169,11.474832089057804,14.653010104051958,10.225796378571443,14.42505287546839,17.225608031454335,15.82358328355135,17.641405229424,15.92527090867652,19.290316495832155,12.492860133119144,16.399171150144987,16.905588282795133,14.758076104998292,11.591456207879371,17.712066086588223,10.018926748645136,17.689602742376177,14.922689177792602,14.878648586347172,17.67604716050085,16.497641203856155,16.113419655499122,19.123524830385826,13.47627968599944,15.837401535415754,9.573825213584811,15.606446507264756,18.304626698598,14.23895499604759,15.94684321658235,12.53541879624491,17.311278819809058,18.21028760482599,7.462498944248186,10.135098857069313,11.115200304545256,9.652556574362794,9.647680559194349,17.384085699506294,19.063991420721592,19.22251560522669,19.75950729950133,20.670240152541147,12.405620617881224,18.998542444241355,15.83534609555738,15.225930658884089,10.602277505046183,17.383281883802212,22.033163548604357,15.070626016800349,14.311128921430504,13.40600680465946,17.009124618742742,16.90279050087961,11.564834168107309,13.697516741285108,14.52403238341503,13.158725982110123,12.496387849677914,14.021972780361612,10.333315926197262,14.551400919816878,15.075779015857048,10.633545702143188,14.474121685216868,17.49270784321534,13.026502760394928,10.55368694980658,13.924125032656963,13.658844804336264,20.599559231805948,12.65087074067902,9.912659721817988,14.30324015321936,11.357053684732891,18.75299371638581,14.444079237717183,14.049666407335794,16.55694801870667,8.973457259853241,12.95523714855241,13.481769144689835,11.008209779767038,15.44805123880014,12.845384486927662,16.500492483190964,17.553440259362784,12.932588392986656,15.52186570218181,20.174857678654558,17.590760440901235,10.810581125505689,,,,,,,5.1,0.0
