days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,7.0,100.0,200.0,60.0,1438.0,0.05,0.05,10.0,0.03,797.0,835.0,800.0,817.0,844.0,814.0,827.0,1.3572077262532924,2.0060795738101254,0.0,0.188302562345606,2.344817769339389,1.2997730949053872,0.3578110253759463,0.9630149763628684,0.1072284464468167,1.2805645329007376,0.6825024021037948,0.8335495822127632,1.6420191390757202,1.649824920579564,1.7641590306716577,0.7339695912988279,1.123269099557522,1.5385263207100244,1.481565467192318,1.8047637697267915,1.7313000568632682,1.452556776691027,0.2166288738572664,0.7937974048251829,1.0092074510739082,1.7242334932003651,0.7605758220398736,1.729144988350056,0.4543557020935078,2.2424234751298826,2.1963280062629247,0.4083340410356005,0.0,0.8455412397761446,2.480339855841277,0.0,1.3646980909302877,0.0405904255363507,0.3519918622087911,1.526213976342594,1.197783290226864,0.7744044051678115,0.4078446604865355,2.3807559815775936,0.7535885645410342,1.4594617384177844,0.5645080208761022,0.2045418258005243,1.9251864918564623,1.4528455235035014,1.24532437548996,1.7949958974646203,0.4282290908395582,0.7145881951728635,0.0,1.3583250503327684,1.0983621305753608,2.0138120525335057,0.0466668808720435,0.7281985842210263,1.7705334244145077,1.1770559179221345,2.4399842305564468,0.0127837988606718,2.247287927486637,0.0,1.2461141331600851,0.1408145641039351,0.1666472405857968,2.3006303824779506,1.0517730681248376,0.0,0.7403962004972583,0.4263712977344163,2.276533664813535,1.2862441651068717,1.2480048296866668,0.0,0.7496850081685026,0.2217255079652889,0.8178815562505075,0.2152256179017218,0.0505415713598876,0.7369523297183052,1.093978554995836,0.2280098482553987,1.5013539592755931,1.4283360447562026,1.3600629114449252,2.0577220062128747,0.1248800603436599,0.7824279862273084,1.913515613277156,1.105029915398663,1.4577462973887396,0.1468715533972826,2.3018681390313005,0.4572113614067531,1.9820146545078556,1.6693743949417794,100.0,250.0,250.0,0.95,0.95,0.95,4.8,4.779
,,,,,,,,200.0,60.0,165.0,0.05,0.05,10.0,0.05,834.0,793.0,820.0,841.0,825.0,809.0,811.0,5.080001875836166,7.155813361088018,0.5252066268586648,2.037749853085295,8.400681837575462,5.090878124060017,1.6662770240229232,4.110085028597453,1.596028102232537,4.827781052171755,3.2303186377507984,3.204127257067184,6.557182150247176,5.9351918779041215,6.985952489338798,3.1441114621470376,4.796501139152294,5.199193862716252,5.832416677016167,5.991541955560056,6.678247175009582,5.155727722349639,1.6456033398030798,3.7409488186982314,4.174088428176978,5.474074935441985,2.9688813096717563,6.2296250695008215,2.099273557835395,7.715422989724242,7.751522540159028,2.4961111379005017,0.0,3.2533575038091787,8.8638060099323,0.0,5.0587291581526,0.8539338702295622,2.27408231992669,6.084176962319198,5.095719217887653,3.524058774923806,2.572506719108038,8.207633221604816,3.257321041527362,5.378867381873198,3.2778882197909294,1.5393390334633352,6.87285594199502,5.85921222867701,4.698939521933541,6.028074443065941,2.432468948520027,2.7848595810307017,0.0109964837471445,5.521109025388774,4.1726971457563184,6.787430745294754,0.8639930962498172,2.9001771394761104,6.321277137768455,4.209760681186555,8.570131750541494,0.871955623242878,8.243357239355305,1.3967779987541356,5.78485853167257,1.5227887241505873,1.0489019937049826,8.788481327337012,4.114524636542053,0.9784864910357488,2.7281535644120227,2.181594053446472,7.813596688641048,5.221385823215155,5.29829953682664,0.0,3.415601381679582,1.9725705391411317,3.729211011082531,1.7491739404636235,0.7448877723461687,3.5917259840082583,4.640099372135612,1.4678505924117302,5.697644591977238,5.296325513875702,4.075018610081008,7.182929038590321,0.8862289788887954,3.7493620261537743,7.030340654466108,3.363560761368542,5.109770518532134,0.6765859046907767,7.704384132636365,2.979266843552069,7.531734771360645,6.333311134032352,,,,,,,6.1,6.079
,,,,,,,,200.0,60.0,747.0,0.05,0.05,10.0,0.08,798.0,875.0,822.0,849.0,805.0,855.0,849.0,11.914411848508111,15.442447468529778,2.371252551267684,6.867657732596087,18.25232928143564,11.827722015482395,6.587714254384053,10.009477289707496,6.027157507825674,12.251486773568391,7.442093481066947,7.285313887466485,16.698651449164835,12.803719795249307,15.823802017461931,8.523956279798771,9.52422718187752,13.339716115979977,13.373777957937246,13.865736663711616,13.962523545479597,12.268763589032693,4.785557456178948,11.342053236222004,11.086421877884014,10.54338545016072,8.094771867992767,14.223379819231392,4.855654423508073,16.74608787922084,16.467715172137826,5.289459107882913,0.0,8.5478585462367,18.90131018389937,0.809000144977825,12.105201278830496,4.505434512172954,6.221042852269882,16.50112998173444,11.86385014540445,10.539244512240163,6.836801650720561,19.725011389219564,6.555058022868301,11.900761013270458,9.322099337844715,6.690292414953335,15.679497567000134,14.45186328318594,11.662657866398792,14.626314472965005,5.868125387830815,7.349372911800136,1.468953184786883,11.767979576527573,9.498403402743044,14.191562230668126,1.6806671059358358,7.809707926284819,14.210395388925216,9.22228029291204,18.55081235059881,3.782111385002773,20.656639786134257,5.871348105924722,12.967030934850976,4.185268716675559,3.967644986726988,20.312857370018783,11.07815783642528,4.431289813601178,7.075372448879658,6.839218184214658,17.348424706405655,13.80330048215997,11.713447325782395,0.7446092775995794,8.596884378140444,6.051954767617569,8.26982223614371,7.395998107982455,2.2977574033973918,8.837225441128954,10.973088047840092,6.908802713642913,15.075264839320113,12.772041480325855,10.038889637609609,15.060010646741295,3.17088443123052,10.106288017343193,15.802724303287324,5.957125727756597,11.348241266713448,2.3025235436193867,16.40949435403443,7.544192180837407,17.992526126955593,14.708715888130005,,,,,,,6.3,6.279
,,,,,,,,200.0,60.0,1373.0,0.05,0.05,10.0,0.13,821.0,847.0,845.0,853.0,816.0,810.0,804.0,22.67052586383109,27.80903244069317,4.095477480277403,12.729845444231117,28.66143811270355,17.316191969774238,13.393325607181405,16.99097253034652,13.643065780600852,22.07160896134192,17.579018983257342,13.775774762471205,30.24542683714044,24.45751650463493,25.71702865849023,14.725816077854171,15.642403329777316,22.85309905631056,22.498124644724967,24.347257004696644,21.51041666695313,18.61766812189495,11.58833367053112,21.43575637486784,17.50196634974516,16.2577716062285,13.978765472333722,21.014559043823336,14.590023912423051,26.373742001502272,25.73790314758473,9.40325746207368,0.0,15.487436179704453,28.728423253537382,8.77561933531841,22.87350357027838,11.719279891699468,10.621221478008534,27.820343239758262,17.759698892881016,17.110325548797018,13.138117282097385,32.28620171431578,11.945564526046477,19.959969223987876,14.757372661778891,12.752704406639882,25.260034046485263,22.21108084987698,22.052343857384592,24.14511440505993,12.443734354111252,17.027778495811187,1.4442435630898862,21.341625541165133,18.8159327472485,20.90730414658919,3.7948853020368585,17.419506060944514,21.9019624259626,15.872107022611514,29.76146601874559,9.53246851912663,33.330732176411026,11.390154243210112,24.051406920044432,7.173744421763487,8.417460238057489,31.94906342514533,19.396079195061198,13.028862603069223,14.61088814837152,13.89581695917791,32.15473152453374,23.721481039752817,20.144464127160035,5.483384843930042,15.5965809879792,9.647400624647538,15.879426002515762,12.027607558031708,6.164234990874771,15.275269460168598,18.555500673176823,12.760369279254023,27.378619539964603,25.56608788464486,18.747430010567605,24.05722187321291,7.793259397082378,16.943409721406365,26.84256100166633,12.786367420611825,20.25223729010013,5.094044978465675,27.933431228129862,13.56895655144578,33.16363601634016,23.91377582107622,,,,,,,6.0,5.979
,,,,,,,,200.0,60.0,101.0,0.05,0.05,10.0,0.18,838.0,831.0,821.0,842.0,807.0,805.0,828.0,33.916321333694555,37.59726060130872,4.628803245600962,19.03113333588965,35.25846711087057,23.17215041411346,22.341232495680217,21.99589178309292,20.626325850977885,30.476981259789543,20.089427733801102,19.706354290643507,36.922590151300206,36.232882767564185,33.737405905269426,22.889662320882465,23.571175142784732,33.53138409981045,31.51249855448721,36.77336253026206,28.19718479875692,23.86416815545864,20.300847721617053,30.343532297265774,26.1045505571102,23.18900337822179,18.920066504614343,26.04463258715507,22.1798759250627,34.458440956762004,32.47913991569993,16.41017912657453,0.4958282467340313,19.66780439494788,35.53679563574189,15.582014273903866,29.183993925055702,20.826763278707272,16.64531931046022,40.4957074504701,23.27376467633169,21.20114993743879,25.776535929251796,40.75546682795444,18.48927985936245,27.39356604618019,21.41732469905194,19.200525859174405,32.193226194555,32.27586045816809,30.40868947778327,29.155072736299147,24.845280998410868,24.093517070200903,3.480978456094181,27.903900601193836,26.734017730331427,28.95802634806213,9.401050112023071,23.6520153446112,22.05303846862981,20.41527016546041,38.39514324713373,16.373256528069486,43.01891241593357,18.71705976305016,31.67236220056589,12.958974249626564,11.391035381305398,41.75757452707199,24.51114284944131,23.19762740727144,23.789892356988236,17.271054106710572,34.619040684305155,33.43526188800146,28.526012779308747,14.253026382916294,19.84221069968074,12.238301599409004,24.270634150033068,15.859610574443906,12.98530396297386,20.344283045609497,29.60560238363545,18.953909593929588,38.48353778982911,35.495363478549656,26.98743350981488,32.8115650128369,16.496081879981507,25.362923113188973,36.18938845641518,18.498054869798004,24.92458824082876,11.313117233064402,35.13357952478467,21.148723304842907,46.38962414309152,32.71824489387367,,,,,,,5.6,5.579
,,,,,,,,200.0,60.0,870.0,0.05,0.05,10.0,0.23,851.0,789.0,828.0,841.0,826.0,798.0,795.0,38.129987145191045,37.1471853801123,6.63227078957778,23.274166290507928,32.568535418516944,23.80557020059393,24.329734285918384,19.35567107418574,22.507170884731863,30.8413097954976,24.027817034341687,19.216505103799783,38.855215750930284,38.41501273466506,31.939803675743367,23.851210827034237,23.75964091640798,32.52711100013168,35.51916775779377,40.40536328855727,25.65788210647205,23.019183834087308,25.067906062460366,33.96789629110706,27.77937183964897,27.2762391702262,20.745073848915503,25.967022786814283,22.10731654829082,31.37178415836797,33.58248029768987,18.897652893885983,0.5652291606595208,24.074345320256125,36.72444149706428,15.6292385768872,31.745030267761155,20.83360440231197,19.14090761767206,39.39164657126154,29.85345343849796,23.74892001957291,29.6057008809154,38.3875907876118,23.661188662153776,31.05483958560244,25.957322042871237,27.712865608934656,39.10617125484947,37.61392278888794,29.90717953555251,29.09020800379143,32.786730805097164,21.68644978465067,12.39801357006837,30.65496399302636,23.161728485554278,31.979034173640382,12.164357223116967,25.44460634502687,21.46437379079896,20.96528461973621,39.610854262057344,25.92462978347442,45.20112306720761,24.584740589515324,30.68742381000739,19.18035746593145,17.102212348958236,39.29953402916619,21.485351587185555,27.972181873295717,26.96189531924716,22.528633502182785,33.136048423782704,34.83327182098625,30.6927615160026,13.956538358073477,21.788102951437807,19.919740944472583,25.67480686403516,15.132317747712714,18.28404033645715,24.8975414594828,30.298375730702716,21.63024575794357,41.74817604413964,39.25860893917756,30.71763510301716,32.51384163562999,22.08778203511288,23.40160518642068,38.26543323298558,19.5774452251626,27.453885536222323,15.915958595964554,38.92391227750056,28.62464338301428,41.17300676931682,37.09227443344948,,,,,,,4.0,3.979
,,,,,,,,200.0,60.0,68.0,0.05,0.05,10.0,0.26,842.0,829.0,830.0,777.0,791.0,814.0,828.0,43.25953358886805,40.28679028624358,12.74686489814667,23.23466018361229,39.87530162410076,25.9340977557684,25.195760992949253,23.151281189124127,23.831636420855588,34.745377422466575,27.968255169205698,22.100866174591456,45.15193269957176,44.88480717063547,35.476332009672234,24.3999016254692,22.87865341029106,30.57691890737105,36.05023516931919,38.9504768578226,28.58804503468931,26.87802955638945,25.094490316612376,35.77219283485676,31.06962643112897,29.006071891691395,23.3217365988812,26.707274705609723,27.23270404654188,27.242466961190463,30.59041409901325,24.35598692866744,7.809772624990448,26.967627556360025,40.12012899213941,20.139636907340037,28.86670167403881,23.47016031114758,24.57049664714894,39.07938587004915,33.94875064827733,24.206020041506125,32.66372866519363,39.75670292337418,28.78638321993688,34.251462361791354,25.348491032896217,35.03860441128841,44.62118271935302,40.84573333471091,33.07506498587694,31.94533459134359,39.24789363548429,22.30734418879517,12.852031986793197,33.93268058653873,22.52222209057539,40.42841883835052,13.259442575782485,31.80451560567971,20.486815679376285,20.842154011797152,45.80806666557105,29.73754672371816,47.726839203705545,30.62954122129973,38.67227807638373,23.54118294228926,22.67298173250765,45.06564546476386,28.097607529340124,35.925390793056444,32.163329407520735,26.908957551834707,37.0852668332885,39.27888625368104,33.31343204087669,19.77324260295419,24.53141804796053,17.84060101268687,25.22280989830899,21.87090815690102,22.28593038348208,29.17151733327138,32.24151437073278,26.254272163795267,46.640320329483,43.7554764390306,28.208605079878243,33.39697726101279,28.70842071563533,26.22428186942662,38.89353626364803,26.500462704625317,34.680419500887474,21.154823073215383,38.32771615538674,30.914972716744312,40.3082818957408,32.77855111597461,,,,,,,3.7,3.679
,,,,,,,,,,,,,,,827.0,815.0,855.0,802.0,837.0,820.0,831.0,41.98119232801729,41.537209994930606,11.67120220175005,22.415969076866663,37.85833413041283,23.316655140110324,25.76174402945733,17.68807810065882,29.15883711469188,35.14160341629391,32.244218508667416,18.814069247643317,40.52190254414539,46.978670591463214,35.267147031042434,30.36741560348185,23.248802347888077,26.128445862218665,45.90784755714133,41.309174457222014,30.41871089134229,24.668066691417344,21.64602838667749,34.82735654135701,33.899480513977146,30.10345901740331,27.91258007337632,27.070854738512352,27.958700298005603,25.16753679199389,25.42543562896393,24.34293022447272,12.544579034579977,26.066317726736948,45.63497590639879,21.84520180311058,28.725640459709343,25.27711779094926,24.8289549541907,38.509933116865504,37.95562499084188,26.754420554608146,32.425416139208565,39.48906115544027,23.006428566659043,39.05276377701318,23.953171599525596,34.14604239472701,41.66077718573193,34.870992867385965,32.34887844728953,35.18756220217433,40.74156858367749,26.301005692956227,17.076066205112657,31.26042136339342,25.157000974992883,37.59127938726654,18.56073491252519,26.929838640327045,24.56846285147434,17.96796696743317,40.72104416415824,32.67638770945009,40.12850528566266,29.301361791797195,43.19880889343273,23.87457775259885,23.782664298048097,41.64622365075464,30.734276453608786,34.33155713063293,30.22005370734268,24.606219233236445,32.66926579301511,39.03250850264251,29.061408163116027,25.11999563201912,21.679098935514816,21.68686697342316,22.262362654063597,20.636551480038246,25.53799766799675,35.23309309154614,35.543438875518746,32.042230436875656,44.53479363485823,40.24031232618614,27.596885161261685,31.77708270399966,28.169346989659587,24.223228384876855,36.22702421101918,27.13858835311289,30.71768642959506,24.74406852668098,36.29527497111064,30.95147554686996,42.510614878579,32.970202363193245,,,,,,,3.8,3.779
,,,,,,,,,,,,,,,,,,,,,,36.0680795748961,31.454193117968583,13.110768893448318,19.805653861696275,29.537089931527976,18.08530155655155,21.04962497558222,17.587124318638363,22.468589858007476,28.5757160956372,30.340629341405528,19.745906318076628,33.26791459249437,32.697867175746694,30.5870635567716,21.26658899895803,25.464925249024105,19.375429056716985,37.44521175924914,29.952867193035114,25.07742606919295,22.46700335588645,17.434764461900453,30.32667951559361,31.9758666319008,27.08465055200872,23.4495672603037,26.17770707149641,22.34898246937369,21.57195898037536,20.453926706090957,22.742920425541183,16.5743014302093,20.63979644076129,38.05885811390706,23.010446883004693,26.37749877037812,23.02956496109501,25.682873504026997,29.525388621658287,31.629016339510297,20.56116671033585,30.120348364776067,26.596050884764388,15.818315124227096,30.74756312691351,19.32694547349524,25.30860079439812,33.88772550463883,28.72392551257849,25.56888813166537,25.90382766008304,36.50707865480016,25.244577515373585,17.982350575826217,24.29489872312161,18.775964095166355,30.585956426375244,16.309411256603966,19.800288445137536,20.320272966135366,12.009646853692828,28.81310754486132,32.22412176600297,31.92221533452788,22.97665593037567,32.62964095055288,22.341162114568483,25.50333399963682,34.82267475407303,26.247140766979747,27.77031792352251,24.39240749941211,26.48195686894276,27.441807425071573,32.756727789257454,24.579711843626995,24.975712488822687,19.84709309075351,23.174057114000743,19.31014753302236,19.09900271071351,22.04933188535725,27.54058121412055,35.16135331547209,26.44695314816649,38.920304147371645,31.79266844599588,25.009627755465143,25.605639710333865,24.60470691071723,24.02503121197432,30.213925293248085,21.157388021214956,22.897169904686905,20.81840585738282,28.049313257874037,20.056811321933115,34.001422598969754,28.115539841014293,,,,,,,4.5,4.479
,,,,,,,,,,,,,,,,,,,,,,20.550080253425087,16.741940622381353,7.939160617065899,10.093096632801847,15.895638552883993,9.071917633580242,10.496690565826922,9.81735276130546,11.565513791796375,17.777069666267288,16.81106076451098,12.530554846278688,20.089623502814725,17.814305443184573,18.656210404017727,11.293505453202554,14.903758970846894,12.9968747992241,19.455090338081305,17.115866977351775,17.106073466202783,11.441694577870935,12.12754068349782,20.27202716718333,20.32723541016921,16.945846030193366,15.183889881920331,14.426402729932583,11.870655358413943,17.35835102714092,12.817923198742925,12.735699785912876,13.368270642888556,14.783217864670997,20.17517649302045,14.67407384536346,16.38154632883616,14.867397200212348,16.701281587640857,14.257266760233184,19.117333571218303,14.16880415190317,19.62805409556029,18.576521646785142,8.85973133002048,18.38249906292636,9.585320055636371,14.242111438797671,21.252706483849774,14.576981566450392,16.081789206694108,16.29464715007791,21.323980604863078,15.719807448365383,11.055148158821885,12.724722038054011,12.32778005757271,18.438604835098992,9.891607677723435,12.749687561118211,10.415126962931843,8.221285529119621,15.664699779949771,20.43520940131105,16.995562119298746,12.90146063748506,17.717898439188538,12.19843555132109,16.469382461625774,17.583181847394982,13.927464494017109,17.828290415771452,16.454900145742197,19.93497104386397,15.7274989395125,19.459069858762348,15.73022415995932,18.3074320548223,13.820760921585403,12.405127760246074,12.736720257014248,15.721329893460773,13.99730954995577,17.489062228969296,20.113403836496843,13.376465596899571,20.90781222096162,20.35829354346938,15.416484003811616,15.5320105725658,11.322964392217736,14.589284074790216,15.580946950476571,9.829070088428663,13.244331947061712,11.619020361031655,17.175801204080262,11.69536788273812,18.45061522354164,18.775362859964,,,,,,,5.1,5.079
