days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
4.0,16.0,8.0,64.0,480.0,60.0,7.0,100.0,200.0,60.0,1794.0,0.05,0.05,10.0,0.03,865.0,819.0,840.0,835.0,818.0,829.0,823.0,0.4542731716260723,1.24836017858094,1.3291467992569626,2.4243621743429995,0.7435177868530913,0.3312376647822608,1.307383136633686,0.0,2.2341081902191497,0.9948355656588608,1.0308358661755723,1.246164662331127,1.676836480700973,1.89552227547196,0.0677768056904077,0.0,1.2316960207841317,0.8322540191267126,0.0,1.3172192646330068,0.0,2.3559017745882405,2.445691291725998,1.889042756577256,0.7952088250559963,0.0,0.0,1.005910990617462,1.0376075309060997,1.4183819417135552,0.9700423551799452,2.0100199653091138,0.4805040372599088,1.316521441409671,0.918119623534239,0.2184930517109776,1.7533527072514636,0.8969842252717516,1.016181839533787,0.0,0.0,1.161525962906104,0.5036576618789006,0.5754962219001949,2.2192079498120614,0.8301746679172538,0.339537861859613,0.692779847180275,1.8430136839912905,0.5842804198807297,1.18019054815156,0.9063273595684196,0.4897550800187772,0.192701437926776,0.0,1.932362528316998,1.245184602338117,1.669596575426448,0.0,0.0,1.616046772447696,1.315128683972094,0.0,1.8957833097903825,0.4041783633700838,0.9018131753350834,1.0663684750396458,1.196772737549708,1.0124219591629104,2.9058179982233607,0.5461165650763888,1.2670977709551523,0.0,1.2312847710774728,1.8740398761122303,1.096194782750344,0.9898154996930488,0.7862650791573524,0.8140692891343746,1.162124892530472,0.3210789967481264,1.6338798758543616,0.6461518644462523,1.7889746616987945,0.0,0.5595101221934337,0.0,2.183503426263417,0.3133179554081102,1.5612083927142075,1.0502931311939816,0.2314413458327971,0.0,0.3719057393988659,0.0,0.4149999242361496,0.6539149411424443,0.8817959564053249,1.4207606019615566,0.8842879506198059,100.0,250.0,250.0,0.95,0.95,0.95,0.96
,,,,,,,,200.0,60.0,1396.0,0.05,0.05,10.0,0.05,840.0,836.0,788.0,831.0,857.0,826.0,821.0,2.282522531672038,4.983432364006776,4.502695767814936,8.02372719847785,3.0215232245509043,2.35173410617499,5.06718525774563,0.0,8.522777675572137,4.368235766686506,4.2005498077441725,4.377699243103933,6.158842500612452,7.330347297418971,1.1665124379554617,0.7820136350461699,4.9098856937079685,3.656523297805469,0.922471775181589,4.734664160612948,0.0,7.915173255188575,9.055075668263491,6.274413348536418,2.967494912959127,1.449430667320205,0.0,3.8198441485497407,4.137590197557708,4.823203357994371,3.0043980785559303,7.487375948075895,1.9642135980696511,5.332702462626471,3.5847640394083924,2.7145761034334823,6.585828601379634,4.282600099220155,4.343039365288153,0.0,0.0,4.405836069266292,2.7326640308202585,2.501075653518563,7.610540780094532,3.4418100912654985,2.139875483916469,2.941165435810527,6.388156666770337,2.4904217858832904,4.0996428144356925,3.65525409019344,3.0520026922250345,0.93789051178431,0.0,6.508828084048234,4.204790210982521,5.79990443033916,0.0,0.0,6.068359696511028,4.870151852518835,0.0,6.714689779556963,2.4305197557921723,3.636134601173591,3.960450641541412,5.092390686253031,4.194475869758801,10.008548456777802,1.8767613136968344,4.717873499514966,0.0,5.015388436484887,6.323906648810069,4.532953092740016,3.948512002115924,3.669383076301645,2.798739727633089,4.135167420367645,2.0506912487114763,6.2547587556897,2.35497012152152,7.212737821231808,0.0,2.524731694663457,0.0,7.973258809537962,1.7596865462712654,5.845448869186171,4.032286736603612,1.3482075195557357,0.0,2.047441309562388,0.0,2.068764527319032,2.911666023159259,3.467064250176005,5.271046421907446,3.2105691891845884,,,,,,,1.22
,,,,,,,,200.0,60.0,826.0,0.05,0.05,10.0,0.08,832.0,833.0,833.0,802.0,816.0,863.0,821.0,6.417772791614901,10.034046524652355,11.43512398126864,17.44583906612615,6.794055010590955,7.653386778431944,12.01065025692836,0.8425405039699774,19.162451045119496,9.43455220098145,11.31307363836408,10.43227665474262,14.585631727726971,15.679297257522244,4.849830837125864,2.914225749026463,13.167614600604304,9.358708403680096,3.632308190701096,9.94947720332265,0.7763481366514924,18.070139442843708,21.04113976994848,14.29129152399667,6.610765773274505,4.920540317794126,2.4044211003855875,11.086633685880257,8.087430156993587,13.757998589984592,9.072941785245575,16.82116286542676,6.336904773040235,11.98559363514298,8.800101945076475,9.470783170166914,14.424982106765915,11.397391369021737,11.582327545625104,1.8700483356718036,0.0,9.541579180619689,7.248788375992246,6.911708853554222,16.837863315209272,8.623099071060059,6.448840799149782,7.34054274363939,14.226545282700751,6.52286906844054,9.451017574907146,8.011876754143444,7.976417137568857,4.897758902162566,0.0,14.853989634316989,9.977865520103402,14.317701013959791,0.0,1.6075603181595888,12.37566685339055,10.610689153003744,0.8767200398118069,15.732638607530331,7.465249608060507,10.11804182640455,10.885147480038942,11.532139163165096,11.127748105846443,22.551283032868447,5.556740884066524,12.654133934242443,0.0,11.330645041419768,14.297429919766614,10.45616971099028,10.154476795152744,8.363396507627053,7.529382171709904,8.86174561908718,5.861653824420724,14.688941365228716,6.745542307438015,17.932322460901474,0.0,7.933874713014871,2.998197515531257,18.60750715307572,5.722617441852744,12.667233542038725,7.549608257262154,4.210710499676934,0.0,6.290104029365042,0.0,6.166024799907513,8.01985107826165,8.729252574570411,12.631973185261115,9.007980259990534,,,,,,,1.26
,,,,,,,,200.0,60.0,397.0,0.05,0.05,10.0,0.13,801.0,810.0,840.0,836.0,780.0,812.0,793.0,13.057246794611295,17.695244294823297,23.327426613411507,25.87414585851052,13.987264913760184,15.62356332287093,25.45285032488557,5.797139746465701,34.19410573538224,19.93933038199513,21.1998899550579,18.188247801336125,23.76181781912912,27.922705189754517,11.102856262334942,9.333088495195014,24.97742347616641,14.28750125215949,9.869543012146597,17.814541866374334,5.071809086347299,29.944139641682217,36.97709226179548,24.45101258123584,16.322023502901448,9.612942828963316,8.239497657402936,18.246858587409957,16.531652938423516,26.626733959176867,15.312287972722816,29.52095446423409,15.128900266657384,20.55108048655941,15.653689826443008,19.20270451788676,23.22579166816721,21.455179286539824,16.21788291753392,9.348854287378332,4.327045993455838,19.85166877225315,10.771752111642686,13.392953491214756,27.519880531544462,15.318401820819115,13.983827081463172,14.312332352606385,29.74181873257508,11.194842294372236,17.034627728531028,18.450081708570774,13.825418996883592,9.094360836060988,1.3789790614578052,22.259374358752787,18.59848556822597,25.225329157289973,0.0,4.367949574221328,19.80587193495941,14.854711518178275,8.118597545512031,24.251261179292054,13.912731851970872,20.167009236785105,18.9688574348802,21.553331763490203,19.440074200723068,38.63938580634037,11.782195926009312,24.633569193869583,2.998938660430387,22.213111957277256,27.571053859666527,18.638097055120618,18.139655616849733,16.097150892453566,15.425044974695544,14.590757361624782,10.109131739815629,21.94771963559121,11.908678166273846,28.25040051530044,3.731732970974941,14.541358578695547,8.875546929682473,32.15961760922169,12.816766968589702,19.155978765539466,13.293614621658524,11.358515031539456,0.0,12.984702621967756,0.0,12.380149113862291,13.839748341551903,15.804341950315472,21.31447467345702,15.71751363793583,,,,,,,1.2
,,,,,,,,200.0,60.0,1233.0,0.05,0.05,10.0,0.18,770.0,826.0,835.0,811.0,815.0,836.0,812.0,20.47913138018674,23.8355945470391,28.82461147883592,32.59005471991467,16.637225704248433,20.33192995800727,32.08908332425418,10.137629593381444,42.194921096461854,29.58591091177119,26.193311409893493,25.874806060320623,37.53234065414887,36.40045317339251,16.674437604635035,15.395733663212116,36.52662554879157,17.660486744032973,15.595860775308168,25.670714697486297,14.185258458272862,38.42090898287682,47.950747126047,34.775831972436194,23.09302164418859,15.255881568750896,13.227974484589872,23.631740339031285,23.623284153609823,33.467098237398915,20.004186788933755,36.575923617997866,28.46043638380217,31.570677845606557,24.015373318528887,26.344549945916995,33.47400464796338,28.243670045987525,21.41059527302016,16.662838107456317,7.941647253975059,27.74108617038123,13.68870657596968,24.531762463968917,40.42694537959498,26.372607222291663,19.257918273810333,20.70695524763843,43.488769682607824,12.68870390069477,22.977015423376585,28.20472974098186,22.465425408334376,20.70883439878503,5.087728834491529,29.2358947298922,27.66115350042929,32.8447511281423,5.927774080013334,8.578267062575495,21.44149025211921,15.668168299921664,12.329632026682315,35.07355130935873,21.79996634535972,27.27233383331724,27.742162742138703,36.38840140407665,28.364103521654734,50.06826956836132,19.696688461720267,33.21283847907446,7.132241333464368,30.38575184078204,36.42361859072554,29.06927163538892,25.042681252595727,19.156269722194445,21.80139392468186,22.19976725114357,17.950221736903774,26.170946380988603,16.037841767192496,32.45321866931225,13.945896118834495,19.202793874762303,14.670756361068172,40.88109547713064,18.283215396228087,25.970678659897477,19.016846194337617,18.416744461654133,3.5182831817615807,17.38112799866095,0.5944732282839621,17.375941305691832,22.188481944356987,18.74290787252298,25.303845942135823,23.95074805517309,,,,,,,1.12
,,,,,,,,200.0,60.0,300.0,0.05,0.05,10.0,0.23,869.0,851.0,797.0,817.0,838.0,810.0,819.0,22.814230416017477,22.781398942524064,22.65444143655716,28.394561511341514,17.403812230092417,24.90537960796316,33.26892170073805,10.055318867049497,41.7453473178237,33.06167801341099,29.100067293210483,27.59542360818244,35.951316487913466,36.63367158521533,20.068283828661794,22.112880825005703,38.10085040351824,16.925285994605993,14.198984474636086,34.020630236308655,19.342224593857136,39.24802811434879,42.79890723502989,36.77530033642009,24.950971828613365,18.97299274386849,17.551907187958513,28.663620771755724,24.37667489216764,35.39741107207317,20.956759636343808,34.11042526621733,33.103937604530444,31.943204793723652,26.642707520668875,28.815474854820177,37.249235973461865,31.48494491928438,19.66764287330704,15.095202033748103,9.647808972247008,29.584895930891527,18.799076703635247,22.6019231444078,40.15403542916575,28.257152745301507,24.71359895980873,26.37378925867895,40.21311093966951,14.288152444478264,25.105767820402114,31.301325573144155,20.2896532488178,27.42717280293197,6.84834359631787,35.02025453517881,27.195375645061524,33.145739824652445,11.956061948185418,10.382416350430615,25.22951019805262,22.407823998888325,23.718402794700943,32.0599715462623,28.996325739231654,29.896892934815504,29.16946897730081,37.02978597420131,24.87137329864953,45.07187703883822,26.664152548952053,34.32984177149853,9.24171590459424,30.86547248246588,36.70448995008564,34.98754808338178,33.73122623750812,21.8908398625068,25.837069232981303,24.605921239141537,22.254005466589355,23.65799063594776,14.289232940504997,32.72785186692692,17.043904634746884,24.47804631366101,16.278848704024547,45.45732768266142,21.37412859950373,24.581144463504486,17.87659725020883,18.729842018825813,8.914142707139789,19.370134133388586,3.1546780394678846,22.904953922592775,30.801884885245588,20.10257028098674,24.347609403610864,31.072987874227444,,,,,,,0.8
,,,,,,,,200.0,60.0,1277.0,0.05,0.05,10.0,0.26,863.0,809.0,827.0,819.0,801.0,815.0,818.0,29.960969428843413,32.050545168300346,24.001945198938508,31.686719868374865,26.088452818494943,30.494158319241546,36.27718924966573,13.458002304222624,46.080024031499285,33.85319717007346,38.5522197867678,29.660917564015172,36.72376030333013,35.858424967130155,24.210003691806275,27.16571721748635,40.67685923303129,16.068490859725706,16.511354244159847,38.742366521691125,29.1218133254762,44.20724511706173,40.00856456405791,35.72405267552383,25.844475740107608,24.525890739025044,22.171595040617053,29.08633451615424,30.35152419334763,37.23637648951805,26.711699268095902,35.56137331763027,38.24484784405249,35.371868683152755,27.436658238151985,26.930635741368526,33.520854335230695,33.13993654991761,21.07208081778284,17.800660058345898,11.922462192661811,32.78153364035626,24.492611004333188,22.527734450189104,39.39823516062213,32.06234628147743,28.21458661255296,29.30654790477779,47.84994786564645,18.23593739979573,29.89162499800385,32.50392404967396,26.19111392784394,31.366312211544965,19.391323000531425,39.99747099983495,24.79160223760371,35.576337996845794,15.443017179029134,12.955776459453318,26.74440970511061,23.07949133926166,22.424306015282,32.244603311557626,31.698927539396585,37.90202918950483,33.961528674582176,38.97889969393852,23.694595651825693,43.0506080229716,32.2824060335207,39.82309770985755,13.775208589842316,33.54304462784478,38.99296193038391,38.04962818117352,39.87104089131928,25.42001768211121,29.693467177355537,27.02775217288053,27.80696941529797,27.771508426606317,18.260223879358414,36.8987620199355,19.65364286389965,31.411368478899934,14.203485962067468,48.41486657104505,24.45477108380834,28.8991963489313,22.46020163759269,28.64280795762913,16.274335142929807,21.607900459454,2.0239439132644743,31.61011873279605,31.78948185849454,29.43570830327476,31.914475000067966,34.34785275114236,,,,,,,0.74
,,,,,,,,,,,,,,,827.0,800.0,816.0,796.0,824.0,816.0,786.0,30.62009399664853,34.52380453553981,29.24715631641951,33.55913699378602,22.301317335285383,31.579508046458475,38.60430527929828,20.149763412848632,41.39984544112817,32.43855333713063,34.472256631263804,29.84773011749949,30.047302771169456,37.13876017135836,28.98659921473219,26.69924704720274,33.3793686785944,19.19744374515974,16.176609741806544,39.299688767370455,30.32112161534204,43.20653320968469,35.18619749812161,31.05096159401285,26.193063237521628,25.301302972422143,27.11884589590916,28.21923340239444,29.870380772380408,37.67601327653415,30.59628716235968,31.390930235471615,29.19019701692133,39.45846044397574,30.26887220967343,26.262640712067533,31.54145766173703,27.873749327721477,22.99611687938263,22.698368014421327,19.478031056770188,28.15152831116664,25.04100740581401,22.084777565600607,33.41452261098743,33.66457678802459,27.754163439877168,29.8773223552616,49.88271153551304,19.248538011303445,29.26243427687751,33.840188451600085,29.97628791199144,30.660718633267688,25.18506802005952,34.82130366623843,25.00750808596996,36.972115161703,18.17711951817,18.25767182522883,26.83458147309347,20.50596407410636,19.912034082952,29.25124473475953,27.26245009846783,37.08434400999373,40.15254158823354,37.64495556129193,25.972253568703454,40.24246932112518,35.25231322562427,44.060203533222776,22.1236495722559,33.03414228282754,33.1851253870893,33.46776843800705,34.46218955600263,26.26418988652845,27.61796073552268,28.892964811580665,32.57020804293687,30.85025118302961,14.249417832814428,36.87428079034937,21.390125796222613,29.23352951413444,19.81126960847043,43.41424184696863,25.54669517716714,26.419239450892377,26.107671900731766,29.860708642843694,19.83136280295483,23.17888849724245,6.08079943922296,34.804120151708844,30.384217928687715,30.840817376095536,33.785779191403485,32.7684148446868,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,27.722445944091785,30.898764885586427,25.2925738017705,30.292864632518533,22.438115320143385,25.327812138854767,31.669611511586183,14.088020216827584,30.92372418028292,23.704679169780132,25.040515656377003,28.945363029801168,21.284399016202503,34.6946153022208,26.4135457267345,21.654334786491013,24.663591009818752,14.240144587300286,15.469662641070824,32.1206873702977,25.5732812259058,37.610167428482825,29.61632921852564,23.09660721090941,19.687449986762694,22.75036822917773,23.92699793258995,26.236255267040832,26.98828506245797,29.76710712768704,29.361436144881107,27.2062459335766,28.228561188292687,31.24044503897348,23.990723031565363,24.205244362202325,25.460966383304985,23.313137482697037,20.25263950512233,18.92637339784061,21.409057099951102,23.70828471432036,22.421002367664045,21.380760372982078,26.438253543767903,26.794591445449463,20.19223579055827,26.10062823534165,37.39536543946729,17.194234666800632,20.54798267482292,27.8679607550734,28.26393293612316,26.71307575059336,22.37152832512297,26.63816975919313,22.789704760365872,29.197824925133677,17.51006537508857,19.038030255943344,26.49235005195976,14.526887980577962,20.03660831287372,28.950336320874285,23.106640537753357,31.80464387006541,36.43484964091324,32.956300614318515,22.84332709160192,27.254139226656317,30.891361740779534,32.55821802903609,18.03040608826976,25.25415047147265,23.654833697769934,22.38287682101136,32.3890201810478,24.13870252917664,20.65767748376553,25.792760359448756,25.576023916477176,21.991603287779743,12.801261809288512,30.83888116305284,20.31349484262066,21.417129235872377,19.277311323319136,37.72167732919262,18.51150533474819,23.36304485863752,22.986783855636205,24.645404891797416,17.165463312906365,19.61875977240735,8.99795374110684,25.93010822240915,25.39990848291673,29.363981671417694,26.450542782356816,28.61417460654352,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,16.828714914137766,18.33986248929082,16.199257705941925,16.012231934043367,16.46753157237306,12.905242802979204,16.171262021938606,10.609398691772656,19.63406677530789,15.214763917472933,13.146927587922448,16.31937227731905,11.08601682911864,19.82549084704136,14.782931894934784,13.797210375570032,14.04075884873484,9.35495915696723,9.49808329160538,17.12486709761296,18.228016510695188,21.959001963859,15.497134004089917,11.035455630720095,16.74141209120996,12.544094392307535,14.541551876244128,15.782206471444612,16.259552972313443,18.601748590885663,14.7040184866114,15.061538561690629,14.98527869964052,16.24586692717243,16.980407481090918,15.986653452734604,15.229709097275531,17.376927188272752,13.037182310813158,10.726326777477077,13.417317362483752,14.595211032199485,9.45969859216019,15.211098098406495,13.452187918435264,15.143012024701065,13.252048697460602,14.755572720784151,19.36328746673608,9.609569058008642,13.835817041662514,16.399200365064868,17.046701663897107,18.003208019907092,15.878033406812085,16.506038458711714,13.552296539905576,18.565981400777357,9.219762963752856,12.490463096084364,17.14155454409645,7.306032577190928,13.032632750033002,17.573702581269135,15.626919910503505,17.915899254161932,18.308422746594516,16.55976901908114,12.670311884481947,13.575270538260057,20.791457929143714,17.58443461348045,9.349137535568245,16.836037475760254,15.655148473272204,10.814237190074826,18.67856309978089,13.269106763226215,11.53810541511687,16.847294056549533,16.03863551203171,13.254979949338168,7.418243507524108,17.875101858944067,13.221565803560996,12.353804123237502,9.9889296729481,21.54328889572469,10.642177253298314,16.650551652241504,14.424576533884805,15.485914297320836,12.695786167426563,9.854783470931224,4.51005625918108,17.04678877024172,13.574313112908962,16.88516394138946,15.214462043088728,18.46769225878756,,,,,,,1.02
