days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,7.0,100.0,200.0,60.0,835.0,0.05,0.05,10.0,0.03,790.0,849.0,803.0,831.0,795.0,816.0,847.0,1.971216584186437,0.4208569861592688,0.0,0.047559951712368,1.0865342259781114,1.058622709661912,2.127524342887715,1.2422660154342886,1.840996209445437,1.288665649626553,0.0,1.1057409205490325,1.2913912260406688,0.2680191932870066,0.5896466840382335,0.539809994960828,1.2346111395043209,0.8922359411668406,0.4438508272982195,0.0611007858545463,0.5594711937330095,1.4971683114516008,1.433172861235032,0.6784467321668441,1.3010780593452462,0.0,0.6370410373439672,0.2769088592277378,2.796710178435055,1.498739721939111,0.8156043870229711,1.4147366639572416,1.4522337964855292,1.3371446483254836,1.586633437695984,0.7225053979373937,1.1700555354675788,0.0,0.0005247572545292,1.029785609855588,0.9784367005586904,0.5309957590687692,1.012249250877136,1.0595171315447636,0.4374408503053419,1.6536693926082806,2.080235815904433,1.3416798386574669,1.799654142448675,0.7722513347206678,0.4046454795556006,0.993398577021004,1.996453900194444,0.4563793266885169,0.0,0.6532206069248316,2.0923222766317418,0.123202361175986,0.8654727602891616,1.1277182469035651,2.115534386264724,0.0,3.2910245390806523,0.7195841242769052,0.0,1.2588409324899807,0.3836867404789272,0.0934482526265338,1.66415519257708,0.26067578866607,2.64941661835057,1.189583677722304,1.157727635878853,1.03499248049078,1.6922347049529154,0.0,1.5214196830355462,0.4095278881776416,1.2318583092631044,1.42314459604834,1.442880808788452,1.3127194677933682,1.570316752577528,0.1097777243185458,0.291102555183555,0.816790849593576,1.5132573967791725,1.4255480748060774,0.0,0.0278266430763112,1.7082985082298074,1.55210199353658,1.0182697994596404,0.0,0.4686622288069236,1.1801173218335943,1.2086183606830554,2.169696780569637,1.212912424744331,1.6125691116656322,100.0,250.0,250.0,0.95,0.95,0.95,4.8,4.779
,,,,,,,,200.0,60.0,749.0,0.05,0.05,10.0,0.05,838.0,826.0,851.0,846.0,830.0,822.0,848.0,7.862071933884806,1.295116446044037,0.7915869664180919,1.1958613303709136,4.251702117360733,3.3443117031161917,8.051126303665043,4.79478069464409,7.0167691605011,4.955026602216986,0.1559378124845118,5.259559005751368,5.461348804982399,0.8375454866660732,2.885509410109369,3.0784514804981757,5.127873090797779,2.64916385751675,1.436697358846175,0.7070858624219931,2.445498673108584,5.188516829865645,6.047207361905075,2.779846620292655,4.912699177450159,0.0,3.088900446527683,1.2613661740996962,11.29594696636298,5.099661642366613,2.711088828314675,5.289420299769154,5.939440805710502,5.2011222357500575,6.219816829709979,3.1984718363945195,4.309366158660556,0.0239846361576248,0.7105154497688759,4.232294025831823,3.679213325505852,1.7822274027766074,4.997127801754277,4.221375280537201,2.1899450106894207,5.272399359050947,7.606615334708457,5.436252843842871,7.059932415872097,3.1688717363481738,2.0589128514363115,4.604483556787805,7.03461851770969,2.092697863550806,0.0,2.7469401724193947,7.068259286926146,0.8141847539045983,3.47132935916358,3.837449510783709,7.048509243233164,0.0,11.687063934024057,3.237858540241887,0.442134159865633,4.970655166594422,1.7069791539901615,0.8795666447100849,5.599813246498902,1.4577438125864175,9.953927924272934,4.861549328585622,4.618326882508379,4.338521177334044,6.212548639881263,0.0,6.050096060076411,1.9125528123761808,4.526555108835941,5.821962698630739,5.031080511468133,4.472649424577049,5.800648353429883,0.9999688836526944,1.2572312299429234,3.1874068067361523,5.747834860894328,5.417422314939919,0.0,0.5916518727458535,5.907852413979072,5.886428372165112,3.857824840054081,0.8707741220750127,1.8049218105233504,3.877852923651496,5.029328826379174,7.462518365971596,4.918107569524542,5.769959823221679,,,,,,,6.1,6.079
,,,,,,,,200.0,60.0,898.0,0.05,0.05,10.0,0.08,837.0,862.0,784.0,810.0,794.0,814.0,815.0,19.45765552576762,2.8494099859403867,4.099150961209053,4.358346411483104,11.976009424138429,7.42481827173607,17.632059412062734,12.84324403066115,16.71786710479639,13.222854457706006,3.585415303014708,14.546297799560197,12.9414299163584,4.172829484444099,6.650561016824236,10.290824761794768,12.711899576641637,5.519447627574994,3.5688280841562925,2.3713119645945167,6.924331300239503,11.281615745331004,15.571629359578797,6.365504677686026,12.828651890380218,0.0,7.408081947066492,4.2343114113541125,26.731765232039976,11.101986922190392,7.086913543921871,12.510790386461672,14.562763483505492,14.388810693508118,15.648300610395683,10.495479514082051,9.857403762544932,3.0036393136870343,2.443165911141578,10.442345681271265,7.839721570118872,5.577021701069627,12.769150159670357,10.729464757089698,5.438934367912967,9.674688419475627,19.10622310656557,13.122975404608512,17.15180536300885,9.372194969614808,5.301185204734933,11.99562071462224,15.915629354341618,6.549245719651731,0.189689073337943,8.423174753415484,14.541182014005898,4.573903966938131,8.665836501877282,8.063390597009597,13.936989186652012,1.3002773642198306,25.08067784984788,10.224048873038871,0.847501198199877,10.624453200694845,4.7136762544484885,1.0139000591411285,13.55058938562482,6.487139582433761,21.793830647783132,12.403862612112768,11.860741496837424,10.505910870801848,14.980394075625412,0.1440213197734685,14.30418676746182,5.732213984503237,10.508636541400456,13.96826980178935,12.4234306274237,10.689998230261724,13.475788206057056,3.528662256306716,2.954229268927681,7.946398941190371,13.51042117354564,14.394172740241448,0.0,3.198961873519792,15.483562111807236,14.220347702774658,9.724116036097309,2.541852692641497,6.055458452311584,9.886801250099625,12.939825528079789,17.169574157714663,11.94322545165389,12.760610317490716,,,,,,,6.3,6.279
,,,,,,,,200.0,60.0,1525.0,0.05,0.05,10.0,0.13,817.0,798.0,812.0,840.0,819.0,799.0,850.0,31.271850079550195,6.1103101729302125,11.510397204641414,7.8310587806895136,20.261174899472525,12.40306341440984,24.04999527039376,26.01243789448077,29.005660496940877,22.69289300877564,11.565685999189132,25.725282430905686,24.71585224470485,10.115764274852909,14.92693071391058,22.769947246856155,22.520976336581636,8.819478628426344,8.769839183121341,4.614151268758347,15.574659314987166,16.81387578513886,26.478603293250004,12.341010298062724,23.295969082816463,0.2748168749808903,13.75344931212411,12.082677402761083,43.55875472122721,19.85033209347738,14.80773395643622,23.070958438441792,23.032172226847536,23.47376226259466,27.39833620222494,23.41792900928947,19.63588016303202,9.68675477319314,7.285029057778409,16.422924151977632,12.27686036878541,13.8172433332969,17.488412286801594,17.555375988050667,10.9277066720234,20.11596634047784,31.624742289748824,24.985516791749053,26.91262491729193,17.048356233230948,12.31829079411608,18.73769290520965,22.7206683693044,11.854376400875612,0.0,13.910348177148473,21.102806091604297,6.938406718898107,15.846386951350173,15.510763587577763,22.63226389022091,8.48273719140554,39.708660019111264,18.97825346507758,5.693839645364153,17.1506256362543,11.534892277694432,4.147922806907854,22.071462449818597,12.087825777501369,35.197622328052375,18.02117753969843,19.86665343492941,23.324054692726065,23.82606704463944,6.189715749306529,25.414957127494155,10.517988232590184,19.85719843704556,25.732043493270808,21.940335553490183,19.27770660328606,22.76424524129146,7.162592546695464,10.229677845873429,14.853176773565204,22.222890793714967,24.55041809568876,0.9625755997277704,6.152474296764218,30.343684955980365,21.67765469017179,16.51926160597013,7.386558859435481,13.44833324857422,20.449126255379507,22.50198583222978,28.06187860388645,17.891096410511018,20.711341100602304,,,,,,,6.0,5.979
,,,,,,,,200.0,60.0,1224.0,0.05,0.05,10.0,0.18,831.0,798.0,815.0,831.0,805.0,807.0,830.0,40.44693164781427,11.547983916916518,17.749299061655492,16.584134791443716,30.766170390843666,19.23638435964881,28.83877610464119,35.43242802843247,36.77937969419977,30.90188152919565,17.237311848060997,36.561049155400575,38.87396386257551,15.301940527960662,25.651030111355944,32.863301659414134,32.68904694229633,11.8555868559339,14.298950060935072,10.605169921975488,22.610916049343334,18.20440381325682,33.77552456334217,17.147284978465578,29.929639302598453,5.819252768818642,18.000682932118064,18.431237905638,49.68649849294465,25.02091939522591,17.248169896918196,36.27454539617169,29.963396983838773,34.758479921353434,34.66949642390644,30.80420780224768,25.904048132177103,17.24155628423702,11.446109518764564,19.048248735396257,19.56057178476197,20.67399347523232,22.00376555010509,23.65944996962909,21.358444883547776,26.94907326668598,43.5833044022785,29.32690556985352,30.062322581697916,24.7952208531976,23.52148302911531,22.94265857217492,27.837847563434558,17.836986347152433,4.230399658262399,20.27087019994208,27.142787038748452,10.107375500782393,23.647322963164044,23.300579711482825,31.13171886605696,16.37560057848723,49.34266511156746,26.550147116957888,13.575457906169635,17.5017015334687,22.02096541156322,0.6488714119809613,29.272405982560237,19.643265856672517,40.50449644820176,20.19362008106568,23.36752693962511,29.312331569499445,31.064145325230115,12.483559903841368,29.51063762332009,17.40538691520187,23.247551779491516,29.483945846166776,31.798124316211744,25.401059333981056,23.98335454333988,12.778100036362972,20.21875716036795,19.20506194891041,29.651848121357784,28.8768817994852,3.944365591974086,11.060735252626255,36.69359640039333,29.458097913790503,21.090593892581158,13.356900153489985,20.522345547879343,26.54802904069745,29.816676048760844,34.961560144640245,25.48872741615297,29.262029401634905,,,,,,,5.6,5.579
,,,,,,,,200.0,60.0,1637.0,0.05,0.05,10.0,0.23,796.0,833.0,836.0,824.0,833.0,804.0,812.0,42.48975406237791,14.213399274043065,22.444791974054,15.995397926851703,28.47840963074937,19.610179535642352,34.78914356648292,37.00392454078934,34.459118353038896,32.06689777914143,17.438057667038823,37.393616156545455,39.148589115976016,21.37697256379149,24.50984110515389,33.36027126441149,36.583495342155615,7.795641116515798,15.333902808094848,17.16156798002233,24.94515822266188,22.53267351026995,38.08971197670163,17.1306222205444,31.167033439917542,5.985604389565892,20.67017255274232,22.42829253225237,48.50812836929008,26.842942728680487,16.13641675522431,40.39512672159786,32.97025587041377,39.21941840450655,34.800816534495866,28.460952520128348,27.465676384173285,19.62162121134771,15.652028816093292,26.43068248711097,20.691499635831896,23.93507037404466,25.85137117812596,27.460810871047407,27.207236889596764,24.54402216883522,49.72093728643911,29.732498788792903,31.43403169792185,30.90061732826007,25.95374364133384,29.070143366277083,25.75418363093908,23.720520256471563,5.429816345765791,23.615734714676044,26.741015110972764,18.240601193965567,28.53146431086952,22.26496373891705,30.348718356127414,19.33481257291822,48.243830933557376,28.99486004041315,19.05085422049633,19.37023745451157,27.2168288799584,0.9415173199232636,27.531630241169307,23.871382582918105,40.47352905981936,24.15428845398692,20.78697989632737,33.69859589839645,30.352365099436053,18.300077227452096,27.513576935901494,20.47702696176941,24.14679505707603,34.71133389815188,29.306706904231135,27.5990880029192,22.484299583279626,17.60187833004101,25.652564054995835,23.63032034923121,32.124497731591774,30.811692948149425,8.384137778818877,21.24091099304851,39.17438404926619,31.774565693110915,21.6482941798804,18.06428451052032,26.59119208101826,24.279902218232788,31.22638384685417,37.52215113031911,27.213912510636167,33.559171030644784,,,,,,,4.0,3.979
,,,,,,,,200.0,60.0,1541.0,0.05,0.05,10.0,0.26,813.0,819.0,817.0,840.0,830.0,765.0,806.0,51.13819181440171,17.972342295395766,23.424855852496297,15.72698524340586,27.936746835487533,25.90633031423592,32.52315061431739,40.70243767905011,33.99893776109769,35.79644634313602,27.66485709078613,35.05448054206346,38.97924129496749,22.93087170835,24.784883558157635,36.92399644101466,38.14898337797276,12.299321292347248,19.036811610625083,21.110935134657588,25.95402732361178,30.6898098061942,39.12329932765208,19.0512935623065,29.576404616618404,11.509067005902564,27.84868311641073,26.00558096047584,51.85523466262749,28.966136412604243,20.493027635299654,46.648678113754606,38.32080320676398,33.051254669700825,31.11877869758637,33.533151226255896,28.52023114008433,31.20093238884497,17.63498681025918,20.310151068147142,22.97344031242072,28.763691792534036,29.41174609206825,31.886659582690765,39.11937810120917,25.069083010018755,47.08086039631465,34.34029090355267,32.99665588968559,40.49623165827265,28.784411893309084,32.28812759284722,27.257826981253523,29.690674722764417,11.179563325371998,28.22407595678604,29.544523874412192,19.58223871943235,32.54100530152282,27.77729711761747,31.488758065610277,26.989054644890743,53.58696324808091,28.606305100283656,24.81137521432097,20.181489041715054,30.964229811374334,5.683736944215772,31.6980489588954,22.443509925964094,43.860802698017245,28.91110192539572,24.97845114761144,35.3880575102042,28.816627091208144,20.98202739251424,29.039568784278163,25.12006469441067,24.167758558923698,36.01180255522818,36.62731812298238,33.18620791740658,23.653997150563946,21.67724439179972,28.36068709305798,35.50990802886079,29.368926943657755,36.73367609652006,19.92577902016713,28.95476449269238,42.87150002352964,36.11215046728231,21.59652300912965,24.60284695285889,31.08759259208625,28.9475744968271,37.27354320213462,39.07069131311821,29.60787802144693,35.760383033281016,,,,,,,3.7,3.679
,,,,,,,,,,,,,,,836.0,840.0,798.0,815.0,825.0,783.0,826.0,46.55311827659751,17.29477284170472,13.213447395959273,18.10694367259814,26.473403861352324,28.63233669566061,36.61235671134416,35.84693971577691,29.12472163568167,36.88058370853929,30.87253874465095,36.11657904285092,37.114029718952615,22.99661697035715,24.14652103597383,32.80224460400196,33.61393695590704,10.299023835096408,22.403839184155338,20.3078714881652,25.527166012546683,27.79663430160494,32.96825237685653,24.53947612965464,28.388422397644643,19.114383667075927,27.099531072474573,29.20450363790196,43.47188596214925,25.050427736975674,22.66037489648412,46.92455980829471,37.0239595516459,34.92285470359706,33.46603344927224,35.23994363590387,23.520822530794213,37.29759264026855,27.041124116122678,19.54243183015463,18.635699269687223,32.7311539316365,28.27991984232491,31.8840973946875,38.28377953402958,25.14844530131666,40.43827911809707,31.48257717109159,31.288133197097,43.922111615689296,29.104544668814665,33.61351467995642,23.854023668591253,27.17594722556064,19.68944987190655,35.24205030290361,30.2941052827206,25.145047626021675,37.46288001366702,28.430873020215717,30.264216260808013,24.89634836469904,50.8802588253569,25.719261213613493,21.606266001092624,25.39440059654084,30.23603902941005,11.904130932182415,30.87901903202845,21.69278091269468,43.91888851688841,30.68157095111515,24.3381786455692,33.80628530255313,33.68461606862054,25.893259506966263,28.951133747411685,20.016309128619564,16.92054804319503,35.126557999598056,31.94596938627573,32.979540122527204,23.61816761839896,29.108048544180463,33.07483041550371,34.485756271317975,28.15889863607875,41.49979650799703,28.39228564090904,31.06859300233224,38.70870443362274,31.43562025127659,25.57422348574188,26.773353503101948,30.043829936837614,29.99784350959169,35.56459572400046,46.3063144420535,25.544617259044585,34.690645238548306,,,,,,,3.8,3.779
,,,,,,,,,,,,,,,,,,,,,,32.940794116041246,12.69640466010693,10.134110994166033,18.14640713381416,20.923465703277728,25.82167282103019,27.60394333505408,28.737909889708103,25.172755412149773,28.23631617429381,22.20920201223967,27.81065702907143,25.10938994631046,19.36139727279682,19.958253016708596,26.414657164425183,28.868522700104805,9.7541858165185,21.69402441261681,16.738316155285503,20.71155139283905,20.34109257425058,29.110808200108867,26.750700933485334,17.99905892332896,19.39993126063066,24.399372081950958,25.14329075586368,33.0583435919268,19.87710193516284,19.820971340611493,35.536103457059994,29.968197288075128,26.59216580201631,27.65417749139707,30.398264950125697,21.422285042176306,27.673911630076763,22.06657172313156,19.107566230233235,13.274986544705431,27.912751470715676,22.63431221423947,30.029046437286283,29.744354398799583,21.347631891898438,32.65485265818719,24.497483959255888,25.774760196526486,32.94138902207333,22.558267531854494,25.085798704766177,20.356718284275946,23.353530954426184,16.662719846032985,30.776891182562554,23.66160055142888,22.96504243943908,29.24953056647733,23.82205871175371,27.34734992732546,14.502445753936744,42.92210837010565,24.35554315615908,16.059587432651064,19.731316169134136,24.816815622689564,11.724885020574028,23.002818563416923,22.29765279133464,35.96537817884619,25.81852239338305,23.179926622246352,27.953920035483517,27.99775425917257,19.603967067936885,21.68745829200216,15.8286539460402,11.36708342484194,25.00328279492236,24.581841675680355,28.69388849921537,22.77638526036885,20.594920862724315,32.63923809853868,25.04840107829658,21.721138801143308,35.44244615407477,23.31604625540625,25.19256661722865,31.13292802569751,23.50489982450965,21.684014039890226,22.32911435159305,30.48831343578962,26.725105496812557,30.915021551031064,40.943313797192346,21.05175127596466,29.671659297121465,,,,,,,4.5,4.479
,,,,,,,,,,,,,,,,,,,,,,16.117425444631593,7.183180503068064,5.558266299770255,11.066843884360145,13.268756307042482,15.58400784400165,15.03244848124243,16.39031707260297,15.289288009093305,20.289931238264955,11.71451605559476,17.54671301526237,14.8808973530191,13.522934453312075,12.590902592032778,16.191885362522893,18.160732468470552,6.283543646157853,11.900852955479296,12.000834235789386,13.449385468806856,11.47701531955123,16.18788361354325,14.71831177783945,12.33268863797716,13.562982392052346,16.90759294644306,13.53715419179506,20.204069247212857,12.248240450874691,12.300088755681784,20.105907912861948,18.69947125326096,16.29374095163895,16.252523444462334,14.94369924719914,15.31072286481329,17.74892073809008,13.775272898921656,13.444935194636448,5.186926701568684,17.535022690787414,13.856955584845338,18.03784469684248,18.564081170073575,12.950234033231848,19.973190543500426,13.406833438066128,13.313133240181552,17.122218830252457,13.169879350412945,16.809312605336657,10.104966072779112,15.947668815256067,9.604023104843654,17.83506487859545,14.596106011486476,11.490245304357147,14.685550469796649,15.95381954547721,17.613252597908556,9.1726633444438,22.59259243787437,14.69530802125119,9.411665248308609,11.60053171745127,12.760803481807026,7.716839868395589,14.429175465599396,16.199468194294713,19.12975107086609,16.436875013472587,15.9862517258195,17.09303412560799,17.705229594506708,11.2202058783361,10.35501636132406,10.426087336103013,8.730790991905085,14.656766450651388,14.131390260849985,18.267012461846985,12.985895358368513,13.355013640354942,20.77197386477924,13.190297191774436,14.07217079866279,19.54344644518495,13.380461875908892,16.53314525019138,18.281005723472767,13.27953591005653,8.095735632843931,15.117586654470957,19.017534844497145,15.056426034590793,19.68358176672166,21.491327970704607,13.0644326356956,16.70012048373636,,,,,,,5.1,5.079
