days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,3.0,100.0,200.0,60.0,41.0,0.05,0.05,10.0,0.05,1902.0,1867.0,1931.0,1.4305483498112088,0.4809041582307889,1.0276239130514075,1.3152630279178612,1.76776444075119,1.2904868533106346,1.9348396916258883,0.1898919371371046,1.346871217379943,1.1284587666930572,0.0,1.716176183839648,0.0,1.5922816448777062,1.412184486537596,1.7389524533803005,0.4366466495239613,1.590434024788697,0.4804110553949648,0.8554106730201454,0.0,0.2449809778692229,1.859094790975428,1.5860369707323023,0.490065766591681,0.0,0.0,1.0137418615990614,0.7593740579607551,0.7221934322977663,1.8708919274220304,1.573394165979214,0.0,1.2502442336938049,0.1237273593183386,1.1447862651759682,0.3850089829859797,1.5748912607189631,1.1088324586204588,0.0,0.8982915738860437,1.1193384894006908,0.0,0.1862382272874686,0.3936461993084598,0.353141042537043,1.4188808267594493,3.193018765390009,0.6434803810469856,0.0344252196717179,0.3924056324138355,1.155085567659407,0.3518341936378946,0.7093160403899873,0.0,0.1596491339602737,1.5375022344771154,1.1305777389232237,2.0814285951062343,0.3678343428553722,0.0607821450022239,0.1277425223136272,0.4816174210159075,1.0885672508575517,0.89059146826106,1.409643324600101,0.0,0.8138047074934994,0.2120838044517742,0.0,0.1978284288847669,0.8973445853671281,3.106265386317378,0.4432343902534528,2.378054951151208,0.7534322850636648,0.8101369908893001,2.591098432145084,0.0720047244016476,1.0885742011746216,1.0557106471427735,1.5456099864375603,2.374846229863448,0.8294111983439459,2.4848725388838893,0.3159869633934472,0.5249388156623421,0.7124378768960955,1.9983677348548592,1.0200322087777138,0.8446899489779578,0.3051540543579009,0.7323823451499618,1.3968429179180566,1.2545326759064508,1.5239510258882372,0.7804779466607924,2.3664312389860704,0.8003506397292606,0.8276080153850448,100.0,250.0,250.0,0.95,0.95,0.95,4.8,4.779
,,,,,,,,200.0,60.0,1637.0,0.05,0.05,10.0,0.13,1889.0,2032.0,1922.0,5.375498280501096,2.813059725354876,4.058745182200617,4.376542912249692,6.883435059345884,5.806873200621532,6.939404103877932,2.252146713666696,4.701794970466223,4.124691574430368,0.0,6.124439468559881,0.0,5.568090968550427,5.298549981907825,5.888917936244611,2.541727620206581,5.628328883895486,2.41922336448652,3.664108947834282,0.0,0.9639000517743832,7.116838727623585,6.477575543687244,2.510972261955577,0.0,0.8128404903370945,4.230666829981384,3.4619193922222427,2.4782823476454405,6.093167149389915,5.587873903100292,0.0,4.595807720796412,1.852918877848388,4.717447094580681,1.827186203198488,6.505709117295663,4.908963936606538,0.0,4.149064380839819,4.476632453192761,0.0,1.8497603248393948,2.353050901477579,2.13722321206288,6.253554521922395,11.173407453621348,2.443559298634121,1.4438931158277577,1.3249509291120931,4.491453930023816,2.512950478383369,3.9995074421628223,0.4490907753960571,1.043128131140718,5.313839556585358,5.006912173431465,7.794128416039626,2.50391115997154,1.1860915377848449,0.9968087880112396,2.817743742479303,4.681157241567773,4.239183520120813,5.894944423295279,0.0,3.735925877737495,2.4103823056422207,0.0,1.5185704742566366,4.679007248073155,10.95901512130422,2.5889430678075342,7.79155001546137,2.7190462881910284,3.740789853350802,9.154077131778196,0.952459215711055,4.768610279333927,4.128178453415615,5.839427081892133,7.902024952764906,3.496713871586804,8.993836673214602,1.1249549378592163,2.109644213107309,3.338793016311982,6.778552401242879,3.6024341753472484,4.272880658684922,2.377757827409782,1.967696379480584,5.32077853894661,4.558127555735175,5.432925072233317,3.0696874318062046,8.625896159934644,3.29355721766496,3.7937644214715744,,,,,,,6.1,6.079
,,,,,,,,200.0,60.0,879.0,0.05,0.05,10.0,0.2,1930.0,1910.0,1998.0,12.961145210664691,8.159322387055566,10.173534834489642,10.761065286290838,16.77237046324136,14.486944683982772,16.07153098251799,6.685390170599151,10.595442314707332,9.400603766133656,1.7888892791499789,13.167277463938674,0.0,14.789652824677136,12.094451953471768,11.692688027827982,5.456927537361191,14.698365678035898,9.126679890538504,7.789874450451204,2.691418209919132,3.001362817042029,16.497292479171357,17.11190288177163,6.394530485542695,0.0,2.4046793296022786,9.625837526868434,8.762262824750236,5.874060736742235,12.88451854483927,13.457137508835174,0.0,11.446668887835845,5.694696103289552,10.428855066418276,5.307966465286112,13.68245783830884,13.016748906256607,0.0,10.980476809540525,10.230016171420068,2.365153536200223,4.942277764411475,7.189180156357206,5.045505806206423,13.395785656714647,24.24770588809337,5.602391148139761,5.532922086791987,6.439988468461426,9.73665280244942,6.721422423120949,11.8486947052781,3.328080094815216,3.152813133083824,11.569079778636144,13.505036702594111,16.610876083660088,6.305824158745765,3.674025177343725,3.82172455975595,7.645514738567836,11.901948064656136,10.327081750660852,14.638695697183463,0.0,9.39544251847302,8.159346926500406,0.0,4.735715481311901,12.981071576348636,23.662346556658605,6.784435386084286,18.004615203455295,6.970055378499794,6.850615013696064,19.8162029127627,2.3875763155594854,12.007904887010024,10.030103780953697,13.244687798365662,17.445142462649056,10.22922392671836,18.00743944340958,3.473937553274198,7.071377038044533,9.61419476279863,14.912243992153298,8.039436754607188,11.122714069631488,7.9055107536694305,5.426101712044506,12.228959123544536,10.822243310074033,12.927294175778188,10.069979976080878,19.98103834620783,10.244182856924557,9.687153275605748,,,,,,,6.3,6.279
,,,,,,,,,,,,,,,1946.0,1775.0,1960.0,21.38037208883168,17.217160932517857,18.41772618967589,19.833904787577016,27.30378192550252,25.55457591916438,27.75521663232417,15.638413084488892,20.487874653414888,14.231469748155828,5.274953888965646,20.641448656663368,4.105506857066295,24.094694754875576,18.98581981009779,17.640308525509727,11.439672396328268,23.17061727738915,17.462707034718232,13.913894002441456,8.518290968461551,3.6621319692386423,28.671749237745715,30.636177439155688,12.49670107138023,0.0,6.552083314938354,16.367918348321037,15.42477655641363,13.06690120837778,21.18441067421592,21.63792400334628,0.0,19.401963288298923,10.809161538488938,19.233578555647963,9.264125572894,22.154724470003355,23.84197308266462,2.093631890643926,19.79531925968772,19.21249580851874,6.664873538121745,9.35312389885017,11.389709278581574,12.17445299530009,22.69453789131851,38.714856067606775,12.284233476002354,12.93732649799961,16.54405233986458,18.771027206610235,13.50030442320193,19.79031135051752,8.744144011319909,7.782265529707631,17.412167622932042,22.32830894318485,29.41469957508253,14.747649401675126,3.372201749197103,9.34546130289763,13.56982617707547,20.010158282019574,17.802358640513102,23.442679610119928,1.2304488798790334,14.486969900108456,15.477569613192385,4.2898575931799705,10.352375269862732,24.172018256680133,39.17570422070404,11.402994207022356,27.268437554641125,13.59197915577282,12.63854214786958,35.67569116997489,6.631412248820634,19.464357166888508,20.99059441366718,20.83827357927167,31.38865970538176,18.74026625760708,27.251674649935243,7.46372910891742,14.42020616686032,16.188434216078264,24.341448211173425,15.501151221750526,18.740325809511827,16.252851084073555,10.00949771610694,19.89106327539601,18.6915572015598,22.7998445452122,15.264386747078346,31.989582163982192,19.182676730539207,14.78087039475628,,,,,,,6.0,5.979
,,,,,,,,,,,,,,,1971.0,1857.0,1969.0,25.25328263060289,23.42583538407421,25.73044047632323,21.483889568826484,35.95388734968788,31.89631920353625,34.11276426260643,22.584265718841685,27.596271999473664,20.101180703212968,11.41343010392481,27.640338404811093,7.394707899648628,27.757711619589404,27.12639616312863,23.087894348270677,17.19718326312275,31.14039856729482,24.76589421940877,17.469648292821628,7.900055280007839,9.274392974653178,38.12168484362367,41.88056471140534,18.58695846148148,0.0,14.122755396569064,23.25101581436341,21.801171040056623,19.648765826633703,28.522917415860228,26.60540596993516,8.793031124548973,27.04561977566462,15.771032440496786,26.198693003331176,16.993857416612514,27.271590321239287,34.7677887147006,8.675566471984125,27.696102634150567,25.098023923370462,12.173365411841337,12.532232866425058,18.17171309828628,22.69904328612003,28.36254777744229,50.919382914884935,16.731964718733938,20.26754967855587,23.19602296210829,25.53782551738377,21.077543787237712,26.82795658176448,13.574091523562112,9.965556536725916,23.173974435489527,30.30647348316961,35.10596041679475,15.776659715788302,7.767065697229119,16.364869373853825,14.937495127714143,28.77334943501669,24.45948656115825,31.06835145218025,8.841071785808714,18.311600251455054,21.544900774720634,11.084788327046086,12.567733029020422,28.476609265137675,46.84269502098645,19.167907734771543,36.933462232285386,19.36865082012972,22.30848511360422,46.69198471214127,8.168791380816623,27.13607700296973,29.42267682503764,28.285959565671376,40.482514706473296,27.500355904223937,37.23471447779955,12.669585498378542,21.71780542692921,22.441068800676486,34.32049506489733,19.98720672437998,22.988418568774357,21.277907442210815,17.098346284533434,23.624638024340904,24.93038200985543,33.84049299447282,23.572616771571635,39.74246989059905,26.282170318669497,21.249619056713964,,,,,,,5.6,5.579
,,,,,,,,,,,,,,,2043.0,1896.0,1897.0,24.6902565217426,21.561766896375207,27.26394323919408,24.4108445529206,37.64631233345602,35.15479102280203,37.75782127073456,27.355209309884817,25.64028897151147,18.72891646926666,10.192371041275296,32.13170103916958,11.67189194778388,25.38733062319215,31.09997135572545,27.530839458792144,18.727511961176447,34.520771140740386,26.817990860166105,21.24286878633719,9.164033719201086,11.322587703884766,39.67963039804028,43.5098407720989,19.852706647708832,1.595641310240529,20.43244684376132,27.802734377854367,26.89309750691506,25.49980042315569,31.4235820264188,29.26070089518692,15.228844117921522,28.29408860694829,20.766942251478344,27.269225435908474,17.59812367830078,31.716897184588557,39.65089352325823,10.662812834997816,33.76572924508382,21.558015358943432,15.71354888374961,15.39404400259175,23.03760235892484,24.83858117611051,27.242101455676234,49.211657077646734,17.169732621549066,23.36598585440651,25.9487172377561,29.880003991277896,28.83682307288593,30.072700131826675,18.868947161653647,9.362093159478356,18.94619460688371,30.13179531200788,34.134891955887554,18.98631591449146,12.837791100762573,18.661900491244182,12.421226943410783,32.84062613401961,29.35555329699565,25.139124749259786,16.93747133384822,21.29629048907409,21.71265235982614,17.222216128734292,14.375947294912589,31.009367748609936,41.144160152530944,26.31297861354177,38.69519785012297,24.26583377636618,21.632705257928265,48.17746997625628,10.426564774579347,31.27410639700857,27.483621978696423,31.423510227506725,39.89380571313945,31.34359792037991,32.659511454019544,15.724032396661896,21.184196042361044,21.21274802149061,34.05029775844416,20.46008095696958,23.24266239347391,21.771098069598505,15.19294630970381,30.407998028690844,29.02436416430788,33.86614193278103,30.18432330107881,37.25504008718834,28.40164059204539,17.26575755474423,,,,,,,4.0,3.979
,,,,,,,,,,,,,,,1856.0,1891.0,1895.0,27.956148707283223,28.21104064791519,31.340546297182296,24.58780811263755,37.14883707537509,38.14502866413483,42.26914016290644,27.07848908331436,27.124758244209943,16.337413587443596,15.177737220201257,36.23006957732768,12.47255472378554,31.73130709036316,32.99318435910359,30.070302336143648,25.81552013460661,34.56320482512232,28.72034709369514,23.27155843753851,11.217605506912584,14.308674071623422,44.71859476197731,46.17565278705376,18.7089627531032,6.718440179742236,21.58070996836589,29.359602650900072,27.76726394669308,31.17227290402804,36.64304069556843,34.55446214481757,19.652321904885586,33.51685903875742,25.99468853143412,31.877991395229976,23.57404651047162,35.82649248197392,40.87129874574451,6.394612359113951,36.64021233172047,23.032834391694173,25.139238010020343,25.507883797296486,18.739094750087368,31.141643776336327,31.216113328430943,48.17637938328157,17.13586167730186,28.557554828868728,31.88895764734881,36.06419458621955,32.75460208702689,32.30245699973851,18.94942359636145,15.092926624435265,28.140969757815185,28.22752820385003,35.73504413841816,27.059473400448667,17.335007962065223,23.16013952866389,17.505516111041022,38.41648615065854,33.54764286701993,28.74187770343776,21.172891787883543,24.19135206914965,22.89217918682935,26.58778529241033,15.688605949228638,32.01244092203342,46.6850437560906,34.967212625233785,40.42513961547452,24.315596303417863,25.78581557318254,46.66729243649346,12.16175634188748,31.464292284050867,31.5091614940748,33.34562262655927,37.008612303517886,35.14319477113763,31.17454586805825,14.727312657428142,25.33393780500224,21.14009828659827,40.19267020648917,24.753215655989184,29.654036722684623,30.74672287057768,20.783941356275484,30.23148036027354,29.07831786779858,36.44632901158808,33.22961229047317,36.5059535530109,27.87183151597215,18.08066243846556,,,,,,,3.7,3.679
,,,,,,,,,,,,,,,1925.0,1901.0,1880.0,28.95942243462873,27.66522106860478,28.58956722165523,24.380694616425306,35.545674827559495,32.061122072364896,40.61171724184934,26.748549558827065,21.64274879293795,13.26620926436556,15.400423680317504,35.53364277009954,13.4976637712134,33.60665152191643,34.51106117447284,21.978380190676027,29.29526768526384,25.67981381341922,27.020763913235182,18.875896664471547,13.059039864074393,17.612918377074028,44.3160984341766,45.09573498653888,15.695745829368944,15.40882856816062,25.06086068693252,33.47989904973723,25.10837551841466,35.82892312849053,29.931939377360436,36.1055428530721,21.822753782777976,34.943380658447865,29.535684307012037,28.62687302398573,28.36823235365703,36.1032660928016,32.727931815039305,4.91588480470817,33.9744024484159,17.454729200061436,31.36184727705865,23.70176020778103,22.096438443420222,34.47642134391816,35.097832923770305,42.06991925882339,21.27747964505752,28.033363001869475,32.661620162587745,33.52894543215256,30.073391301846417,29.36891259178282,13.5679705924429,20.122032396155696,30.33683854818769,28.65838059885539,36.46141375619707,24.70862799336914,16.583650928373654,22.866203512455503,21.56922884847434,34.912619771714205,31.311125258180155,31.937638168282653,22.348822091297222,26.879062278008988,28.57382660784504,32.606575549078805,24.126748230380244,31.518830981500574,44.66486987343648,37.03305786384456,41.56312442424994,21.45565832850495,26.425552592671348,41.20872902286423,15.197973406711194,29.759554899837315,31.64664845260088,34.63271699035224,34.649804877422795,34.70694552779753,30.561648987391276,11.417886753015708,30.47056744857678,25.87057338999222,39.80426020343894,24.311274601998196,28.909890252982468,31.897387908985724,26.621164068781987,28.979590156199084,29.80285290886019,38.65559084804923,32.00696680306051,42.34926763748065,29.448615562531625,19.3729812417807,,,,,,,3.8,3.779
,,,,,,,,,,,,,,,,,,24.576055284209275,25.05734648801217,22.90954883490524,24.995924065233705,29.65092544437237,29.80840798933512,34.09286951330167,22.9565332771984,18.89313449468033,10.47575695642239,15.274191065137671,30.151233100627017,12.79020706528559,25.80140877141351,26.28764819662762,18.56291283867641,21.471982010462764,20.22725937360074,21.82000249996936,16.192720838194173,13.821035402824505,20.54987365742442,37.4258636237992,34.806913539387175,15.089363334992642,14.086544664907644,21.869715154191127,24.260166760217317,23.115019946587932,31.20549320556333,23.12549733891608,32.679504739604894,18.835382668059182,29.18058990170771,22.66381521750837,24.407768407087502,23.436656888751823,31.486061674128425,23.863450058576543,3.632747821606428,27.601389741339123,16.680529786013448,28.386097638773816,26.236206747964165,21.147168693451576,25.794981723817944,27.379979648797587,29.360746488203045,21.7890793370222,23.167212985112396,27.01587377446506,28.589128367851192,28.267956553124336,21.423245735129363,10.871595958447946,19.3080632484614,27.967668109368955,20.55670646189421,26.61341457596941,20.521437474341848,13.916578089066872,21.26779778489009,20.382090534815784,29.79739422593627,28.047215880845204,25.956803217893043,25.020432493496426,21.689921963804423,24.27589016172802,32.9059901745713,26.355397006119876,26.23498986697707,35.61899666261678,31.38923930664088,31.796129229147297,21.58164059278709,24.185671615129003,30.32293372881159,14.863981478323264,24.201015212740995,26.047103432872344,28.09256027886089,29.33652856338748,26.31133010767502,27.097085621253875,9.8012625836021,23.456509293334392,22.764820986762828,30.998201607717675,25.310635735425524,24.53421116699197,24.429396543873587,22.941994460235986,25.06884316049903,32.25790590928892,31.76025411815145,26.16889517629287,38.47956166031692,26.833967935006918,18.78266499525806,,,,,,,4.5,4.479
,,,,,,,,,,,,,,,,,,14.017375320002737,16.39123136147153,12.761627193397455,16.450715558315995,16.607922544973864,17.16665663763945,20.608365637831746,16.732127623964047,15.02179598376342,9.671940125459836,13.295927678394808,18.068212892684677,7.40791022464122,16.312047762912545,17.940737710858023,12.563731342281129,16.505632040542416,13.761454339746091,14.739070595415193,10.944538644989857,9.83076227633591,14.841089469612804,21.59024693833521,21.00260845554315,8.12903612398974,10.20693468459672,14.867111326366494,16.80433105802669,15.576984305717746,19.353978702871377,13.697929850185096,19.97582962598214,10.232751301351447,14.724860598685996,12.362012758743449,12.369590778285747,13.761974660056476,18.495185499400797,14.547349791484072,7.653782214606475,16.784512769635857,11.906410217410784,17.837346969699524,15.658549798850991,13.354092509500518,14.87515805710348,15.952331010139368,15.520041717403352,12.320750470552577,14.496585175555795,13.953676005216142,16.455483986994825,16.80514556439929,11.042093823708404,7.891262048622369,10.35226968426035,16.151450093983986,11.220219500587634,13.304278850224046,13.565648209592675,8.071130450737444,14.576649468886949,11.453740369537288,18.3422299740923,17.18492952914541,15.02194539492893,15.717911194060562,15.722789885967408,16.55810744572601,20.91213669146664,13.94485081330409,13.776732543233909,18.31359322837032,16.42485696791258,18.39633847642001,15.054441342216574,15.557298367981112,16.46720199446531,9.754470155415495,13.014803459183678,17.072135490428114,16.459939954220683,17.231801484194758,17.12487823798909,15.79066745143487,12.163470355529894,11.607657816582435,13.74961917066862,18.20854349062423,16.729486123801458,15.102410534195656,14.469511663232383,18.53422446115333,15.21804098932954,17.860957892811065,20.468743051729422,14.843865988903586,23.237917574821605,14.445705633746618,12.086679721703046,,,,,,,5.1,5.079
