days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
4.0,16.0,8.0,64.0,480.0,60.0,10.0,100.0,200.0,60.0,913.0,0.05,0.05,10.0,0.13,663.0,645.0,672.0,652.0,643.0,637.0,646.0,662.0,675.0,657.0,1.418847221441037,0.2594276815651359,0.0,0.9692017471129798,0.8653905798699066,0.2730730320631906,0.7591443692483505,1.3935989020814084,2.462946149976152,0.0,0.5399051156794046,0.8928987454260158,0.7606881530405373,1.5006419537905529,0.0,1.5424109437241569,0.3071589876954044,1.3987745977271884,0.8439266156674177,2.3964875060142443,0.0,1.179681250606024,1.0853639342531731,0.7848570855901802,1.6369681310456674,1.4471956473865948,1.442912757172438,1.29705827787621,1.0452432586256468,0.4633800372460872,1.6454253062084472,2.358468510752341,0.0,1.08507144299555,1.6775492659401432,0.3553372331939722,1.2600911405762445,0.1987833690784026,0.9892442810014648,2.152546900239421,1.6559760272021018,0.0,0.8390532558983608,0.1674735308382713,0.7122193888317825,0.7808319272774212,0.5248682539564251,0.955625442554262,2.450654130609048,0.2894362470788093,1.1368904071010717,0.0,0.0,1.6369947477195732,1.4069714060173464,2.7206617170322254,2.1235565021223324,0.0,0.0,2.798792289708124,2.0649717877387004,1.0986631954516737,1.4212753104073417,1.0610877399191263,1.656243162333548,0.0,1.1197443533532705,0.0,1.504788975025973,1.8875979369211449,0.8524629795529199,1.1069287247823891,0.0,0.3319939491212419,0.9803137526701168,0.04334040331452,1.4266004389163296,2.144849088095815,1.7504759017700782,1.1615823889971653,1.27397540722613,0.6259229034609839,0.0,1.4527134623476268,1.6406132275498435,1.1188538236528347,1.7758814944930976,2.5150246905169853,0.6499461084138838,0.4202287178887955,1.0163017155357772,0.806146015246191,0.0,0.7759671701364215,1.915077354917832,0.0,1.2478369967696,0.0581502993448651,1.9612061783354613,0.0,100.0,250.0,250.0,0.95,0.95,0.95,4.8,0.0
,,,,,,,,200.0,60.0,466.0,0.05,0.05,10.0,0.13,649.0,685.0,662.0,667.0,663.0,655.0,660.0,656.0,688.0,648.0,5.348099785280281,2.48544435855918,0.0,4.272324226040061,3.79987688242063,1.694780128577733,3.7202918452538354,5.476196032923761,9.197064330215143,0.1221930170750935,2.405164820638688,3.23879361430237,3.2978558517763603,6.2039182349482775,0.0,5.362938957711825,1.3416598305937937,5.505236863024784,3.908795921735022,7.75872579630198,0.763345881971103,4.360881981754717,3.4125831031513454,3.208290616350612,6.015273401601632,5.594086689885161,5.241213287515347,4.996108483638082,4.250308068573004,2.7374110557118767,5.543691792021201,9.040703234185052,0.3310644108269533,4.607310065540883,6.519731922669807,1.6269185776450446,5.138734105975097,1.471253166897033,3.385150086340496,7.803254936426452,6.262426654231959,0.0,3.848741407357267,0.9862131004087148,2.4796096145517943,4.185430660224199,2.816798237343116,3.4557605922886414,7.675277112683621,0.9499462338680184,4.733035530871872,0.0,0.1438276777993739,6.042017608402636,5.913234666465553,9.282023085196451,8.34709048232003,0.9586801095732748,0.0,9.539191748987886,7.984369243186292,4.079654301322854,5.349780058495638,4.839850390396664,6.167934238503523,0.7477677487879908,4.360721308448319,0.0,5.82359468447979,7.40792338060403,3.431526179636868,4.457275121319502,0.4095921442289358,2.362215761081232,4.1592648556771294,0.5617746030305164,5.4933357955096,7.460125982204744,6.590920629134518,4.355972297972252,5.001753568570031,2.7440696276245893,0.0,5.184649787634664,5.363503602916455,4.786569237278138,6.449318598635067,8.820244738704716,3.6621212941472376,1.74179611177662,3.844735597508448,4.1579665928178775,0.0,2.5126542329593526,7.8005048802515535,0.0968573614849761,5.059134923076208,1.0332423944314737,7.398629601534781,0.7174699467391359,,,,,,,6.1,0.0
,,,,,,,,200.0,60.0,170.0,0.05,0.05,10.0,0.13,649.0,652.0,685.0,677.0,640.0,659.0,646.0,693.0,697.0,677.0,13.64788692253602,6.349627629302315,1.2186565593356902,9.823266378592338,8.493454658085426,6.175901968288877,9.83566077978807,13.620603350138186,19.846113159923974,3.127340543397147,6.516528183577886,8.315838266331596,8.596423032690607,13.789246935871663,1.6812618912618893,14.300019989816546,4.493872824842475,12.107659671568578,10.409280503580312,16.469979731734405,4.900743408009283,9.690324518597906,8.516267625456281,8.27048820624501,13.42327490705065,12.13084005082633,10.844237530944511,11.383792551667176,11.074524890012942,7.92473217096436,11.475383039069722,19.67985487518811,3.132240087472935,11.343109979029842,14.763294964866198,5.9065544630836095,12.286862243042629,5.445129530447344,9.351666754522649,17.77263324966965,14.064490946503025,2.2434179848702165,9.412508417458582,4.1490939062549,7.147453739774914,12.54107675601768,8.233344440353855,8.337405913149757,16.580542514894848,4.061231095875546,13.557338286897958,2.658819618620086,3.163624717771639,12.771327955819595,15.302655504240372,20.731633170242148,17.130954292189532,4.240997145334672,0.0,20.475734044046664,18.53890617830287,9.971482728710386,14.250721686726983,13.08615722733995,14.28975783861759,2.555377299517554,11.85310445106036,0.952700730248508,14.585170864638044,17.078574814775664,8.597462048177158,10.388016642873003,3.7920773097296983,8.431789969627795,10.469180368855843,1.696233890464105,12.246325450054208,15.369438948757605,14.197248628336236,10.31326481646742,11.38014567563108,6.341512931251156,0.0,10.822196246164504,11.400857526892782,12.97185049158042,13.988154431286528,21.17259676539372,9.795939689245838,4.0175678410868425,10.245353259347754,10.674094484817624,0.5801014901445889,7.084753174060932,18.351872999242055,1.4558285342017796,12.54670076202892,5.491770820565879,15.199621291779655,5.370910586160846,,,,,,,6.3,0.0
,,,,,,,,200.0,60.0,1040.0,0.05,0.05,10.0,0.13,652.0,638.0,675.0,692.0,686.0,663.0,638.0,661.0,641.0,662.0,22.26439623926533,12.153225334890076,7.82700964334714,18.293966785630072,19.265696653719434,15.049309583257063,18.996197082755607,24.618325028963103,32.142237870664026,8.686209619864691,13.272743795093223,15.494244949659612,16.957672865348574,23.540176555128763,3.8962777635843553,23.27340604555838,8.605215553344912,20.80397547158806,16.104460934962127,21.98084180898696,12.446130918883288,14.377766072924144,17.248341179634565,15.360430085192618,23.61961990110218,22.02189425150693,17.444533623638456,23.09122728784676,17.169816887395175,17.88389596644303,21.04013049409646,30.42524079898247,7.821880195795467,19.091303312613352,23.138680257948074,12.392284931526175,23.30791508105312,11.062854017081204,18.53449046768406,31.469297976279687,23.66442329647763,6.0268002479599705,17.156516509556813,9.04977828331546,10.099602601496128,23.23093735000333,17.24962560773401,16.260012336075306,27.44600395547942,6.951155984483176,23.871817281813367,6.159691334891755,9.176276703129249,20.359117492056665,22.87016398898616,33.68313851513063,27.627478848604287,9.196319127323571,0.0,34.93309007555848,29.435627825980404,16.430479966422965,26.81435895460983,23.576847269381748,25.019924305446857,4.260702439390369,21.045914306679723,7.000558504772621,24.31163607463532,26.762939777770555,15.33112115972162,19.402795053987333,9.167538047559074,14.301108134038325,18.108794244901148,5.965690174359157,23.03379353331382,24.804775089185853,24.170210725693345,18.44976878678319,20.972891407225937,10.263071541184102,0.4466650539577368,20.426011721704157,19.367967253838216,21.29835628314129,20.34576956685705,35.08929235475035,19.706810394099524,6.820245964487262,19.32957473677784,18.21786021590991,4.785933859641785,11.942394566165992,31.93686844508906,5.387855713606012,22.387010894600436,10.24721267894139,22.132831994565542,11.555414395595657,,,,,,,6.0,0.0
,,,,,,,,200.0,60.0,141.0,0.05,0.05,10.0,0.13,725.0,687.0,666.0,660.0,654.0,669.0,658.0,637.0,651.0,663.0,27.25617258290825,18.43672372596645,14.951262048106384,29.22043688672833,28.879513674264317,24.76614995655693,26.41899786581346,35.311171860169345,38.71507038010402,12.09667098093894,19.493140203677644,19.556487151448533,25.320618772359417,29.57083724950432,7.28502506492929,30.37220719597866,16.277022157027282,30.519853916748573,20.094242623183888,26.626594417241527,21.375956684197885,22.7445077733693,23.13451661568656,25.069196354403616,35.34749312711617,28.598301264772296,28.55245216305866,31.35246528503887,26.624424784151756,26.02202837202268,28.673944296840027,39.78685501468429,14.152584739888718,28.25971432859181,29.395908794235098,17.25774169104419,29.51265129823711,14.613607274005568,26.9973043061898,41.570685481549006,32.584555994157526,7.3720703890538255,25.39751181608264,15.365830081532575,18.424162735856918,29.92658840910541,24.72058846165041,21.557053878199493,35.9271085588944,7.889665083884855,31.97794501025928,12.43444613829174,15.527565534371467,28.218661206212563,27.674548626349843,43.17316713356758,33.40771854254975,17.009717487519193,1.6000499992780803,41.39670384342911,37.4240010419285,26.495907291775445,31.440084888118808,30.189252724098004,32.16701347881418,9.47154263913483,24.39875967661401,13.729535937335092,32.83873983817532,31.81471736772424,22.939685673569564,30.97142036944729,13.750865853008602,22.662919549569978,22.443656896685766,10.952521495977194,30.64904407641184,32.98900642873541,29.285792205452356,25.962717086451743,30.389125186548128,17.060082671644476,4.1644106039692765,25.79936960726345,25.741000764938157,26.282031911948632,30.33400453247095,41.62899759704813,25.986312666295703,7.22683304778502,26.868594165097765,25.9312665412796,7.166326889648101,17.076923163255508,43.378705964124784,14.651449386816628,25.022373164286392,14.37199633145664,29.15367578733818,18.687344487512693,,,,,,,5.6,0.0
,,,,,,,,200.0,60.0,486.0,0.05,0.05,10.0,0.13,700.0,690.0,682.0,665.0,695.0,666.0,685.0,700.0,687.0,636.0,26.94308200389099,25.13558023129272,23.263089467611984,33.90982624593612,30.735883571061443,26.27732481806989,32.46713958447368,34.58276896371209,40.08301286758436,14.771090816366716,24.819086941260608,19.763089731930613,27.23706789680033,30.84725016507885,13.071035149461467,26.813481321071304,16.86012269482754,29.274766353535625,24.87642542416748,29.45486977399421,22.09701839219249,28.72388892744108,27.824634262024425,27.04165754292827,40.80085548883231,29.886058552895765,36.88677857499758,25.670211086328703,27.478114905296813,28.16744464387995,28.188561456632648,39.84931707207176,22.48375330092197,33.67196616138314,29.745320218518334,18.315349131224878,28.768554118655025,15.847935518757325,28.49247436170416,42.00785912136665,28.19356935956737,15.22897736202304,28.223634344134243,16.217200421430395,20.917568599955587,28.47774514988998,27.514660886425304,25.50291594649189,38.94649580322731,11.47737326070486,27.684566035663718,11.628372961801796,14.596344369936883,26.59051727917892,25.09864442085499,47.67230148222342,31.866231866286363,19.817411359377427,6.788798822548952,39.85653395689926,34.135252384127625,24.954472713131363,28.960382901861685,29.6036416149007,33.86161597185132,18.60344204757433,19.173784002671297,16.144552498147654,35.07091789920939,32.43159064955623,22.56295414094198,32.28218309433659,19.03759768860497,26.79592278473521,28.127056167831945,15.107005078133437,29.624861310367592,29.854782395609583,29.549956848522704,29.872633300302116,36.77470385375998,21.569507126476548,7.01654403870604,28.37415466126933,25.590116443168306,29.987825151483364,29.6430956247074,45.28197695477686,27.174001843238887,8.101483203278388,28.357199137157608,27.31341540214124,12.330319476202282,16.924508948488356,45.98934274952497,22.76947687020965,27.24896819303513,13.548333439148577,36.22929465137521,17.58869837076635,,,,,,,4.0,0.0
,,,,,,,,200.0,60.0,530.0,0.05,0.05,10.0,0.13,696.0,684.0,654.0,650.0,637.0,679.0,688.0,720.0,672.0,678.0,29.584576037640065,33.64939871754294,25.258696075543543,38.70967629112773,32.20558051181638,26.21294557605777,37.572091376215184,36.566301617533775,38.913701433885,27.108534183535784,22.719552110219816,27.261460270576208,35.13475007936486,32.21088605724865,20.52704717516647,25.925146622555463,23.53773065339186,31.19638984562054,27.084616324426744,29.11785811495801,26.18232761883771,35.16249018532302,29.9731585624128,26.57610171805082,38.64797903974685,37.17978099720407,38.61737124370228,33.703778238117145,31.68181469744011,29.565341006627005,33.56652900674233,44.968657859811735,27.746553423679345,36.47981853759006,33.35817927402863,22.045884424554927,30.677358394168927,21.50259935326392,31.48537717939775,47.43574517220316,29.353308807687185,16.14413009949578,30.8211059057152,19.793617845502407,22.600550134675547,27.31708699877639,28.99071145942329,25.548166226677655,37.88425071506865,23.953277657922158,33.249953272781056,13.685485068080018,19.454020285182185,25.76143506891495,28.641689184276423,51.10901403468146,33.04087128152766,26.58516021207272,14.264819912596394,36.0986796362127,31.27373173163512,27.06325138777598,29.70006470375849,32.546909122243434,37.6436585013438,21.782114791880133,19.27707243214122,19.84709952515782,40.280890562059525,36.81061801280045,18.077126236880968,35.67994290742464,19.88293762925389,34.41132726575941,29.92534714735543,20.740234318402063,34.050170616340786,26.69139654124344,31.64289182638237,32.310178402473724,37.50016372516704,22.25440963656729,16.512148959831883,26.59561842379893,30.61295217149982,32.48706987605073,30.106376580902214,39.45631206789757,30.337633321837984,14.400629528220422,32.32552303406211,31.15498601541668,15.359830987960516,15.473685688601453,45.89829712668382,24.328224727641384,24.263454182208857,17.577969371814095,35.46032479770663,18.957590115311955,,,,,,,3.7,0.0
,,,,,,,,200.0,60.0,1008.0,0.05,0.05,10.0,0.13,648.0,660.0,666.0,681.0,678.0,671.0,666.0,676.0,660.0,675.0,34.483387094183776,32.675191465494024,29.320105180677,37.54367309684884,33.27179860714051,25.183000428368803,37.04979093934303,39.69980952405327,35.85717489966404,27.767049402166755,23.851873845343565,30.951413903831742,39.613558077034135,30.514373791284505,24.727450139818814,20.55703833096334,28.6647140918206,33.46467525861705,29.13255933783565,28.22804875424124,28.570464010142107,34.01896734006453,27.5624024361234,24.47101878607314,32.49998925614909,35.77923746626047,38.97583924231932,27.93628739886624,25.516681073567483,30.71000208147638,34.95661512294184,42.04985627338961,31.85837156693245,37.21724335967299,34.65991631532263,24.509067120892155,33.03995330023797,25.709245259512308,35.5605555833633,42.84063556131321,27.627227856474544,17.03526125555789,24.65719588795338,19.500148725080788,23.607359273573017,27.18083400302993,26.30575821654576,23.15453667592275,29.73397208224422,25.140001353907746,30.033256577032738,13.84877914461674,23.48533234113309,22.508238755536595,23.32089126942163,43.556700876741175,35.00365373299772,24.51872080433107,16.235484109848855,39.70791971860814,31.243652655160574,25.01258203159334,33.73855915898446,30.123485284712583,38.76503123641395,20.93912060195058,19.498852931717803,25.3090263828012,39.98651399425504,31.95750144845744,16.91348801502811,34.714054922446834,19.033740209355354,33.962233728261566,32.16558543439353,20.80886120455649,37.44505598459348,27.27629681439493,33.54365953959847,32.57032649444553,35.243925122559894,24.35903029459477,19.49393215294197,25.301058723975636,26.77874100106338,36.50431948146362,33.470152239058194,34.71497506917152,34.714280175334245,17.17183341168721,28.74188314545741,26.71308008644105,16.27807946715449,17.946259214722787,44.10834161058556,32.91412345066837,29.522811805887407,19.06106148849484,37.78719284251641,21.070448047140957,,,,,,,3.8,0.0
,,,,,,,,200.0,60.0,788.0,0.05,0.05,10.0,0.13,,,,,,,,,,,27.801860571898995,23.94547596384576,23.923584730076445,28.69092870766792,26.26491745176778,17.88383497660501,30.51749579560391,31.83966276136391,26.134446313468636,21.77556054990553,28.27075037084605,24.24058346591932,34.41934586904123,21.274732474373064,25.940433717719515,21.680778202584268,21.573335249498275,28.062426066531287,22.490356030244783,26.56607680222812,24.816050501691347,28.775331146348904,21.10511739971938,24.96875574681213,24.74935732225506,28.40420458444865,29.909672117609947,21.696982905920127,27.11558562397619,28.22807553808047,28.567537964707263,31.51775120337105,28.820953976052746,26.82664575755793,28.842465275470257,21.083270742105604,26.01399717680956,22.175193255064563,29.73676620561097,32.57528312544748,23.305185156039105,17.966157155082684,23.57458571160614,22.738125586945067,23.33253933343552,24.7283199988705,18.763471987986296,17.634882133112008,25.482230401248103,24.198960396637485,22.203656820734167,19.581092944595337,24.45588974753897,15.251220711155858,20.228429113252822,34.928369228331114,29.11201784854664,23.1667389146116,20.12251799935689,35.53204902318594,22.946784259249718,20.33492247388913,29.996368879253588,28.47613149046974,27.07192826935613,19.651794719230672,17.959037801472714,27.909711025850864,33.485193640924265,28.717733151792924,14.718511048255529,26.33164111006316,17.5810674212856,27.81897472248353,27.91149649057454,19.878327385541155,29.069522550086763,28.49437149256288,31.30591150527381,32.1625288750528,31.855438967869272,19.48293349550168,19.46121694953504,23.708479247218435,25.47347050300801,31.706493557280304,26.833209928550723,29.571126950375632,28.83813157865476,11.566763148076758,22.73879392709089,23.59064525159377,14.250701253023088,19.421174269200208,35.20097551710184,25.70734894414376,30.0991007589295,18.5352502908971,31.26030061692928,18.539148799401705,,,,,,,4.5,0.0
,,,,,,,,200.0,60.0,1018.0,0.05,0.05,10.0,0.13,,,,,,,,,,,16.440667577741113,12.013872961143186,15.506546366071133,15.892268796829326,14.746347195970552,13.5113126122755,19.58716683132186,14.884338895070396,14.77523561319047,13.71611256064953,18.40178820084412,14.054303683085676,23.389581909284512,12.53150335727717,18.44039805777363,14.231001112320731,11.05769898614121,16.16196006869326,15.957257792899126,15.68249079105134,16.862511259639543,16.980554171676406,13.79444504525525,17.38446540183029,10.693518146625497,17.909507670720796,17.619355008478436,13.186082667593928,17.743402548180786,17.702700142052866,15.157716491947758,19.04883369337412,15.786736040660362,18.436609039382034,18.265847715916927,13.068041972925595,15.440090556740165,15.542693732467963,18.423693335297724,19.08208597816057,13.226356375090935,12.151108594057064,14.857084671867334,15.514834776605698,15.182271805777848,14.1350998542985,10.315159015159226,12.297657093246402,16.28721199916847,15.199694727504744,15.194554145213036,10.840587873606006,14.106093541335907,8.77279112084219,13.896326700955004,17.76403646168391,16.80693781379825,16.480836276539048,14.474640971307316,18.54704900012269,13.195546837676432,14.704017909688073,18.888994657904824,16.122689061385795,16.542027481574223,12.653504569643196,10.810793668488818,16.506825375587976,14.701066390679555,13.964305161863653,8.831973333763127,16.526697128294103,11.978011861836023,17.197354400680595,17.05714322848464,11.53468192202071,15.758841761814995,16.442793097577937,20.123777750082947,17.881037532197293,20.59429026359392,14.101402897369349,12.380492684658954,16.26576751840819,15.899316696033392,18.957329455742983,15.817495658211447,16.938331346135868,14.999816739427848,7.825589140139369,14.549655789469677,13.732495835581936,12.273051802635038,8.988190251417542,17.503472201855168,14.314263186622057,15.63496753162067,12.493495374958496,20.76787937442492,12.164623587244163,,,,,,,5.1,0.0
