days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
4.0,16.0,8.0,64.0,480.0,60.0,10.0,100.0,200.0,60.0,1686.0,0.05,0.05,10.0,0.13,689.0,652.0,665.0,680.0,658.0,652.0,656.0,658.0,684.0,669.0,1.2678991190475917,0.3140330461698118,3.106531563469156,0.9822815071460792,0.851532472238128,2.2023320537064577,2.601458282058764,1.1392416434923798,1.0933194249888842,1.4627618409382035,0.0220534134875621,1.6418234849179818,1.779413712630407,1.0018315642290252,1.6467916351473384,0.0,1.1252823360529902,0.0672441736037108,1.475412279716663,1.2458535533468922,1.1850357021994535,0.6410405049577432,0.0900202750017166,0.0,2.4487455113464893,1.357079766158517,0.0,0.0,1.4571776364906706,1.5143208586021004,2.8453867671395017,2.332709431160348,0.9002651625659612,2.8778618590528904,1.872685376769447,1.4803929240324898,2.0332983855066216,0.9458353704608704,0.5701459245916393,0.0,1.0906700195023722,1.7512259237524392,0.7297412384378688,1.8464222404810244,0.6693675528809695,0.2085738376495993,1.249827977098519,1.1547139060581368,2.237148180370834,0.8618366507563545,1.0751139829384424,1.36702284155661,0.7081706251062797,1.7520467864226688,0.911130130709468,1.277210640403581,1.6248424994497483,2.333473957918872,0.0,1.022411944228689,0.6760821191097883,2.549172419955437,0.5684575149538784,0.0,0.4717070825067133,2.150492326165795,0.0,1.211555278572762,1.4933124744957342,2.0403023986337363,1.2847093375325658,1.3824313406377216,0.8284388588128784,2.066821014265743,0.0315877545911766,0.9424619232492646,1.8050631134517447,0.4749745470084151,1.491945784122529,1.2379826484690577,0.5659579649747768,1.26346263312116,0.0,0.6415484829578098,0.5255869100795605,2.5736717902263817,0.0,1.7844625115369324,0.2645733557743065,2.6795251789778964,0.0,1.2229808376368216,0.058418109590012,1.107421871499063,1.2619518876459364,1.7480754154701883,2.4648155817216235,1.9315939772742956,1.4822570961133867,1.7067411330012352,100.0,250.0,250.0,0.95,0.95,0.95,0.96
,,,,,,,,200.0,60.0,1242.0,0.05,0.05,10.0,0.13,673.0,693.0,671.0,654.0,699.0,655.0,699.0,650.0,706.0,658.0,5.59955699126349,1.868007217934725,10.71284634669735,3.701972638720664,3.149238584399118,7.194520319823864,8.999843637172443,4.085305254731976,4.596891666924666,5.382476580470668,1.0148587393401818,5.8032074579335,6.939614367897438,4.498463567082675,6.820401561258922,0.5364855607798513,4.067518255896214,0.2221018134477064,5.578131059173537,4.850830146982567,4.075179982272941,2.253271778342972,1.5263542170596365,0.0,8.310530304525834,5.179982324024506,0.0,0.0,5.492995184013917,6.131766933277878,10.009055400639204,8.028309089385651,3.8401981477428055,10.775616093921354,7.007148520723817,5.156431281103381,6.52473597293461,4.4156005140920565,2.3947276623020057,0.8406961169860674,3.9963937193907912,6.195299594724935,2.9425151779743324,6.988547174159235,2.6848680196713524,1.355189173172782,3.942975140006784,4.451298520519808,8.022395164606944,3.529212402128141,4.306450506108498,5.7744479010108165,2.965600414476433,6.471901081029349,3.667734044623861,4.788145722951903,5.699883565949821,9.513595752959365,0.0,3.838157961668487,3.660962004507408,9.54286844396377,2.85612110187859,0.851880505855942,2.084863595969112,7.361231555049892,0.0,4.884657618155311,6.226315316668746,7.174129651339587,4.936417422091834,4.75579155804682,3.15366568100129,7.8498456984104354,0.9298325039268768,3.0945860811437784,6.523478727315488,2.701841565185621,5.578677940462383,4.902484554453248,2.0681917736964754,5.013981028872676,0.3005734492852916,2.6398999982966647,2.434941186891635,8.399511286938665,1.182718330045463,6.88347017379143,1.8615307368380485,9.22358027359938,0.4103311033489891,3.7746080860539015,1.4433731241790646,3.6719697147957455,5.127599680212829,6.86102743253667,9.308324958041808,7.608685686397475,4.959342030733537,5.567408279472028,,,,,,,1.22
,,,,,,,,200.0,60.0,820.0,0.05,0.05,10.0,0.13,680.0,658.0,650.0,646.0,687.0,693.0,686.0,679.0,687.0,670.0,14.59081463436264,4.504487926302278,23.906656508130204,8.853984867511056,9.522950012015864,16.73768783154341,18.794359364737048,10.418796114839468,11.70495285899165,13.143655640445724,4.264936199056483,14.779428672762968,17.65677425524297,10.413599772293134,15.594495851825068,3.552911420102267,10.761468633504023,2.631975146841553,11.413273062931673,10.335708232107605,10.036582030807129,4.9356037827553445,5.6250255502777815,0.0,16.893892302427453,11.5860236442451,1.8661444953056596,0.0,13.677709206304534,15.43622013299922,20.14751045113045,17.692274863728766,10.857865779895306,25.43173966508564,16.288519567965402,11.242609710579876,12.754801104557156,12.704878887612598,5.611894878215651,4.282897725221845,9.8316603328003,17.376115550363085,7.1243442983697,15.106698783518642,9.946161730705889,5.553084238951427,9.5673656838286,11.201459450464938,16.99476427241612,9.484470231471898,12.612991445777288,15.077087563504584,7.498554355022713,16.37818825758727,6.860685288184525,10.780330579417566,13.133584765476389,20.89416101837237,0.0991492583015285,8.699850227812236,10.712901347697594,21.995630229359875,5.367483294563953,5.23728274699145,6.174375639951628,16.662286312775002,0.0,11.988706437579728,12.858052777877536,16.675708370625166,13.170838371193131,10.219308414242834,7.800923125972142,14.66455354620626,3.72541240747964,7.065393281017165,15.086558964194372,7.319225339763184,15.53293526249635,11.540930703276311,3.621388704701465,11.889111625097112,2.9692648965470383,5.353359149742354,6.779130172991867,18.670813078528894,5.394253016226768,16.366900652303965,6.797509314736422,18.328632184272976,3.196311905924696,8.433403584870454,5.354082004787777,8.719553530502246,11.878202361802824,15.417600365301052,19.96662263787721,15.891868663441468,11.125143870788712,12.37463469437397,,,,,,,1.26
,,,,,,,,200.0,60.0,836.0,0.05,0.05,10.0,0.13,676.0,692.0,681.0,653.0,666.0,679.0,678.0,649.0,671.0,667.0,28.70677003042467,11.455210594339238,40.49154053461855,16.237136639875214,21.744281743950896,28.583671948942364,31.048667014214747,19.45211012867133,19.961451071488707,20.946097667499068,8.425263825117979,22.10665031461688,28.75032226923444,14.390695727914393,24.712254098198297,10.091566787906368,18.438026416120483,9.499554689302828,22.344379510973077,13.22001222749632,17.348184878613385,11.42296358776438,14.554062981528338,0.0,26.85597863909952,20.947032114764056,2.865363442292965,3.006216488379264,25.528034679711546,25.732908827903497,31.85712643716986,29.221276138872817,18.82637999906464,42.8006447128612,28.22787385816732,17.198440937648556,20.623965688812408,20.70853418087476,7.267320344001863,8.29473795779567,17.55947500655889,31.87660523189888,13.313223013009518,27.81658715805481,18.919939460788477,11.132095322071663,19.074786512114564,19.83103373909062,27.925597476173504,18.074822852182084,23.69278586317696,26.74480036280328,13.403477322908426,27.86413552516,9.49171819316602,20.016532562785127,22.952500283619894,31.662452882946116,3.746941565189127,18.414438996359447,18.618484047710236,35.76606099563062,9.534615160435775,9.859502283670224,10.694966462052744,26.05004580799879,0.0,16.621420650147435,20.811724609376064,27.20420878594674,22.08154530807509,19.515581453484614,14.696479095128833,25.838885679728055,9.910204516283612,14.632184345616114,25.163984562925656,13.58711924741736,28.50156076579579,19.117710541999397,9.751258598417865,19.59161092707388,8.650362468477647,12.64458107993728,14.75662304681111,29.462246835925196,9.26429780012968,25.03610189635263,17.158486565247188,30.945267654574643,8.248851196088042,14.664368548493533,11.256314669490465,15.471136706375203,23.995412840063807,27.28599069494076,33.91699771312225,25.18452426415868,19.599574923251883,22.871159708660144,,,,,,,1.2
,,,,,,,,200.0,60.0,429.0,0.05,0.05,10.0,0.13,667.0,678.0,645.0,656.0,675.0,651.0,698.0,658.0,673.0,689.0,35.63079250401083,15.61543829732589,53.592660998921005,23.7946571132298,28.771122756624244,34.67642394417831,42.062631087422105,25.971850002151797,24.12029801986678,25.61257978000097,13.645549861846604,30.352137805287764,33.28592519881759,27.478050968512267,32.34960246054836,16.17964754875175,24.08187300100372,15.215123073000411,27.817577152833444,22.934633481242027,20.34862327425235,19.149725046913723,23.14597750777059,0.58196727833561,32.66357234435568,24.832033805291488,4.5431712219701215,5.321872252265461,32.02231008556697,29.11497505017283,35.408413409353365,35.85466657972851,20.620487332956323,52.7388026599897,39.345646573010576,26.74792944560488,26.735880034394032,30.65378385765165,14.308699032605102,12.541494340526246,24.52039123275061,41.22492781496657,26.72787605918031,30.96420946576446,28.93512697390631,16.08702390992197,27.85188366005232,27.66400651133604,37.39597805357231,27.526732488713854,31.634589054023067,33.24975956219555,16.843341025226398,35.28822776590365,14.028247720019031,29.384155032707422,29.919759726333385,38.08339318333056,10.03968702973318,25.833666821438428,25.47181166360174,46.17142919051493,16.59550575846169,12.700336789111114,19.888877979983484,34.48211658748366,0.3942725765646859,21.653734788572333,30.861728161505507,34.45193211287385,31.80479004529076,29.31822308671012,18.701749910152284,35.046244719746205,20.199007316070563,15.706011860339313,31.856197381268487,20.38346345168066,41.59816447813749,27.964828306062948,16.753968176820106,27.833501416893004,15.200716772355,19.87651871557108,25.23852810957459,39.68739083534627,15.328335950651567,29.10449636546776,27.785410537099786,43.97157547275376,16.39424851504016,19.25777692416897,15.36964133489549,18.614831281226262,32.67490790921465,33.49719515300754,41.62388549009087,36.97689008783129,26.017533119100804,31.087509230869,,,,,,,1.12
,,,,,,,,200.0,60.0,52.0,0.05,0.05,10.0,0.13,673.0,675.0,687.0,658.0,686.0,684.0,684.0,658.0,672.0,690.0,30.99149022302543,23.77827864636446,48.48723033776619,28.04766493437295,31.229411302349337,35.82240698658578,41.252541606623446,25.715885700402183,28.976720816811508,22.163907828283477,18.79245808813956,32.56101443226314,31.28713357321116,33.341539810760494,36.5630899258003,20.00542690238932,26.94670850886839,21.195384896530147,32.26116955335017,25.93586278023534,21.94538772811042,23.123961309577044,26.260691564844773,3.350800901436466,37.87974837053312,28.063285445154964,7.538786076222864,9.554322511343855,30.378872245484384,30.889471740173885,34.67293482538602,36.70160498992165,20.52313352875824,51.11179301565222,40.84198543286708,30.21426424726689,27.783736021335752,31.73183119203189,19.25258674237725,17.081567862728498,26.337751065098217,44.589628214955866,32.85281073789372,36.39916591993987,29.452918742702085,15.116706064285545,28.711600537846007,30.26381375405949,35.54598718627516,37.42157177756869,33.211743249615225,35.27207007028077,16.36904726580254,33.59543515585487,16.005334125821552,34.501881162927624,34.08313580294573,33.66703435849144,12.371190547711585,23.06770103349648,26.32038229481754,48.41910939086339,23.016710017920357,12.981442016667495,23.01933171314299,34.29888733026269,7.711381364816171,20.33198362455061,34.47911657567016,30.93722638363261,31.50355923965764,30.72053496960612,22.35817540543213,37.43803291211771,26.15295316139827,19.857749572287208,32.142505557847834,22.554698428519377,37.24509086250422,26.389910782658323,18.315073020650296,32.02304302487257,18.884276537097737,23.3743791919542,24.397022092767934,43.83919752109514,25.534677098774164,27.45676992484121,23.41340902273537,38.74913370764127,17.098733800200158,24.155746994285288,22.13633668956874,19.289972395398767,31.58252638908,31.38309833236348,36.33795317566135,39.37379004021522,27.50123006137616,35.48772770473724,,,,,,,0.8
,,,,,,,,200.0,60.0,193.0,0.05,0.05,10.0,0.13,674.0,687.0,672.0,669.0,686.0,679.0,672.0,695.0,672.0,648.0,31.009757953067485,27.011779362129825,49.27680486554395,29.98974632596112,34.73183629568945,37.24132883207267,37.68246930396342,30.248382053478853,36.27885244753703,24.735844936300825,26.61810993959992,38.1353632709052,35.79966446577218,37.52077040702437,44.596563168337504,23.07188933818477,32.681463542474305,22.826597164413187,40.77528858722732,25.13052405809752,24.110001865864344,27.385281738344982,30.96273485664055,7.009805929260981,39.06931710855463,26.20675847143021,6.502228935458067,15.619139984034602,34.67772430197799,29.277963288164838,31.20626684654389,39.60001510582805,24.38524346940051,54.991771708891775,39.4840231486803,37.04238662183083,32.91603718286883,34.0330572852749,24.39501679070014,27.564807816999497,30.891608677876505,46.50546107497488,33.95147026083634,42.0368513563672,30.588570773773053,26.681002777013795,28.091910560348943,32.15403039501782,38.74161410296912,47.1456426109804,38.19519088388243,36.52986542102454,18.9089084680891,36.17016168122008,16.351812743035552,33.76251370941067,38.63715188251854,31.17226453688363,17.325248776967463,24.958554474318618,30.13262728105483,53.134693369159336,27.61963007230051,14.204194649513136,25.39256728726997,36.4278440260128,12.083941543834108,21.27007717611089,35.000070713955374,33.5271291568555,36.41818977218927,36.1111820878124,32.32302299097986,43.56441423991282,30.48400580816909,25.496339483944723,34.41267878795039,26.50667584152549,39.26569707994145,29.245152754575297,23.95513256545322,38.00941143416308,26.88875436705687,28.462401888224623,33.81778934730168,45.42375580031184,30.04829879926532,33.58046194743137,28.86333279933988,39.9019423922462,17.88156024961934,31.60742271309337,24.81216113699298,18.524193108287225,30.46146252940472,35.39283834078852,37.72757032508616,40.79530602127505,30.43770747832415,39.36496552645849,,,,,,,0.74
,,,,,,,,200.0,60.0,1108.0,0.05,0.05,10.0,0.13,671.0,648.0,660.0,646.0,682.0,689.0,654.0,643.0,656.0,682.0,25.90665221125173,28.46818409623204,42.9061964137881,35.580097419303065,30.896776847870168,34.51138700631288,27.256938251780905,33.584859632681564,34.599011388360154,24.68228042361961,29.48883043480356,31.95416104007134,34.536892259921224,40.58139048290998,43.625231421103415,22.52921827108497,33.493599582411626,24.888180691244624,41.341047373630666,28.89635408117458,27.12256055767269,28.18610916046463,32.385296015123,15.34009620458426,37.25041980080678,24.12767147567032,9.382459276863456,14.928456507253545,32.81217386416069,29.410267302167743,32.32383511039301,33.466695977859345,21.70738686549291,52.495906917176605,35.421689899663406,41.96226457271716,32.905102928626505,35.38569119612225,26.52922720389201,28.304849150160763,28.06290518447918,43.020840921531125,39.64027583357121,41.32379578396109,29.32668557969558,28.014295227093765,28.50439751661037,29.430909754612475,35.406989576356985,39.63629509166618,38.70067492268768,31.638035717319674,24.49481087470421,29.647971508535505,18.595590736961544,28.269680400775165,36.55521332937198,28.114342068690807,16.24768825100207,31.539545377729556,37.81537267746047,50.56655621061403,29.83001776218743,19.179118016104976,20.56274010518491,40.65014371904919,17.02950463847444,27.192223152895195,33.03391674835335,35.07939126738481,36.50839758662537,34.07006859296872,33.61505819274494,42.74738570754907,33.25660300194547,28.31177200940856,34.31736358000785,29.743693308874125,36.045828763958525,29.434342805371443,22.11815451295244,34.812495317003155,29.95946956020619,32.83768129108627,35.54035988982733,42.26882880415653,29.974012731106683,31.41806196977984,27.194689828512843,40.29044618273937,17.561960602270773,35.03988737984226,24.081384302503093,16.319754643178374,28.051955886076158,36.216401985102046,32.47876105087497,36.60214385242024,22.101653515132565,41.1907069949762,,,,,,,0.76
,,,,,,,,200.0,60.0,146.0,0.05,0.05,10.0,0.13,,,,,,,,,,,23.293451116320725,28.258292326902364,38.8511819187218,34.123076397268605,23.552993379980947,31.644995934835272,22.728629981764108,28.926352697283956,25.448994771160088,19.135080946048014,28.23610317736988,25.778160879134237,26.154454825463823,37.66534878303761,37.80108931601054,17.5197792299477,25.103739685098137,22.60139372416125,35.38013389658578,23.97822451333138,17.869423756711505,23.51007403667273,29.046728953833888,16.216250084917604,29.196735981708045,18.642755087129352,11.238645606492591,11.353153474875976,25.2827136275691,24.685121303997683,23.960180503544564,26.297019680646397,19.11925155074105,39.07537069218373,25.301863809429083,29.67121588485041,25.81756338411782,27.05743737742502,24.46676504128774,29.01336227505836,23.544736477561795,30.94801119317845,33.81514082015657,28.733597401364108,24.620845637227397,23.808810882233196,20.38169235651408,27.191200235375,23.94955343390907,27.601251264083665,31.57823511921416,28.76141099970954,22.893636148955952,25.825499646684516,15.820118307019854,25.27681380706862,28.60434585239113,25.98272306875869,16.389405625612852,23.505612003162916,34.17966097535193,37.51973086265149,29.73866714984002,21.766007122156832,13.901294007550954,31.490603310354004,15.053646093540973,20.12591465887796,26.56182780428999,26.0619386360552,31.098599897759865,26.05950468396945,25.78472380952296,34.45129329834365,29.65544740884861,22.2571882777196,27.49168883268296,21.36537694939298,31.8181377597938,25.23969683889896,15.931160882840508,28.022902641459247,25.90049331330593,26.730196722676748,26.198653132844264,31.811930427395573,22.594859320307307,25.01050812034463,24.69489631702785,35.75293157507657,15.48537293018044,31.22493318873239,25.53290232693533,11.997328500146,22.47688583378295,25.8971292599216,24.79469285422568,29.26701358662224,19.171539981469703,36.36690934091974,,,,,,,0.9
,,,,,,,,200.0,60.0,121.0,0.05,0.05,10.0,0.13,,,,,,,,,,,16.158269637207944,17.970140725634167,23.024808465741017,20.33345032124667,10.000816591152123,20.40790562051912,13.827790869918234,14.044865169131263,15.855222687589544,14.021855585940322,16.84969501475696,17.486522116249958,16.206682426573458,22.21200078933449,21.54049227290295,9.45392851368866,16.45038051646464,14.774879410515464,16.8096433953103,12.921526144167863,12.628769557361585,14.122363457830982,16.621063095172424,10.258278282668437,13.903455563161922,9.461306943270689,9.984303275745054,9.904790210250985,13.954427306312391,15.01960688421965,11.264158118874375,16.961713125717452,12.814260803088493,21.857574907285677,14.541119235247,19.826645237478942,15.502766701472837,15.081506709603474,16.20984330498655,17.284271505652377,15.906512901534,20.356079287187416,18.965120176610423,16.55171288922068,11.80820474631674,14.599528065025142,13.884595596640567,17.708717052008918,13.280958122762238,15.366003402578036,17.9753663602173,14.797832006601045,14.275075849012492,15.04405848413452,12.916544523284829,13.801030674861646,15.87602124095328,15.14206816908816,10.649137319754727,12.073358697325284,22.14891393978668,18.27908688526206,16.93471517812331,13.721635027099754,9.197926084370012,18.445027304971497,8.498170193021656,9.345621785295714,14.669469000770611,12.575224130070117,20.483239019243506,15.617337141396552,14.693548089344509,19.639361127059438,18.66867078480824,14.130535780583989,17.601480914874834,13.391354096957857,21.133860766651917,17.35525741765757,8.268628520077328,18.246690878555487,16.133322380398738,15.535513435386807,14.92948558878966,17.209183372641604,14.576466263951986,11.665278844548308,15.241454272628138,19.24883618724692,11.365006708162523,17.885794702719643,13.610804275963668,7.055590511749937,11.76248446343897,14.74491525839263,16.327867023290406,17.99546315999749,12.188574370792566,22.281800892045,,,,,,,1.02
