days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price,energy_offer_price
3.0,16.0,6.0,48.0,480.0,60.0,3.0,100.0,200.0,60.0,435.0,0.05,0.05,10.0,0.05,2640.0,2643.0,2496.0,0.3962496954057533,0.6425391528721844,0.8200694837565052,0.496065133821895,1.776357039119584,0.4533089352346443,0.2020699015990659,1.4992619229788395,1.7504222583399631,1.0344309556825968,1.4327491833321624,0.4322687104053627,1.109372187336518,0.0,0.0400630626029554,1.536899187910783,0.0,0.8469008131923554,0.0,0.7122976153151717,2.099966940914506,2.7340064162093443,1.7198885141867806,1.2050389761025306,0.8148809780643086,0.0,1.3972638462199694,0.5551344822054634,1.0598847075523987,1.1053360324860424,0.6523816720817538,1.1297905071551806,1.9314702181265584,0.7151594417458893,0.2473975391757648,0.8983343103970587,1.9971678476546364,1.659920101852528,1.72468251471845,1.748914665441652,1.4380569807448516,0.0577890921418535,0.1898115531819477,2.2185190278281137,0.2523120422231385,1.282145476744481,0.3048542676712501,0.6585695596390464,2.1362646913398198,0.9213764268311548,1.6611587077872592,1.5399499642689838,0.0,1.654143605112386,1.391216409984036,0.2576575005990443,0.2448543296635514,1.1658691887468715,1.682490831846459,0.4433183971866948,0.5382691227249219,1.2792562862682568,0.4351239200505528,2.060988634954504,1.7420241983683762,0.6432737528269016,0.902316408821274,0.7753359465030476,1.2481171225789198,0.2197153072881158,1.736339065099592,1.4635979299274318,2.0092522541803506,1.1317991878178988,1.124560484626636,0.7739731833888873,0.6377098417537802,1.3999569377703796,0.6795029392949417,0.7412024027262141,1.3811972184995125,0.3432176933514221,0.6290761033056163,1.936379569855737,1.5604908228424057,1.172335611472956,0.8750443282374708,1.29042993368827,2.325106573942494,1.9611010302369247,0.8967250684736191,0.4674769591024055,0.8294051304343877,0.8462334566245356,1.9058240330095235,2.44743239985619,0.1510719570074263,1.5565808049001173,0.0,2.02648151076922,100.0,250.0,250.0,0.95,0.95,0.95,4.8,4.779
,,,,,,,,200.0,60.0,366.0,0.05,0.05,10.0,0.08,2533.0,2559.0,2648.0,2.147930402647134,2.4833434010045825,3.396256711746778,2.633461578800688,6.732437456958436,2.210531281737261,2.0523242439296383,6.066267645027865,7.024867221003344,3.9205075834970495,5.429676656173411,2.0566733827438965,4.277946572698979,0.0,0.7372899607991585,5.499107329150267,0.0,3.355027019188867,0.2651693288619738,2.660600162606702,7.678871394649054,9.602552402765578,6.738279603900232,5.03210287117096,2.627107728552448,0.5323952333115125,5.2238835430316914,2.4253609662301243,4.093907362345829,4.025394417615035,2.879209349430889,5.370456788701633,7.133325925306108,3.28931892610522,1.3717080549475944,3.358497786539867,7.592100135905692,6.334556454997767,5.966004365913555,6.830105629831993,5.311655983499298,1.3920706649861931,1.717138801791386,7.856288736856875,1.2684003414156235,5.18659364379843,2.4949108144731507,2.94063049564093,8.260548938523783,3.350694872733292,6.237021878682183,5.740119895735827,0.0,6.207001359811635,5.504106787746576,2.001548951474778,1.8509405659405065,5.538001442837213,7.219373027091649,2.0521499480028487,2.957969659595994,4.662206047870779,2.175901628450707,7.21361568351387,6.8234744301617365,3.878401133412135,3.228687565414437,3.086556960008597,4.762662824719489,1.8212606954686383,5.995937107484775,5.1635328482258736,7.643718533149238,3.91615862194928,4.493294500820006,3.1616546015840217,2.3924589053490504,4.990346469547983,2.35424249450727,2.7572098208100684,6.122342154501032,2.641760209319969,2.240654287014338,7.151722802738698,6.073725533620535,5.4857443044684775,3.456717614389314,4.968758714189636,8.561599736499609,7.56604047911978,3.4737910045897564,2.6914741184893147,3.42141291657278,3.036132932565411,7.79755114028094,9.05751483684028,1.19745591455102,6.241463565037717,0.0,6.914153256928088,,,,,,,6.1,6.079
,,,,,,,,200.0,60.0,1000.0,0.05,0.05,10.0,0.13,2482.0,2631.0,2354.0,5.749781865721655,4.589459013710947,8.571319928661088,7.698666886050179,15.95088539595546,7.550987264763496,7.1463146268648,14.29752151282293,16.424818946198528,9.229532999908749,13.878336375589374,5.557527180073829,9.914944024228571,2.59146100164004,2.900974058011144,12.55879154146617,1.3152929618484543,8.624436881628341,2.6804353651087487,7.376486023594133,17.720005911957646,22.33445167730954,13.76168226991815,12.912383565792158,6.1632703324647045,4.028968987205083,9.804205520303324,6.995204128659401,11.442260098674078,8.78849933580894,7.840306207519816,11.51749730457766,16.057426269781526,8.981281387552347,4.933399054359083,9.031423098665368,16.48770606139571,15.355371352889616,13.494210718660051,16.632767983719077,12.283001926284712,5.650938434927505,4.946546527079311,16.27831366424763,4.776123721771058,11.7950167158315,7.863994289635476,6.154920978345247,19.6190201164796,9.32706995487569,13.841969181340296,12.242753953579967,1.056128893526399,13.817294805530294,12.893977451860811,6.857964752601321,6.104957646996994,12.440231941679606,16.37207109624834,6.753119798052056,8.096585410402072,9.237369521233974,6.154884225486709,15.928406859898727,16.28845998605255,9.024732272241009,8.208680539281694,8.728411735271012,11.568325323379431,5.130288451929339,15.192691495084835,9.594379504644742,17.207452157267173,8.505958258163941,13.404512812629752,9.797991822025551,6.064230768881083,12.604118109964572,7.512782482860093,7.468627446365841,14.131195720379871,7.83941209766531,6.971253597675098,17.069733203043043,14.937318926019469,14.224902689471117,8.792365059027462,13.544512818499369,20.526516337509516,18.72363111816197,9.32881521052716,7.502897969236687,7.691043115179931,8.68706344619049,17.437726888691007,20.897859626115224,4.3203929999525545,13.361288177849794,0.7760991067733303,14.16142337416916,,,,,,,6.3,6.279
,,,,,,,,,,,,,,0.18,2430.0,2640.0,2450.0,9.45053274774738,7.73248296394272,13.45623961167357,13.271410739129845,26.74965450708488,14.25564474290135,13.211998034692884,23.64728544871773,25.89999920213937,15.730962376374736,24.51741059381622,10.768632376140516,16.297925930515603,10.761451750062571,9.95137716237426,24.12355257362259,7.453530002219463,17.984540393136257,8.646637273539667,12.614105372347687,28.061826178975053,34.88799697304281,24.47842629649171,20.804621621720123,9.254630946438152,9.502022616646254,14.587688716953076,17.892640999977083,20.38117105008182,16.04655296617741,17.078072497863023,21.952458772419117,27.90367342349375,16.014861007445766,10.907758709599154,19.799372802294094,28.515502076307065,25.893380770792263,18.40407065833377,25.32834645719637,20.30951556081942,10.864565186918885,10.107824590773916,25.04630920071275,9.851342269845183,19.936101373345014,14.83743128635207,10.435195049839594,29.324394282337927,17.83233677167622,23.607216710071494,20.33616352024653,2.600221056227318,22.84340384698317,22.941491729357576,13.91242379149922,12.634150029669607,20.645282213445512,30.363262454812592,13.851151450452983,12.718770685716294,19.66016284271145,14.002688642173815,28.17727520637989,30.071741501400236,17.451702041160008,12.289218538949122,16.42760031895497,20.47601956260666,9.472240386839252,28.577467013615443,18.999984133937417,26.70201732608817,18.5771977355953,23.735874600678507,16.51880435299653,12.037282926740316,25.81737257672335,14.244088291072202,14.409759979417776,23.649959785856822,16.629745208717075,15.919459742223948,27.66510981085816,25.22854839557474,23.268589825108837,17.08571514425626,24.15850335135693,33.31946683271605,32.18125179703442,19.526423439671625,13.469213865221844,14.915147136957824,15.616939073796848,30.00046131926168,30.480089416896128,10.076851148692567,20.458079855429112,2.978729575610722,26.217882699801287,,,,,,,6.0,5.979
,,,,,,,,,,,,,,0.23,2558.0,2527.0,2545.0,15.049011034618337,13.433311200532444,20.44590319196704,19.807927537450404,35.81266542100392,22.288399583930644,16.614712617506044,31.962264103808547,31.172952359183647,26.58294036979575,30.692709666009375,15.934813502543816,21.85660857690865,18.07240404925879,15.908462533517396,29.990521238251965,14.524028928705327,29.72551839919177,16.916508751286408,17.904704062264344,34.115387535932115,43.46647839513752,30.711904311083927,23.919063334059917,15.577740999714134,14.243444965079938,19.056384689745013,22.92223998381832,28.423613916731483,19.755806891904843,22.394969563902723,27.01077319660156,32.716852135622666,21.01803349129141,12.161831882955685,24.6549368290633,31.335987310940677,35.8214658500349,26.692043040628054,27.73237077530129,25.272416479046534,19.49415159847628,16.343064360420286,33.35005222311311,12.067932574796314,30.226798462294823,21.834166462469312,16.511217823202625,40.88213496734173,23.39091773859126,30.49402208245749,29.215999762037693,5.722003905558895,29.31167353907469,26.370192799049143,19.38514272724811,22.91810226626284,21.900263287710704,40.17619818280615,21.9134731141073,19.08048565769452,27.732609709962748,22.96800894739926,38.02971370603166,39.88110891784403,22.032605730200075,19.736675228363577,21.57556132586638,27.354298857374147,14.780752081055274,35.96788949531354,25.2783505137148,34.63685676241351,23.3719658175448,32.99263425108293,21.950887562422874,13.916256645701564,34.99809840671264,20.96568172565482,18.67881257834467,32.97637215355319,28.92555957200568,20.52998743413153,33.56263269274887,33.750721795058425,24.71361084368561,26.05274701709597,30.04743923247803,42.77991602137389,44.14056586477674,25.20075390440822,16.6161213110146,22.379489623492788,20.463734622097004,37.161347054504645,38.62844984225241,18.003002131446756,27.58895708156689,10.998358468387108,28.94111277772608,,,,,,,5.6,5.579
,,,,,,,,,,,,,,,2602.0,2569.0,2776.0,19.63739444729436,18.480921165211445,24.379617467483715,25.999090476324525,33.647174714889324,20.85999718208789,21.916128325004973,34.06230286728501,32.949249761789936,28.488850333320972,32.49897959100334,18.733377716746933,28.10644969727992,22.32132684963207,14.365142793868165,29.338097679992934,14.21620894372595,33.25811324410293,19.8898563027893,20.47085047432316,31.06979153725832,43.438615957519104,33.65521221544497,28.2622014799283,18.748458611342148,16.502408781354323,21.84814286448757,26.259286354575654,32.4338039287924,20.88539175232823,22.203240637676224,25.20645451988765,35.02394033168265,23.50312988174182,16.80563959578821,22.20945663646073,26.307804314923587,37.5678581613975,30.578670987049264,28.541367637944457,20.49114601259928,24.88308030466931,20.538579793932247,37.61544716274548,18.008133738699478,28.84528834781268,25.10198353372796,18.68391953461073,40.28831727482782,29.07571966170833,33.005800486419126,30.0939921224262,9.27547625946346,30.079364378675077,22.608553104311014,26.105576623826064,29.884172669759828,21.054681583777068,38.662046861606576,24.037692163196773,24.681678953713543,28.29259765956541,24.943160748646108,35.2798966994745,38.40992826922605,28.722842963898035,20.26506783184045,24.68881115924237,25.85308278439662,22.97774945238173,36.33929549552386,28.336978679068807,34.31869445547414,26.031923001678685,35.24405877428005,24.173191892422,14.410441659604697,34.27002751715144,24.58133439610094,21.845172176115803,37.22685090739145,35.16708725839168,25.11179224595424,35.71754152865765,33.47221343082279,20.93406265429392,28.956787012844217,30.44486848538528,44.48360503952697,45.37710812748948,32.19296704926347,20.901577897262648,22.07883393514383,23.560990976918053,36.470619376659656,41.5196757079628,23.80680499832131,33.06069007063454,13.952034218572102,31.64403127763132,,,,,,,4.0,3.979
,,,,,,,,,,,,,,,,,,24.130675538952485,18.63977737657424,25.989186916326265,28.573473849519925,36.35870450603259,25.47363483462596,29.16840750985793,42.34666505717946,36.29391565913461,32.25405172137571,36.67351965875516,25.98168122570681,31.1510313562523,20.849937235725317,18.46938371475232,33.97375290354414,18.612031476027862,33.00102824580563,24.001813910693883,27.26577253830076,30.96469828203669,44.68071423960854,34.07145706491584,30.79629549884596,23.984120167894524,17.72272628891501,27.183183989355147,32.27610121835758,32.42316853905868,22.391099323139265,29.608514653174023,30.625696960936715,37.76443358243885,28.75756901642696,16.55840894029766,23.527128434095385,29.99662030887234,37.19545006115762,30.667861611475008,34.218206928909744,19.56063128767078,28.910473580677092,23.946036661325817,43.31743685344556,21.438434236276414,25.76363813754431,28.039461130283776,18.58806548184005,44.012591898877794,31.913923433843973,38.55285153284899,31.9373549118129,14.980348648650107,34.76033121156911,23.189506778492863,28.98309147232989,34.7235356931684,25.61954209157548,42.55057920459994,22.33972751853032,27.68950594020162,32.61956347770496,21.571117385863047,37.51692399761116,40.26264786126803,35.85027740841595,27.4160361011998,24.55243323680107,22.1643456312542,30.21933539641629,40.258343803592,29.011259901001168,35.44284258094077,34.79888817008335,35.18835470119493,30.18083633196088,19.11645924415265,27.34234049504521,24.728536033581143,16.95085855117305,37.29457862965456,35.73177561903099,27.932379201502933,38.05905727901968,38.62414836493695,24.95405000117384,33.58057172389016,31.557892553570856,44.5813022033673,47.30344780143024,39.80545774835225,26.83171615444768,19.43183639590252,22.002313932592735,33.0353427003456,46.84144985950437,30.571784546126995,39.80587024238553,19.584776202762427,33.10385756810813,,,,,,,3.7,3.679
,,,,,,,,,,,,,,,,,,20.60743144909245,20.43102977120804,24.503846144350195,27.18914235037321,40.327911210178925,27.637541846910665,28.19052862001688,41.20312011173551,39.359430962372656,39.40441966290565,34.17898552141127,32.276760997057586,33.54459754928824,22.19228940343496,24.51491867334192,31.668428278559738,23.304536242215992,34.407142509967656,26.789031229786698,26.140402417519624,26.855040574643944,45.68827812759689,30.00513554771394,28.701744574355093,18.30835777303833,15.682498578993464,42.61679116071491,28.60348025847639,33.97732328349246,22.760360185375376,34.115514480069955,30.24306489056836,37.88463762224912,28.137263039391275,15.238853149541994,25.559418985609906,32.515136463972624,34.07411113151505,27.14522778026435,33.58687991666377,23.15807571266293,30.84792092372488,24.055616676116507,42.342059228590685,23.31913363626208,25.74953246793033,28.90199242894656,13.168339922559502,43.24438612205614,30.441554856683812,36.01751493512529,33.1061920322965,22.499943339265062,34.00031339708812,34.9765597450683,26.62032466924856,33.69623030085755,23.877095309386863,40.3672293275797,25.597000095257457,32.629875770850774,37.8470020166974,23.13968331030147,31.414407619669603,38.09861298401351,29.840438882671226,29.919392460425158,24.03830179377864,19.85080386988979,29.394545064705103,38.83210386729338,27.35346585227914,36.57581517096455,34.943848908629775,35.14747284347307,29.006299507847068,23.07488972373381,23.56748008600406,27.984811384721464,23.51665029228932,40.49288807187989,33.24999383974196,31.695482026679173,35.167384822574284,33.20121810865813,21.058195706861717,35.98672031648149,32.9179196842071,41.167131975738414,45.27362852075549,40.59330293382254,28.035210761198428,23.679321964773116,21.67599447322385,30.330905080996047,43.65277539895879,32.44236212562398,41.345504050895904,21.40778094808996,37.631661727759386,,,,,,,3.8,3.779
,,,,,,,,,,,,,,,,,,16.9304568945647,14.357330301508693,21.180837413835,21.751296229597315,26.73867948192164,20.7937084718478,21.944041032754463,32.07870291558097,33.38465290582765,31.59420490598396,29.056936758023127,26.288188265909707,28.52826436795592,17.836143034367897,18.766621156745288,29.937516446492417,22.4652340983997,28.329220938239292,23.840363570378525,22.10250341764509,25.10667772765132,36.19974917255385,23.214273739616807,26.174185510657416,18.56314752127176,15.419019781197148,34.74360843689288,26.120124923261244,28.128014022626164,20.68782702130088,31.22016911875328,29.23446708315991,28.170487736907575,20.2227816821343,19.259397275167363,24.5397285786556,30.110928627053973,25.213305947379197,18.236405667902627,26.09675532954135,18.987343788642264,21.07001035781676,18.56868251733296,35.24775787582185,24.137607282264845,21.5595192702122,21.61115416352681,13.664098611892015,34.577112712302984,23.33212980001081,26.06436563737461,30.408397557815785,22.58583330585289,32.06776760763488,31.815264429348645,25.457549349644648,24.71919059788723,20.488063203213358,34.162017181714766,23.176983773242043,30.576515622875867,31.31163025545458,23.58691358236207,23.51256413367943,26.661654625229986,22.98998106656484,25.692063003150142,18.88137759307443,17.50153427739718,24.66981623808722,33.49206597515892,25.685262047883565,28.467195682713665,24.330589426998834,27.462407148750923,25.775972350829505,18.544031580841576,22.444379619001005,20.043706718470343,23.43639922038752,30.39950373403359,24.388701547235364,28.76846404667628,27.160721048373738,23.811661799034177,17.64222757795803,30.6766786553834,26.866116194164967,28.65575587425121,33.52590915640548,34.37212180247815,24.48154111583729,18.028044319167314,22.215133719589996,25.487348670989046,35.38742457901871,30.95634068786126,32.84481155765857,17.11229977237817,31.187248541025298,,,,,,,4.5,4.479
,,,,,,,,,,,,,,,,,,13.27805565871555,8.185091160553425,12.713091416047636,15.105528096063397,12.847414983600254,14.34680953950593,13.72992426060664,20.26620931764971,20.386152185656805,19.571480498981984,17.37464026114213,15.340899670489312,18.442711499877472,11.735231569567604,13.023595216522024,18.22270834107564,13.095333270548014,18.23430315352408,12.924918759710334,12.07967806289028,15.45411017269182,18.78477202287541,13.92824429290084,13.251638424926735,11.5494236279439,12.526461321246233,19.95235114390261,14.0917475355805,16.718836589844344,14.806549640098384,16.84878490530331,18.138366913700303,17.61625051090663,12.958735761437785,12.735505718885534,14.909772694314706,16.309778946204045,15.32053539931616,10.922593106971558,13.079460963467737,12.887201408941609,12.772885968095435,10.148143464995687,21.42279411392314,14.957576142339123,13.840983895455793,12.216581422864587,6.700663653367654,23.32556889074749,14.552014718257716,14.181000027264275,18.49792607259399,14.639515507447326,18.33831744492803,18.55705869348503,16.82726510694217,16.49345694626222,13.786476926817867,20.817870667079795,16.57142980656326,19.043157526886866,18.01573688644896,16.64029411332333,13.291953946904837,14.396035298773992,13.218468429114614,16.66409126550237,10.698755141735752,11.158246751842132,13.109630545821782,20.2704146777718,18.40025542224004,16.198832644206412,14.861460977518998,15.629073979601076,13.887214322834229,11.25601905253668,15.50477374381822,9.635177055689072,14.70522797317953,18.22906565370493,14.053318435178124,17.92890176883449,15.001481069308404,12.098491109624389,11.329554630717428,19.060020634582397,16.376123643274312,16.845584472167353,14.731898088893209,20.23258092928064,13.13011447886734,12.113020569683464,12.910344918496053,12.4323029382483,18.683118837935268,17.01793631132705,18.62552965522637,11.746132105443364,18.44497313063635,,,,,,,5.1,5.079
