days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
3.0,16.0,6.0,48.0,480.0,60.0,3.0,100.0,200.0,60.0,3.0,0.05,0.05,10.0,0.05,2566.0,2486.0,2564.0,2.253238989838288,1.245493091724124,1.6340420621985183,0.816781064770874,1.2954444742741225,0.362907719651783,0.7865671964042706,1.0288154277077743,0.0367169479048149,1.954853913305369,0.85319334212606,0.0,0.0,2.4652515581505927,2.5499666077209757,1.2915210983059655,1.1961653834964745,1.8860083534003405,0.0,0.7404777752952382,2.2515721174881325,0.7893506765259618,1.098086391551555,0.2748433298940604,2.573593328217761,0.0,0.514324615852368,0.0,1.1536219014116138,0.8587735331774612,0.0,0.4792582887331587,0.2502938839308627,0.979298711561234,0.796458906718472,0.4637317538160227,0.3910963485550079,0.6507282383407459,2.367749147603776,0.8862570026960236,0.0274301837198729,1.092508839899746,1.1420204757581682,1.9895198105060348,1.27612161778164,0.6725149916817731,2.3930103199067005,0.5457476049662258,0.9068224199104832,1.6578592086915338,0.2528440860808946,0.528891556744627,1.716314733897355,2.555073403041903,1.2453827966379007,1.3014104029244662,0.0,1.469448040934631,1.101202624946599,0.2148529576499981,0.4778567229485778,3.344979896344193,0.9449741623666842,1.1541154532578068,0.8412700099830024,0.208943361984818,1.3074935870546909,1.4710586030062105,0.0,1.065962653369282,0.0,1.491291433462373,0.0,1.1262992844146866,1.962191901920994,0.4166947201619508,0.8990903097360183,1.1243439803144748,0.2259663023096607,2.1758029230682867,0.5894144304042177,2.096907632117937,0.6622749607654408,2.4395945896284963,1.6907185496703796,0.9603856979058848,1.0219432785440967,1.738098458639859,1.836447203194575,1.334074328833375,0.6385652391904155,1.6424261519772756,1.7131335753811603,1.3402151523402792,1.5018981817640416,0.0,2.3584725172178014,1.6975442943931711,0.6145372712142484,1.679398317347649,100.0,250.0,250.0,0.95,0.95,0.95,0.96
,,,,,,,,200.0,60.0,919.0,0.05,0.05,10.0,0.08,2494.0,2616.0,2652.0,7.836472271689054,4.660905854137918,6.301298869955062,3.6366044227965824,5.052422137560045,1.5300431696004635,3.940210716551111,4.412311647252666,0.8728942475305761,7.146930393284638,2.9630819002648554,0.0,0.4811975089407712,9.11150402692202,8.436342975383686,5.131580128861459,4.810568348905805,6.814767722521738,0.0,3.010262533745233,7.713760364467914,3.7284120432852617,4.699582208327582,1.395482746028657,8.799008854979904,0.0,1.77258141460661,0.0,4.86402276941733,3.0592691569719337,0.131885420314668,2.622172986929635,1.064416915705841,4.7085845587559,3.321390732352995,2.030746873389444,2.476296828676916,3.115016499079193,8.648281673258445,3.750971990821547,1.0703065092834554,4.076738807380957,4.20207185634389,7.394518104830027,3.95065544029352,3.2064226485862592,7.639243271888085,2.5570057695518957,3.1713421920162994,6.720797192984936,1.691833259899476,2.3209127322706467,5.605085979620047,8.675794384938278,4.203332612452041,4.895062974730459,0.6533277693296866,5.910053163643588,4.572209264254141,1.42986437190094,2.521312835929724,11.13168244186649,3.032058747559196,5.046832863911946,3.5004188262958142,1.1203044092137675,5.357184953216661,5.765884183055292,0.0,3.7371943361897655,0.0,5.718711591322983,0.3828524391242189,4.532398960592923,7.091681632054705,2.116365293235216,4.4575265907208514,4.059170623305168,1.9032383312950647,8.5788700658083,1.9465756939858423,7.328556356364457,2.790734766750033,7.845605566322254,6.322347720482401,4.019331864833412,4.474117182541491,6.044723512008928,6.184154251851746,4.424881589349713,2.5717018037033608,5.488826836920407,5.738035989726487,5.133674265493707,5.522343806918425,0.0,8.29083321156062,5.808821330312277,2.2356101818522225,5.819067795618005,,,,,,,1.22
,,,,,,,,200.0,60.0,2282.0,0.05,0.05,10.0,0.13,2523.0,2631.0,2589.0,16.64210712352848,10.271302520071462,14.256535216284457,9.819606654507854,12.125338640534132,4.834155103940643,8.883022132960187,10.028131635430974,5.059746197295263,15.426703188621538,7.966058013210188,1.015564709954858,4.191970108675456,19.270511589133477,17.385862542976884,10.004838559837255,12.033891605114205,13.948669846508771,0.0,7.561588395225483,16.995832275058586,9.038364582107562,12.016747550532443,4.6429956329865885,19.53234329323117,0.0478465917976189,6.477845934026778,0.0,10.636285042379347,6.5962325110960975,1.1173336668285727,7.668074195175469,4.686875793989229,13.386467147103753,8.860117427363942,6.740265549919876,6.67087735625005,8.182163041473807,19.99757488208976,9.754871699622768,5.729853677446482,8.582457722001276,10.519247074380871,17.15605776289061,8.77020492369348,10.153457018029954,16.808221912164697,5.318999339819389,9.088083769117755,16.281716431276045,6.516780494691479,7.082515931418918,13.106708260796191,18.8722039050414,10.900323066228694,10.023369988116915,2.755512496742833,13.248268606673792,12.25043755624725,6.189848310438769,6.5527053406863365,23.872465346685274,7.450913247623068,10.95512810851767,9.502172357960738,2.768055683051565,12.846229499573374,13.685415885514054,1.1151596456358204,7.901110315842938,1.1630431302748567,13.11381951155094,2.3442679670108824,11.148704408711636,15.26081523584379,5.883554997551115,11.314904811735245,8.85667487489698,5.203303316116826,19.619311520337533,2.855437082807497,16.036491365063025,8.958188615423648,16.910018989518793,14.179878915163576,8.808029752113255,11.67167898884507,14.666562391201088,13.099630592191115,9.833253476731844,7.220791132277204,12.75159465689033,14.177243860258738,12.6175432034485,12.011474873587424,0.3657071517166321,18.657453858854545,12.650473483387785,5.726455701873595,13.397415029663543,,,,,,,1.26
,,,,,,,,,,,,,,0.18,2539.0,2520.0,2643.0,24.77619828645728,17.21969742940422,26.57280980482531,17.630347685126363,19.316996430311058,9.36362228395733,16.684811226105158,14.803622041187731,11.71819787717537,25.007421833865383,14.585500850518518,6.305941600598594,10.817285587386536,29.51176589863889,29.36127102992796,15.08062654850807,19.74468288978337,25.05159758574889,2.5906344178875718,8.172461212896206,30.190045382830316,15.97518584752489,21.47625955085676,12.20281262455972,31.07737528262078,4.271203097374492,13.546637683302489,4.972864949915206,17.327447583148913,11.754048663689924,8.177153555386482,17.207760870726,12.036719278080092,22.51840876975848,15.96176931139964,17.677822616442306,10.940706061337446,14.236143026928168,36.15624503305488,21.223336534537083,14.232916070035769,15.035832625538172,19.57486888794533,26.927317556471017,16.547251827551886,20.249560051765243,27.937198943540864,10.05463975188144,17.81007871124785,25.69487820598816,9.603329680294486,12.197358313039166,23.112539477117604,29.659551801227323,16.94338131370564,17.405415975050573,6.003827624857563,22.3597609441887,24.913821114137075,12.524785924977117,11.976156769933624,38.20475110028108,13.297919551827208,18.730686419180145,15.37745090329917,8.09140542801708,23.03890970832454,20.285781555484785,5.001701367401905,15.807560441624055,5.514894446089011,21.39699886492999,5.325561822275721,19.957593404414578,24.807628348541844,13.02962737833183,16.407254260113493,14.27309747610626,9.156408518653896,29.665429270681667,5.898265676344482,29.619880580443,17.529774911114615,29.96131521701112,25.475689787548035,16.061301763412317,18.34222692454829,26.95418386554116,20.437904915501598,17.13183716596907,13.92495825233359,22.30663708453832,22.96643890188576,19.347712852046605,20.775416300093177,3.720783582384784,31.199717720513632,22.466037867014133,10.471132890931292,22.100613894183304,,,,,,,1.2
,,,,,,,,,,,,,,0.23,2610.0,2614.0,2555.0,34.02369490671609,23.047457825675668,36.17870670887977,27.18509850797296,27.39494171167984,19.20404654370104,19.349843026370596,21.164794273141062,22.11845077343616,36.77469458942151,22.42677003849761,16.182791162532524,15.788494530062628,39.826238597648775,38.47836176207849,21.20029682582432,23.713335793106683,33.34955258347468,10.549749723407997,12.130968808626546,38.32434109064249,22.208711433088794,27.921683121658752,24.434912527779076,41.06007284036829,8.268740834052332,21.03821929209989,8.420074912439663,27.20214731963552,12.995570764739464,15.01387014770895,22.23597908031685,20.305014609387808,29.85062952937554,24.045487544765848,25.85330700256585,17.10290123836306,17.02468200605166,49.64905259740937,29.97560835179116,25.722410170349075,23.62105160352252,27.277477955541045,35.73805068718544,18.742911381631178,25.683250524081352,38.43967406951215,13.596463561549117,24.326146271316183,32.66614306383651,14.095627966386024,11.485372338942554,28.155022438078305,37.49893296170893,27.15128380493924,24.341007274794386,14.272349584478333,24.6170653663222,30.43734899032525,23.96616575178364,17.21825150008908,46.78159430305373,16.924864869274238,29.92389674528726,21.36146096849098,12.436010231220587,35.93354713268705,23.98810489061807,8.759531163052484,23.576226848637035,7.988856820690088,25.936039721864255,10.502540369698457,28.927390732392723,32.370791068904424,17.797184152710365,22.3252999596559,20.150353548600915,18.355013546881608,36.31196750229487,7.706023422349268,39.868597524662505,23.35900277892801,34.42302888014017,30.62690615534861,22.601117192926004,26.81356930020369,31.94875488582778,27.84505218356197,20.768543324855912,20.064258274728303,29.505704883786134,27.470433561973397,25.92629603348556,26.991602434738898,9.46898757069107,35.18167932523305,29.37545055538569,19.40859515670856,29.073325530224032,,,,,,,1.12
,,,,,,,,,,,,,,,2464.0,2669.0,2654.0,37.48937642561286,23.27728605826667,40.91690239764472,33.377603623470854,29.49472152562376,28.50207970672701,23.3448147482076,26.41369637875899,26.49148828692408,41.17871320432115,26.197830369013648,18.529904408978588,22.83810902387552,41.702283642503154,35.57402070619442,27.95271861088071,26.36251922452395,32.075414680804336,17.079045338211365,15.571443304063337,32.31672032646003,22.50419003092926,28.936936557919868,23.09188112865352,41.01353226901392,14.513127468352344,18.62583518980112,11.610044398035232,29.893862844097857,12.885643788744524,16.107368095952317,26.12559902270408,23.151499960570227,28.2514286332006,26.23545635631197,30.64700890914446,23.45944652264276,18.73210460304296,46.387558792247056,27.76402217722346,27.68287963041955,27.538540018000027,31.97540837805554,39.58003528196086,18.1215358592743,27.915113083490898,41.50679481422281,11.580563350322633,25.01804200189928,32.11335771138294,15.304829015553224,15.115717114261535,31.117057201472424,34.17428050163197,29.50619757964403,25.695782254058813,18.28664912279555,25.373191575648704,32.590496203420415,27.19329076457163,23.71027398555804,46.28136898860453,21.936630390474324,30.529405624306584,28.23188794534383,17.68465850267831,40.31193706582378,24.284593076038515,12.929917491906702,30.00152778859486,9.910146047774974,24.266637470162276,12.802654275972662,29.33407871510193,38.65840092172804,21.61926504026486,28.165485365490525,20.756476798025155,20.77287267157466,35.363741447206735,12.738727708234483,41.57308253980862,25.336522627685675,35.63719127781484,32.34814482282739,26.38739334777045,30.65098280782225,32.95073773704608,27.942006019820457,24.90246368260773,22.38824151056267,31.89804321757601,24.6061530837222,24.866430019409155,28.839029953353496,15.120368679005056,34.711996070374504,25.891912708883535,21.68125076808964,30.39907509943514,,,,,,,0.8
,,,,,,,,,,,,,,,,,,42.60703593512276,28.3188872193943,50.33223723990833,42.56418496159091,36.49368928218948,35.58906892902123,25.329625720229235,31.79401583578067,31.766483989131743,43.03290866450678,30.289001159414557,25.3081673167648,32.310570878751875,45.54255013671006,39.99074388497911,29.371097842537964,27.54595704537716,35.10328411461723,22.67031566314888,19.37968657968801,29.5982890676154,31.907807843361763,31.28225200047928,23.049725715294656,46.78265083349,21.54995038285925,17.910232301468017,17.822753799258116,26.881229902625098,20.027092641564664,19.70526270395732,27.640298113793637,26.59265332623469,29.133908193767976,27.146870283385383,33.39482824371736,28.1788194991314,24.287520137516545,48.662655219527885,27.034041476518468,31.099895636727688,28.942489194219316,35.397402769973056,40.42661083892978,25.899468481894928,28.330017373182915,49.57995342570017,19.09363755645821,29.666807516284575,37.41744164200247,20.724681377010214,21.640088514393693,31.950945508815416,33.69807758866018,32.40228807813435,29.312889481246984,26.934655035217148,28.253289449481063,35.212901587064934,33.08472185756777,24.69332599066104,46.19107674112169,24.825969263570347,34.73399576261622,33.35945689397875,19.1423982486364,40.56853017925836,24.23890307476826,16.033953565238864,30.090788373199526,11.637425029194434,34.692542708371946,17.4598019585028,40.32801558871786,42.47598477334985,22.96458180169544,33.92963479835194,28.60769046908023,24.387580685129667,41.51679247838158,17.252779331100104,42.66664922481838,27.143693472440543,38.0959759497193,34.90018771124772,27.974572229847112,33.18701125021251,30.854851065285352,30.143910852743183,29.348572203875392,28.77713390954158,35.97891921203592,25.89287192670409,30.130719158734795,29.39767589430178,16.429866672082785,40.92099550379936,33.31921203329432,20.505963565841896,36.36473630489255,,,,,,,0.74
,,,,,,,,,,,,,,,,,,40.06102295695304,23.58755361996647,46.07467280373356,41.96099659374997,40.03114501861454,30.563348568472215,26.198384029741412,32.71490872589571,36.97662706031938,37.90875061367797,31.76321150461889,30.543864110612013,26.629617008432,46.105014832504246,35.47451292319127,26.00013734151846,25.952951393742502,34.39209950064138,22.09647741448136,21.724287252041396,28.484827318644896,32.66084456643637,36.12372368555356,23.8657781492339,41.14235278958433,22.970398861229736,17.788954038729138,25.20847190213104,31.59171269778048,25.969886561090245,20.053584452098875,26.819288611146128,28.27561235501341,28.434984319091942,21.333435479785628,27.359892380793497,32.87426284846718,29.365210450286494,48.10636063930608,24.753532846246035,27.789170045202734,26.19402878645321,35.68002037644611,42.52493596842925,26.65509162839483,31.797427058254,48.20041748243065,18.0385923017674,28.15790405286821,32.5201722570002,17.12213819340571,21.0939719760414,26.331356338653396,35.944364829643554,37.61211393402866,25.083002444460107,34.60613867429569,32.52634558076342,37.20123934796956,33.56983062162685,23.499569152895297,43.86164101765199,24.192166071351583,33.75705594377014,30.235833348388915,19.58499912595894,34.01459477324983,27.622082204152417,20.64814961412664,29.18169917625263,14.61327832589173,33.323044368024206,15.843735821246188,35.84299154356586,41.45855720421197,23.581999620895527,30.31088773430873,30.308410901489825,24.85995976327985,34.711786042050534,20.9673320108168,38.43003137206743,22.61002192678934,39.451762465861165,32.98562425847029,31.411321882190272,36.46549475735191,32.39252232329877,27.15347856466681,29.963228069845705,27.95672239749892,30.39068129359787,25.649151684633445,31.205455528785677,30.07331182876988,15.20133667455487,40.529428426710034,31.141286847723688,25.48119030399741,34.07318652058129,,,,,,,0.76
,,,,,,,,,,,,,,,,,,31.398710070563883,16.156387009481254,34.798717966099524,31.49428550352897,29.357185742324305,22.528544033729343,19.393376126154028,29.09817568171727,31.888813743768115,32.58091787394392,24.12896588607112,23.60544253240045,21.58014414841533,37.57557112509844,29.91512823038697,20.178337522155733,19.960560165337167,24.23763344197757,20.07543712692855,22.90311302760016,24.590592329344,26.666135462873285,26.03862598932045,21.94065317416153,27.91493948773502,19.682390516527605,19.04183257606613,22.16500803310674,24.26304525828997,24.642056274016188,17.094307034601133,25.835373965224285,20.42243607478692,23.0872071550386,19.974914141688775,21.84954737565547,26.63494986465256,30.41745934819609,35.46278123128659,22.24356465622448,28.834071272002028,21.118584877934428,29.614622112550304,35.58131478007698,20.66540346089213,26.68437957297501,44.58915962063725,16.78680937118319,20.22255242915415,28.304886273090094,16.238485131507534,17.324283112283656,22.556428570092518,26.749195212288168,29.63237814632996,22.44020799799829,26.586585349365706,27.400279005082613,29.50978809296161,25.753565012558575,20.72732226995151,30.741689047795237,23.90731013459967,23.2206974246785,24.136912464643284,19.392238041384864,26.681689659815227,26.79673987086729,20.188219986838394,24.012151860334864,15.06828553647248,27.13069326981808,15.780199683347352,26.68819389623397,35.06980607814207,23.43989834448229,22.205842765951804,23.919796723630967,22.20296368858476,26.19726440903874,18.13554925779698,32.01968790316522,20.59235353770924,33.99380459777578,24.622959329548934,25.625336129971128,31.34205226713709,31.10061470598597,23.587072703394224,26.356576049951187,22.921466146603684,31.76682432803065,21.42785014940846,26.547217308108102,27.934772221107284,11.87153309624381,32.43807619302958,22.962454131241035,25.50989757544616,26.347501794576228,,,,,,,0.9
,,,,,,,,,,,,,,,,,,19.27108292319727,10.375770013618563,19.110807279642188,16.943423930358968,14.676327457309124,12.680357364001214,13.644880356566366,17.956840726722465,18.149011492084696,18.69937046735779,14.147943413297718,15.896173904292729,15.522356507197442,20.174626758394837,20.639558089676225,12.851110733163043,8.858225579907796,14.627876514744422,12.678986704913717,15.695818714573882,15.091859308906171,15.404923986854008,16.778279348221854,12.489133568338984,15.18553773291116,12.561792769840274,13.296352307428434,13.92135223117644,16.393623300920826,14.769517743113374,11.133057924587522,14.387895743816422,11.31180189754417,15.114473116534654,11.559598278662,13.336198377385728,16.659150892704837,18.72874751641485,18.072379209440484,15.389457064004278,17.603878381299644,11.638258729225717,17.111231729161872,19.57494760960505,12.002966884666698,16.488338900214472,27.428017665650778,7.300230824081042,11.207016475770663,17.893843150331755,11.639583911625426,8.28770107000529,16.42364380990607,16.789771655210014,19.52366489179311,16.722611875243203,15.05306290957854,15.1008063965925,14.395639003674614,14.835915401662618,11.390315863274044,20.64302071056824,13.758541556303738,13.261305588305216,13.814145527478022,14.59416680564353,12.110596390783234,15.599744790652492,15.050855972065476,12.505827729843292,6.36843281082222,15.725204958743223,12.55363041148826,16.894142396610498,18.13452499936051,17.43424018121197,15.309910060218844,16.49715899083348,13.847485186097208,15.317123169756965,13.194535828057813,19.74920662582268,15.16707886611044,19.10467907058128,15.073082607366604,13.617736350951976,15.18272547297594,17.35532246325029,14.199694547182192,15.610244890807245,14.621729227797877,18.95400412964164,12.964580994444413,15.36883078409412,16.853662577443295,9.289086221782476,14.893028581642264,10.028208101683177,16.785697558739038,14.32901240110449,,,,,,,1.02
