days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
4.0,16.0,8.0,64.0,480.0,60.0,20.0,100.0,200.0,60.0,1660.0,0.05,0.05,10.0,0.13,332.0,336.0,343.0,333.0,336.0,355.0,334.0,325.0,331.0,356.0,335.0,335.0,332.0,331.0,333.0,342.0,331.0,328.0,330.0,335.0,0.0,0.5089916373020673,1.1141856569805524,0.5978152796196559,0.4384480658217038,0.3389711987067442,1.990428518401866,1.1365575052556751,1.113982848952881,2.405898307745192,0.8284275552254596,1.0715888439063952,0.8749289963503504,0.982244358319016,1.7052354557305702,1.450927490744527,1.0057863335303114,1.2458400407470591,1.1241164225537497,0.461754121929544,1.7596348404489266,2.187678430194232,1.058235767503537,0.9065245604448255,1.2797134112395607,1.4117901210295518,0.9724756283638218,0.2864959147321477,0.0,0.8314991911841707,1.073210292270603,0.0286027668951737,0.7848146523680702,1.2611801146442971,0.0,1.0449405155693254,1.114921335532971,0.0,0.8206452462343385,2.2101005836456817,2.751980637253485,0.690426539285675,1.8441697435054016,0.0,0.456023442466418,0.0,1.012432823364967,1.832797698002695,1.4422987793975492,0.9012092452336408,0.5360691368378128,2.8909598389360607,1.0071987199102277,0.0,0.6647616134076961,1.072690602877005,1.1403965271860097,1.566431527201709,0.1238091115373594,1.2401176676531205,0.6545826309313592,1.4288518438903124,1.0619801570941343,1.244998536455748,1.7336557520859084,0.836358011856045,0.2685816135176467,1.7595874061248549,2.8591598110476983,1.7441344362892433,2.616593323434893,0.0,0.5353302642507738,1.2028851410714942,0.0,0.0,1.4095176043463349,2.3719029490647268,1.6879452030696755,1.3354865553100643,1.2995419022315258,1.9481191269181912,0.0,2.1035723365461507,1.187844123073201,0.5591607383969082,1.4735789969452355,0.2927268929824688,2.5054894667435788,1.7179617097661497,1.4235846999546191,0.2230481444220543,0.8955764193558738,2.04414214523905,0.3941511352444328,1.5075759272085123,0.8556151344365075,0.0,0.0,1.458471372987833,100.0,250.0,250.0,0.95,0.95,0.95,0.96
,,,,,,,,200.0,60.0,1857.0,0.05,0.05,10.0,0.13,346.0,341.0,337.0,325.0,351.0,324.0,340.0,344.0,336.0,341.0,345.0,343.0,336.0,351.0,333.0,344.0,323.0,331.0,339.0,324.0,0.5574699719050624,3.091144111491054,4.090591503308207,2.353588097287198,2.057304880346335,2.214651055717812,6.943493760883678,4.3506607143816485,3.929269261439424,8.165687055031542,4.087535099929108,4.047871850286319,4.210602522651468,3.756146926051649,6.37013464146247,5.526738647438479,4.222972577105566,4.708910688946638,3.669646411543459,2.5109782496347792,6.330809337520838,8.029866381224524,3.7429192392436232,3.547353118749656,5.13469809296088,4.903553903951728,4.252939469711055,2.070857037842776,0.0,3.620536344758054,4.89541399472199,0.6811528338331501,3.578368314912503,5.379268948328871,0.0,4.50754022478859,5.113972736082927,0.0,3.227798603699636,7.489004060921465,9.66505278647599,2.8647364648485265,6.3112804410520535,0.0,1.9693281460312813,0.0,3.9529156776267698,6.450588673046006,5.78384629937197,4.319741299871576,2.446896390897406,10.004279305685014,4.489458396187514,0.0,3.279365103446394,5.378404260474015,4.502298218019116,5.605803954452098,1.4889622241888856,4.432409879830795,2.7991191710900694,5.399378677430983,3.77211928483548,4.925665848589986,6.7567084160341135,4.116526630277051,1.922503304557608,5.795911233127033,10.434439712055962,6.590555444031463,9.207901192959287,0.0,2.826746013300236,5.031140317659329,0.0,0.0,4.808681607422796,8.434917984390744,6.542842507379088,4.919294833098554,4.927951519875689,7.214201090716313,0.6570734703821857,6.858009748385202,4.363326038322156,2.3133208842741237,5.611619691588943,1.9933787819536373,9.360131581832771,6.614073511007564,5.301174112290486,1.0919117878887996,4.056253551792707,7.470566459480477,2.714311242899356,5.492580377168088,3.432652944235398,0.4045738341320688,0.6237255857678683,5.243694940041118,,,,,,,1.22
,,,,,,,,200.0,60.0,2245.0,0.05,0.05,10.0,0.13,340.0,342.0,350.0,332.0,333.0,335.0,323.0,331.0,334.0,340.0,335.0,336.0,330.0,334.0,331.0,336.0,321.0,342.0,329.0,334.0,4.273326123191414,8.843928184766373,9.517303578617186,6.691088756157465,4.330414338866894,8.301459146245254,16.4039728332906,8.532573638763331,8.2986709684479,17.634575159338254,9.554105371136185,9.905980456836566,12.167657826651215,9.045980537548202,15.72374196347904,11.52090725646959,9.846397329630689,11.823145362963846,9.9867186405359,7.299204762188985,14.04863422101734,19.139909985637644,10.503914263400633,7.629925707694206,12.478898086190862,12.68831336408876,10.40045822515429,6.659058888520784,2.7272131587911863,10.03187868959907,9.750478888121556,4.619516539593578,7.817670964784911,14.09286775043572,0.0,10.081829238746783,14.323371793568995,0.0,7.737247643217345,15.287066565024482,22.465814641018756,7.894413176174552,15.094574320120817,0.0,7.583689129747631,0.0,8.052938818393006,15.769145087521244,13.491126015002996,12.236270372017742,8.142544412513455,22.216881714546908,11.857291438807438,2.106793263592135,9.613372011347844,13.067987323096336,12.51643562161145,15.17859015690238,6.937603732780122,10.32120516107224,6.574639620210014,12.20352284567312,8.03658625887747,11.853129367301188,15.736740090454347,8.328537225069622,6.179403851886967,13.466465673138362,20.446180413005468,15.72843503883567,21.26922124838088,1.2256687036323877,7.180381189905192,11.371324525287775,0.0,0.0,9.791275689810467,19.912479448358145,14.496829545032783,12.132423939736404,13.068166016983128,18.59693870214952,4.2128503574719325,15.92534244711441,10.762112992416755,4.2808920361154605,13.889859925495577,6.11666076772408,22.22468684966667,15.542762233806098,13.479617998388813,1.950067172049048,10.265180883248489,18.022565544935617,7.826800798771172,14.841028101733746,8.020003619310733,3.1976743878464697,2.053474359436564,11.786209592272137,,,,,,,1.26
,,,,,,,,200.0,60.0,1294.0,0.05,0.05,10.0,0.13,335.0,334.0,334.0,337.0,327.0,341.0,347.0,337.0,320.0,330.0,332.0,326.0,332.0,348.0,329.0,341.0,337.0,330.0,344.0,328.0,10.745794744964492,16.373636834464634,19.216705964325147,13.950760330152796,10.295059685697932,13.90042552973586,30.4564668347113,13.629986116587322,15.450005386934375,30.37405833522128,14.647084286322062,17.831054127435557,19.663238470263536,15.102100006953362,25.681082585181063,17.317847384695465,18.635720065043778,20.63903049719149,18.735848462884423,15.5445831956176,25.485753564089634,28.92154315271929,16.037815506324492,14.92354869290311,22.559007562726897,21.430233285406207,19.615403602899598,12.744238631428887,4.873635608977892,17.501368830713766,20.801496458620534,11.96903108936114,15.076367026350782,23.85385087283324,0.0,15.447502424466231,26.17548669428836,0.8745505917578746,15.121897453809291,24.67403446646305,33.896595611508,14.93178096450213,24.96571843352425,5.277665841540878,16.118912444826872,0.6623890947292566,17.29575344970489,26.57308953548473,25.712389936937903,22.419276380520003,13.393862176068287,37.320737296136144,22.85630778341137,7.264749080467633,18.519771753054545,17.021759430912272,22.585112510099144,26.08537369589774,13.21606813613823,20.07389530485018,13.653168908947912,21.318261583285256,14.337803291325883,21.97881395077924,27.928706966896463,17.19804805282062,10.67245112515436,21.70347205667535,30.96053431820103,26.044590794087508,35.541691917302295,3.4981071253769795,14.158200630344716,23.017292749012885,0.4093683096570224,0.0,17.128077111675204,33.48496523482003,23.29519257088156,22.01217480337189,22.715328202168056,31.710167801549005,12.470232840032946,29.19138966776376,20.55443579397356,11.71283874543434,24.45381845410559,12.974012140089275,34.73735209746519,28.943758110262355,24.51661700244063,0.3032935313747131,16.670098315529874,34.2678770812639,15.340464066417397,27.210698212510493,17.49073649273621,8.325793419527491,4.649301987196744,19.49243187826293,,,,,,,1.2
,,,,,,,,200.0,60.0,323.0,0.05,0.05,10.0,0.13,332.0,333.0,328.0,344.0,325.0,319.0,342.0,344.0,323.0,334.0,326.0,336.0,345.0,323.0,329.0,349.0,349.0,345.0,328.0,345.0,16.95575699006544,26.8723769683816,24.9771324551658,17.318231083433485,17.134144866485084,24.357755776136123,39.72491671271035,24.35771092502588,19.8469531035264,35.48262363359373,21.72795069182856,22.398630632229008,25.127036630610142,19.7459333326268,34.254440459000385,26.31725953903986,27.967756878229704,26.849541610387966,21.56012873151236,23.796098169313577,32.987429425458565,41.36531247673122,21.10878444999788,21.228826021797413,27.58370920536014,28.53216162993698,25.968797940235984,17.29724204808376,10.463601232117092,23.3762438237485,28.878017742676736,16.500215928910535,25.71869299757708,34.39572356778703,0.4859756375232199,19.477546924115547,32.57421671813338,10.058482417626347,23.445884415277103,30.404416897239045,38.64339864848341,15.647956262075,30.954471494746084,16.756470450822984,25.56806008026997,3.928924471135198,24.316459078719657,35.04525523319663,33.55687283532733,28.24478166497172,24.02672304163968,44.16553321375345,30.745718811305068,15.265077448551146,26.671540092772005,25.423168234946807,31.296740238223585,33.20961879083425,17.36002719836319,30.783253116494013,17.903876155712574,29.69353659658426,20.816880868383414,29.987592461813804,39.46844118154643,25.399868352557203,13.367694089525203,27.21538867498673,32.77683423968328,34.692178853874736,46.88477119200854,12.30115922944158,18.54160098740685,39.05713819828146,7.177149047960582,4.114666518184801,30.043584023964552,47.2048439487286,30.78089384537246,28.500856645096533,29.2977665630658,42.46192234530793,14.66764424606497,39.71832422007756,27.354641335467598,18.51630322203569,37.75896453527336,25.32126401596715,43.06956724538136,38.16569685238976,33.474180061952715,4.27889811428597,22.81523653943068,41.27029015733415,20.14715537699669,38.20138475468375,25.824971414901487,15.508646002942784,9.28992252733967,27.82378952745158,,,,,,,1.12
,,,,,,,,200.0,60.0,761.0,0.05,0.05,10.0,0.13,326.0,323.0,336.0,328.0,321.0,342.0,321.0,334.0,342.0,334.0,320.0,330.0,316.0,332.0,342.0,339.0,330.0,332.0,328.0,324.0,17.794754350527775,29.900097654195093,28.518472842660632,18.321243504659847,18.33346468120047,22.507130527823158,37.13249422944849,27.06446316963631,21.481339668450367,35.72397203961152,20.725665492756637,22.59311096395884,29.10127137999301,25.317914484616296,36.53705781683823,26.036842132676057,29.250866317698318,27.89855453800136,26.185761990217163,22.08014750303081,34.76207347729674,39.99084187626031,20.936612366574774,25.727358970926243,27.17839556354812,30.162417736313618,27.45226631613447,16.73570828665952,14.866197956417258,26.54370305468486,31.0456619205327,20.43239865080735,27.1744255090878,38.76107643688408,3.293311932364829,20.836503750655854,36.03048803355847,18.92961941638868,26.37471561962989,32.09076329008215,38.23018293156103,19.934607605337465,34.54860999106534,21.01986863925601,24.240222147358843,6.459163852134888,25.200755366197114,33.578633642653664,33.737872439056176,26.4110092217277,24.031996228255327,44.13398957585503,33.71846517475494,17.515469955989218,26.31611678069235,24.95410009107236,36.14229128643762,37.79500810150451,20.610644156818072,31.43943162225218,19.715784604693184,30.56178681349948,19.71486257145804,31.99821009832984,43.12520622840955,30.46696005790495,15.065864948253283,31.170052365066844,33.44470969800348,33.93649527545195,44.89568311809225,15.573479816607032,18.399095053783757,37.899153006471856,12.65324574673509,10.738569825243149,29.757572121179606,46.40719102846618,35.352710051919566,31.53311984258093,28.25383193265366,40.89805643425265,17.560301727474094,47.09294880507209,32.0076444802371,24.636276785850782,39.71884902045119,27.354516541332607,40.3847446227611,42.07359062269943,35.34044999539621,8.565835422217509,27.89580902316875,41.02647729327128,20.38304524326956,34.16435129672093,26.940837220748428,15.611614654933542,14.450903202499925,28.44254934857512,,,,,,,0.8
,,,,,,,,200.0,60.0,363.0,0.05,0.05,10.0,0.13,334.0,324.0,334.0,343.0,334.0,336.0,336.0,340.0,322.0,345.0,330.0,333.0,331.0,330.0,349.0,334.0,328.0,335.0,337.0,337.0,21.57696516225912,26.51257167085697,31.06857835861405,21.65379167608367,23.15468440917978,24.21213890639732,36.13716713627947,29.95607703819056,21.30603091813057,33.83706836976017,24.339571346435267,27.827090628820542,31.41034333199581,27.68839134195713,37.48331049044282,27.08264689138352,30.94327635128849,32.254850753702776,32.010812896709155,23.809988620546505,40.28299890738444,38.629707042110965,24.133204234046477,30.66797524731879,31.19441267062265,29.166507682771165,31.84946828983893,19.78520916314254,20.333938926110758,31.816696437813164,31.937146121859445,20.270238328291946,30.73374715884349,40.63333894480615,8.274499294790347,23.77558829691176,41.55648548626013,23.64948036671896,31.04057483279594,31.70911269128942,34.76844136247809,21.24357357973472,40.52458787262295,25.156350613908955,24.251092864117403,15.303368172295478,30.0665545201135,36.84890055717907,30.962188862576816,31.575678535207157,23.281271785983726,47.2237325630074,36.58094539083826,19.955524472420723,29.05091519932533,26.792885369076856,35.87667260283101,43.46249329391184,27.46230763431339,32.45230051721933,24.73993561725888,33.57978516133086,26.17136992554571,34.793940749859985,42.8344783272871,32.909505070461265,23.2154375387454,36.57657830430736,37.88217745502725,35.35218402660988,39.42085150757489,18.72151565591631,27.91684366371808,39.984800550028815,16.188649884737007,20.126823053214466,29.23688519789608,52.342497752939344,33.6278687279294,35.04116833953964,30.60811830345989,44.3638948658981,18.665003208035788,50.6531802976465,32.9308863085503,26.75150669986472,42.33472267796575,32.74605733261683,36.31865089778437,46.479477154424536,37.01218507016094,15.213747448799614,32.81533895001709,43.51979938519685,19.32717685084565,35.77745715467056,28.76515062847377,13.418307509505617,12.676913830331102,33.47016365510105,,,,,,,0.74
,,,,,,,,200.0,60.0,1954.0,0.05,0.05,10.0,0.13,322.0,324.0,329.0,329.0,328.0,342.0,340.0,334.0,336.0,343.0,346.0,331.0,340.0,335.0,338.0,341.0,346.0,343.0,349.0,347.0,21.40362266114905,21.566221702137643,29.811022066272177,27.23801319267423,23.924641404269472,27.42672294733345,28.816737540464057,26.042282053925952,24.16009138240205,33.450824210530016,20.569229332911835,32.82839920278771,34.235825630905104,29.271957854382677,35.001701705912325,27.69556850496043,32.4398228210859,33.06041806496954,36.11985368232642,25.239863745614063,44.12625793209073,38.38791611506428,21.350644355749875,29.48167446396853,33.20608704399558,32.683334233032205,31.08205473614731,26.15576070228173,24.29797374602488,32.48170058816831,32.14066099143801,17.252377908941725,29.32107711861165,38.35259349296604,14.62047136901148,26.075429470371866,44.78993170880906,24.903607863451217,32.343160026715964,33.91611331546944,34.3500708452572,19.106637448358164,42.95583961025764,28.448311630992883,23.743600163788987,23.17011602293825,29.44582282366081,31.574384422624156,32.57773544136112,33.54676258371418,23.912983102425237,44.43963772119376,31.124799047938986,27.81034206471323,33.494087900597016,26.437681210570148,32.15176730580499,40.26038140173871,28.948680268419597,34.454372032768646,30.45451942583005,35.38320269287173,27.517128480292367,33.76807089404573,38.83936106861096,32.98675521259419,23.169468907488604,38.78809209906515,42.76207566224116,38.80739400526975,40.431612137602514,25.85767311312818,22.534658824958303,43.52800833751596,17.55971025737946,29.149923028505917,29.7824557367232,51.1484815590891,29.327624046121716,35.800904433432486,30.440108889800022,41.41756840603057,23.60758717346235,48.60539674813198,27.20208700088973,27.468509137205743,36.05837848529991,35.45920493899057,35.72130697744678,38.88837046401113,32.92446416306284,15.810920215533606,35.49290790374849,39.61045033039873,21.051630980450238,36.76446186961641,24.624920709316,17.022954967639595,13.760900311499435,33.113122378928445,,,,,,,0.76
,,,,,,,,200.0,60.0,699.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,,,,,,16.320605984878686,17.042660376870334,26.41275831892823,27.82496612311889,19.41156513414444,22.66223439644783,22.00901926869512,17.21702648462844,21.50777679105266,27.57396955770659,21.31761886168217,22.628554569616657,30.114680629018565,26.347066889433663,27.62151032294516,24.11391121251701,27.224915353218908,23.37360972925461,31.0113423001962,20.76849495885142,39.71829645648742,35.229509468341625,21.72652715722875,27.25018522509331,23.914861014977937,29.161611630321723,24.458302312818365,23.09297998826081,21.55668353590122,29.139802898361445,25.095456332030107,17.209407411786803,23.926448757199093,33.34595070695671,17.31450144814438,20.231684024927954,34.71405929018571,25.533080074923475,23.22922273144578,29.615387284832234,35.04431250407677,16.365960356832414,35.71965235508879,23.0246836112795,19.39894146382302,16.879351272041777,26.5047331503724,18.729542720140994,24.45763920588169,27.088505073685518,24.03556153271002,32.39615334611101,20.14656893241985,23.02743400410845,28.078320521023315,23.987976595953818,24.83137767538997,29.951608939847134,21.838124305979814,30.494894036191027,28.2612239232164,27.753284754564877,17.826177667760803,24.22594924426353,32.77317202646701,23.65877212751032,18.325141563184733,25.42958105459403,34.784343906397574,29.858556587402298,34.02195181183668,22.216455139249884,14.91600094479472,32.3362986052818,13.167568486863326,23.40321119881819,26.384752384785354,38.004836749779294,18.56670247930907,30.186906967059382,25.241671918146498,36.35650027852112,18.45878140885993,40.15676995415583,17.062524177416126,23.40561905245719,29.34520452986227,27.599312293880672,29.49286126242201,30.59413991282529,25.110390995327496,12.767712422780797,29.2026273183908,31.005628594163525,22.90299057184026,29.61614604306465,21.14975652535493,17.736360488321694,15.85668740290546,25.73567401996996,,,,,,,0.9
,,,,,,,,200.0,60.0,862.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,,,,,,10.84856255910789,12.572779929576951,13.98465700359527,13.156377926776354,13.033977769911768,13.3332918080015,12.43255833428449,10.699805444511735,14.44106701310972,14.691166696323275,10.772202666093438,11.572401004506109,17.148322454268655,18.23956510916551,11.893558217462886,14.728614491221796,15.79857016416614,12.653656933565012,18.9288781617752,14.446885740154825,24.696813111056624,20.14977802815995,11.932315154920826,14.155114475867892,16.629056636584917,17.483108109256122,17.326165780500798,12.751408420543587,12.31253081143048,16.015821023113645,14.532826713901642,10.133287984826543,16.365463448522966,20.70373065618785,12.086421196511216,13.903716970017632,19.644148824347788,14.41562264102076,15.198512017125882,17.5039771403712,18.25154929595528,9.886609717129106,19.7538055706797,13.020248391163417,9.451657318649026,10.744373300641728,15.81347548451684,9.3608042381889,15.00746391605511,13.844703609693992,17.660192668252396,18.71436764059588,12.907124578305066,13.67607381091688,18.26553472095132,14.0643449047965,12.33308132200805,17.90844629791826,11.525019705423109,20.068347357274664,18.128336239603307,18.00605327383222,8.687736367002595,13.276233929814529,17.708584359091976,14.815277333605223,10.24750949667784,15.649883759571978,19.91580616283607,16.891136286559085,19.40337104588231,15.137430872040312,9.523535727219825,18.906717425114657,6.938018563192622,12.231231999386257,18.461870023485645,22.4338129277311,11.934874368567831,18.968531127789564,15.447797813447131,21.66223531079946,12.92837973957917,22.064757040981505,10.932002277176869,12.908741871014447,19.77188802293595,14.480409116717,17.295680116614577,18.273815759922364,15.725404941501544,9.958202838711046,18.585874424162093,17.77226494635907,15.19940717940201,17.769399681159616,13.680948609601838,12.239633900011032,12.407131505596482,13.195225123372587,,,,,,,1.02
