days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
4.0,16.0,8.0,64.0,480.0,60.0,20.0,100.0,200.0,60.0,1249.0,0.05,0.05,10.0,0.13,328.0,338.0,337.0,341.0,346.0,339.0,339.0,330.0,335.0,347.0,334.0,341.0,330.0,345.0,325.0,325.0,336.0,350.0,338.0,337.0,0.2518565579329964,0.0,0.0,0.572332513483435,0.0,0.4206007603515527,0.8027519304297867,0.752269397991437,0.4158591735552572,2.219494194419884,0.8773467748328798,1.3378063241793066,0.6615158248466313,1.2919281365890305,0.6293295853933589,0.0,1.1994185028536954,0.4434243412242891,1.9612656650938471,0.0,0.1270594841346515,1.313665607467542,0.7787347479907987,2.014542266613236,2.1229999308200806,0.2491552881828503,0.0,2.509397636829699,0.9015725450161016,0.3051417807121868,0.354010675470894,1.523661644354362,2.3959335944582456,0.1810972307040128,0.6569804092078855,0.4970498945363859,1.028843110641927,1.5749698839067712,0.0,0.6836335905108408,2.221702886437791,0.941832672897286,0.5940889716154263,0.8990372118769139,1.6204382110992932,1.550893761660416,0.637385689627634,1.3062132198883585,1.290254840369527,0.6459189520506519,1.318443624102859,0.6653925179457386,2.144376922125342,0.9397499616850002,0.0,1.2544634321855463,0.3170834048140207,0.3350030253655592,0.057660889745752,2.412890103016132,0.1047946593136964,2.161516110124282,1.5067402070143974,1.3344582517030266,1.2488960632254082,0.4527235487912074,0.872463859468871,0.3477957329201196,1.1991953017023067,1.2136718120587058,0.8613252973781081,2.322782689551228,1.5463189411148233,0.5401331639059967,0.0,1.183072770955326,1.1438545073429065,0.3390304800385855,1.221278014087333,0.3417423710575378,0.5127124847927892,0.6839142454223479,0.898970324191852,1.2187040991333191,0.4153043193175892,0.7992022253699086,2.4719808623715283,2.2047340947434164,1.199087915238019,1.0048697462117784,0.7645115765286394,0.190053484275718,0.4437052641655892,1.528056770674315,0.3474983185747959,1.2840208756691942,0.1784009791855566,0.7542276156023001,0.0,1.381060567188419,100.0,250.0,250.0,0.95,0.95,0.95,0.96
,,,,,,,,200.0,60.0,221.0,0.05,0.05,10.0,0.13,340.0,324.0,327.0,322.0,333.0,362.0,330.0,344.0,337.0,338.0,338.0,336.0,329.0,325.0,334.0,331.0,334.0,348.0,349.0,342.0,1.0647321465149044,0.0,0.0,3.06955777002558,0.0,2.429200829208189,4.073942347789495,3.6270774747399694,2.558772275908459,7.870155310893252,3.4443396549494545,4.68056484440002,3.405291093895489,4.735648569235597,3.02783630507622,0.0,4.0503000118634365,2.701553128992426,7.3905352291042545,0.7797011526415152,2.0328671291901124,4.838661121834537,3.2145031028180666,7.645751701598893,7.336608107883128,1.4079460726789033,0.1776124306156976,9.306935193657658,3.4005041194536547,1.95852095766881,1.9076878001442357,5.862994208923778,8.397624841224633,1.3512937097630169,2.4588137477196184,2.685329480243752,4.2927813242335695,5.637616946722432,0.9546859298002692,2.9174834547228725,7.995441352988673,3.887852445473081,3.099667524093337,3.797932782371853,5.783536778888587,5.469218035812864,3.361287324227038,5.50561860442107,6.054505960432144,2.069173220979934,6.34105177876011,2.450484768798345,8.172466279494783,3.3620706827270275,0.3634930758133565,4.627259840461306,1.7333485989595152,1.6213386356212585,1.7482428117776023,7.880412147041913,0.9715904803177252,7.315387688309229,5.515290091738889,5.164187618948839,4.692938733184203,3.077819618692221,3.518903174357772,2.453777377634318,5.247552188158966,4.298808716424667,2.662391721042465,8.447618634128261,6.79690059755551,2.885690515697118,0.1757593460891375,4.726505883849593,4.19160884608945,1.6861441279746847,4.998433879462338,1.5759338777612015,2.462082005814201,3.0557931792313173,3.679927689624048,4.848767868115345,1.8792872280675292,3.254345185432317,8.609633627284953,8.139319516267328,4.434031972804138,3.480111417415785,2.986582332235385,0.3712060338742278,2.011422413673617,5.529515749270638,2.7638084043842985,4.526482789178436,1.1017458083115543,3.417446627846865,0.420277106526405,5.334928377026716,,,,,,,1.22
,,,,,,,,200.0,60.0,1751.0,0.05,0.05,10.0,0.13,337.0,335.0,349.0,341.0,342.0,329.0,341.0,330.0,336.0,350.0,330.0,344.0,339.0,318.0,340.0,328.0,347.0,332.0,331.0,337.0,4.007964129485617,0.7836353690046649,1.759624937959804,9.800435764605934,0.9717461162447272,8.3520634038013,11.45892005383551,8.935056981347886,6.432073289074475,20.014103071555912,9.03798158745078,11.249085486451264,9.083719002868984,11.90480735825545,7.830777670136238,0.0,10.361676345786757,7.185562276122983,17.45818940814475,2.842660992661536,7.556617404777912,11.9279188848215,8.603639676776982,16.919058927405743,16.1824952850699,4.985147329083871,4.293362866121093,21.451234367650407,6.3807943190892535,7.0149505844715225,4.306752620037858,13.451005508041092,18.55327388973003,5.233856855490508,7.747111647240268,6.95507884550345,10.367783969971246,13.569166723502171,4.078920491261778,9.117774919878386,16.689076829457896,8.034168288939668,7.983282327374761,9.622280320573786,13.195700962139682,14.375160693513564,9.48757883855172,15.511860504653882,13.81656851050784,5.277999061756442,14.68376033950813,6.1756358112153,18.854975639735795,8.794577036050258,2.259058317249165,10.178320255597946,4.612846000641371,6.89812806269148,5.289814844722418,18.42740041858521,3.760347831337524,16.40808585716895,12.563713178614966,10.623623104089884,10.628342016958111,8.230421275967693,8.723737605730651,7.236700267325427,13.322584240883774,9.85494175353084,4.667776294867203,17.870239850015256,15.801137511804075,6.775825242934639,1.2923030920645295,12.381244490869692,8.972700440220558,4.825155253861025,12.787942016245664,5.046349525728128,7.849491566190823,7.252209261045202,8.268887634435654,12.176614213335863,5.660673227539741,8.59197583233911,17.258987612553618,17.91215674636645,10.754844310446352,8.35057412320048,7.111940573473481,1.121808302927928,6.024117005141583,13.545812182699088,7.900646403653115,10.713906107601645,2.8430294018535007,8.872247274378694,4.668846070157705,13.103770009866285,,,,,,,1.26
,,,,,,,,200.0,60.0,837.0,0.05,0.05,10.0,0.13,348.0,339.0,341.0,340.0,327.0,333.0,338.0,348.0,346.0,336.0,345.0,331.0,328.0,325.0,348.0,346.0,337.0,332.0,324.0,328.0,11.614241366919035,3.2461616638283264,7.7600150120387905,17.330223445234466,2.056215019672655,18.68459212594916,22.280113806875885,18.161057588397284,12.25520389121666,30.00830702944752,16.691119844950283,19.909719392190823,15.312828436384525,21.24108148524793,13.830727307267637,0.5994134139317453,15.480592083117436,13.024655066245694,31.608383378282205,8.21810963958913,13.581249196276447,20.36536144613389,16.896391163248882,27.856298714608613,28.87028981315309,13.204186807760689,13.657581263248415,35.43166689126874,13.848627576909069,16.912890244516223,11.945949208160089,23.74663709464398,29.377712201001064,10.61061682729695,13.479543714191887,14.440895131435278,17.07721395964401,23.008450298441662,11.141298791602797,16.81541835988032,23.988937059976443,14.590053507280516,17.544517963926715,18.001729603401333,21.80719582604746,24.705146168790986,17.63372193911655,30.34667825128041,23.534045566955815,10.37529342899313,22.98694442613408,13.80701014766915,33.27641347764463,17.028847087386236,7.825854467464264,16.711379900121038,11.560417364961918,18.116236336402324,9.472210765296346,29.35283524693409,9.07531235571991,26.352907242325536,22.305755729953965,20.367512017004163,18.613287423706847,13.51678763388668,15.614968104819354,12.293809675977483,19.057145431907447,18.069323144222228,10.751319352425096,24.951011845531543,21.669842402885244,14.256873299937258,4.761058934073978,23.700261828522414,15.074338875749094,10.260817537785186,22.866667887914996,12.00883317247662,13.338591147274162,13.582392318400448,15.928503014370431,22.354479826508555,11.41757071754794,16.909880235870894,26.45088752133068,28.04348916870308,16.60957021215934,16.85934102927492,12.356458516345125,4.173385635637516,12.981639413726814,25.54011737949567,16.180728593763007,20.471337508191667,6.246058233570431,14.820908046913864,10.70753363137954,25.565546866105368,,,,,,,1.2
,,,,,,,,200.0,60.0,1604.0,0.05,0.05,10.0,0.13,333.0,334.0,342.0,335.0,331.0,327.0,330.0,344.0,352.0,342.0,341.0,340.0,333.0,339.0,341.0,340.0,333.0,341.0,340.0,345.0,16.478597639691717,6.284413790259488,13.08259658645731,25.340504720712246,5.112380582508133,29.04099592369254,28.02449794671571,23.6061403163774,16.37907708686091,35.49224589777118,22.05295467447511,24.56829907728695,19.75945752384689,29.754029127417382,18.227141033366262,1.524402731913607,23.71696679972828,20.690852378093965,40.38064093732946,10.121971118917331,18.865914815913413,27.66142194416537,26.870594641671104,35.350317881072584,34.88582802903316,16.93027965296274,25.31660540749559,43.31180678438078,20.459579349482844,26.16789508781804,19.180989269692333,32.487636691422004,39.789249742140186,16.940936054594275,18.780810796428625,23.29212912655715,22.40423089601016,34.0099866587943,17.169799447265067,22.00764416489768,30.91866084316573,18.63304605232728,25.317068443612477,28.2520885571871,31.169489172229486,34.67929061123677,26.56836699597214,39.13213684771517,27.433942144881705,19.36896229474313,27.929895605854387,19.486837184803885,41.18857978602496,22.24370453233923,15.08926919404145,21.790183720256667,19.985593486254597,25.70435149908873,14.79648801764408,40.40616179564926,14.870978472213784,35.21913954562189,28.12055511756428,22.688511269557765,28.79550520952312,21.009751896502003,23.517687562148875,16.78895966916353,24.35983833841381,18.609503750655605,22.29192204016199,33.44373240422204,27.03160848482467,24.87696244799633,10.324330333244609,32.42977581760499,18.884255169310958,13.42531171258416,29.215584602126174,19.293409912278342,18.965786822446574,21.46511707294364,23.07383975365002,30.937990046397413,21.03786131683313,25.69043214870764,31.76729154936524,37.64763906408661,19.91688788139492,19.666986660446504,17.01865792165828,10.414253334284416,18.633608784502663,36.80296664627654,23.99224997027793,22.902662040280955,8.658122568384218,16.046141834864798,20.27014003746032,32.0067558962382,,,,,,,1.12
,,,,,,,,200.0,60.0,688.0,0.05,0.05,10.0,0.13,331.0,336.0,344.0,344.0,344.0,333.0,332.0,322.0,332.0,326.0,332.0,320.0,331.0,342.0,337.0,342.0,345.0,330.0,349.0,347.0,17.439013288951468,9.54019641492254,19.464679612947524,30.32654109633936,6.981866824729433,26.85386578571698,29.642531861172166,23.720747303376584,17.403571369699378,27.440160081843107,25.57335768873163,23.698179002919307,21.51532596385446,32.8412733158839,18.07909824945116,4.799684142998789,30.17115927893093,22.33591164641874,35.85989781512701,16.747314404046104,23.185813918639266,25.988242771428197,23.849215144574323,34.43529644142134,33.42955209640755,9.952443701585189,30.15794697522201,42.47323478026684,22.982789314121018,25.71426102979248,25.437222324113137,33.952376425827886,40.21725549695071,19.87595251472695,19.417500861314487,29.120060295225148,20.75583158301737,40.84374736275977,16.404587793577306,30.421112765462915,35.03702055727224,21.0302760121485,26.732415629584118,26.045684298082943,28.37142411923947,31.273286124866285,27.2479976842946,42.02827151223377,26.014234457818308,19.93129839236112,28.66866074477836,26.121343380179063,44.19719583735487,25.09598442899764,21.906988998044657,22.69519489936201,14.818119080438477,25.04564757550086,16.13604909455724,41.78552119722293,22.77582827489418,39.98449900045042,28.639594589023044,23.75631425751704,29.223453876872703,26.021467092689782,25.618375287051208,11.907181875459974,31.612197380925064,19.15256831201024,25.98571445035642,36.16339991657478,25.523946016283062,26.48702771433401,15.454555206892849,41.39721587281953,23.3331769837086,11.424994929615064,28.284407849197084,21.60864192371215,24.925701366998087,26.020149140852435,27.019502185479677,33.77885539773409,25.71238300956781,23.074812905973243,30.538437040165263,33.57912541106018,26.033899212801398,22.95370458844738,21.65456596282835,16.240553492252108,18.22314679986501,37.45288346297958,25.300360430306533,29.021237097656854,12.130940067308773,19.570700150083983,20.60695175251977,31.119609151790563,,,,,,,0.8
,,,,,,,,200.0,60.0,1040.0,0.05,0.05,10.0,0.13,327.0,339.0,325.0,340.0,341.0,334.0,338.0,334.0,342.0,332.0,327.0,334.0,346.0,326.0,321.0,340.0,340.0,329.0,346.0,356.0,21.72001858699099,14.280979347687891,22.63786334739484,32.52459798072445,14.91692167959175,33.35013769294003,32.72943230072937,26.36199719930752,15.02186463670765,23.68864268088689,28.229390289007327,26.684975058162426,25.30094028774385,31.822113737450664,21.47219649395546,7.409808156140092,35.76800743117937,22.71365478064031,39.04963355695576,19.07884458399865,27.923919788792663,32.21540839071706,31.725895813591936,35.71979470355931,36.94479540078594,14.629646196381248,36.55036899186771,41.640542374354496,18.855483548395075,26.12171455146762,33.93397080715665,34.35951777663423,42.57243204852112,22.52277649140285,25.83566087802463,30.019635003933693,20.581333255999706,41.21841649834212,17.74497890989028,31.094622860029947,36.41967119841618,24.47706433650566,32.20840920678686,30.37576743960956,23.876243553978995,33.33854300739483,27.481143966334024,47.53530758271591,24.210821269771632,21.612187828261224,31.859963754128763,27.39044947192815,48.75110928957538,31.75320381621273,24.860561970814302,26.902917083211168,20.66061071025122,25.399012317583708,23.80521792703521,40.73523744650496,25.566818711991928,43.32186748532844,33.10238933759934,29.914602444502272,25.413581077494367,37.48215684931037,26.849820660117487,19.79388224299859,34.37189313386466,19.834800083078424,29.17009219846227,36.22509829835776,27.52613063224184,30.00258366612854,17.50306144434554,43.27560945629241,23.427532281937637,17.952692465529505,30.806400749693648,24.029252633585195,27.96329573764965,26.655500726115257,34.04828257660193,29.650920388860367,29.988655378707463,25.95014251917696,28.302875133325895,35.55354581454704,28.19458236334459,26.378996929418363,25.951743112017333,22.51740109543558,19.32500987155013,39.97645891971944,33.30090721175571,38.05269994366893,20.66232186796094,27.54950868237152,18.55321084198447,37.63037966729096,,,,,,,0.74
,,,,,,,,200.0,60.0,909.0,0.05,0.05,10.0,0.13,329.0,350.0,331.0,336.0,334.0,335.0,331.0,325.0,341.0,341.0,339.0,347.0,325.0,334.0,342.0,332.0,326.0,339.0,323.0,326.0,20.29420590342144,18.792774808520253,28.33528132349914,35.150688360096126,15.53701058445389,33.386511732924205,35.93384077009317,28.996884042682453,20.176819189160632,22.37904308809817,23.42272841223913,29.35279338860479,27.82078145335159,25.91029627642658,23.655027649047447,13.008387021454098,43.26654822383031,21.34327045719241,36.78193262315229,19.833921743413605,28.452936311175293,34.85330815249535,32.13911094538744,32.83601402414931,46.957756043993726,27.370303223535505,37.90974492297129,37.20442508122284,22.947135200229702,31.59978253162041,35.32553883452413,33.96740230512381,38.13118017230119,20.083310390223065,26.83218122454353,26.094684766280597,21.42158349659576,36.78295954686345,19.998989930142837,28.79326050243941,31.42217959718239,26.10961013385272,40.59491571375603,30.882288608083268,18.5515960613056,35.3822733832586,30.11049877213654,43.21613061216417,22.916703057932725,24.337549337372,31.93462767261326,26.36772785896533,47.73575137183564,27.980885869610724,26.76970359970533,28.139021492537584,23.531217063973664,26.72168484949053,24.48770480970489,39.401559464295936,23.68450113880693,42.48986974287645,33.24848235070596,34.86692366820943,22.603790617104867,34.19039294766616,23.445201156327897,22.10452804868049,34.52890197681566,21.223590441693663,28.412253897298243,35.80815555697871,28.79821267446277,33.55182767089333,18.538429378560203,50.4451439532461,23.628629255212395,18.3762960197345,28.577416244227045,26.21248854290216,30.548081671136597,26.319140566080907,40.18405646319071,27.592457196484872,30.336620400363493,21.37138866218284,25.58219923590676,37.97102700974754,22.98625484487476,28.911408019350446,24.299638740657915,25.914430510615595,23.40166572243028,42.11977979102774,40.17475965244891,32.10787122579576,23.870174753169373,29.067103300907185,17.23507386057748,34.13631315079243,,,,,,,0.76
,,,,,,,,200.0,60.0,337.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,,,,,,17.657863501882456,12.368203191476743,24.44583444287651,27.10816400279004,18.309519741184648,23.270786943935587,33.0038505914068,25.68484858843631,20.24238236698806,18.780818649460883,20.7469806247584,25.39838671983428,23.350245202056627,25.124382400139428,24.52715058659428,12.119038936182724,36.59539429392707,18.67700739901009,30.758508887755564,16.521036666390827,20.207267592096688,26.84899558511836,25.440740810689437,27.167459279307465,31.911915915576103,18.63313322863924,33.24402633786434,29.922278385508825,20.72766028693204,22.67187346632489,31.156565877412103,26.940253065561187,33.30268920710781,16.35645836133226,21.901966807200907,17.1289746837559,22.08588768247615,27.63849740345789,18.587327439361427,25.37567993147101,27.21572650924915,21.88609894327685,32.7648347955648,23.526715597124912,18.584433276643157,32.908945420875035,24.826245920042684,35.05976333232229,20.690514041563617,19.87131194308609,22.094179826339065,21.19862282603992,37.850891803215866,26.61458737803413,24.02020753285847,28.983567468558768,21.03718381113185,20.597799528263646,23.328667535471137,31.286854211567807,20.57826086275563,35.78334838093738,28.71290175129896,31.891086399910805,21.232394576164488,22.29330674885217,21.241652814181467,20.02940450504044,22.255933279948103,20.56019183490744,29.422778362313927,32.69559936925178,26.711119196533488,24.990334702342192,16.169487133903083,42.33192364549719,22.94438513144386,19.94534598053899,21.278285487980845,20.98202391583522,26.526523534872016,23.606975208083355,31.08610239015496,23.292663084129245,24.71192653800833,16.836357213502822,25.502468467333998,31.436910029226745,22.046003068568613,23.54324342111574,23.491252197347592,27.11933944567928,24.914209709080797,36.240558431509925,29.43157832011873,28.316059052639364,23.92294790591512,24.53272866039008,16.93741028281547,26.92413752453845,,,,,,,0.9
,,,,,,,,200.0,60.0,2159.0,0.05,0.05,10.0,0.13,,,,,,,,,,,,,,,,,,,,,10.385176237031713,7.519194790527218,14.095661179724647,13.893354832565208,10.400973726333389,13.488721398047046,18.12901415995982,15.197739925892929,13.569508598029564,12.040162233515414,13.132120564177225,14.26075052470554,14.40220985892866,15.16542024959891,16.217203432099137,7.693244231523747,22.117313199491367,11.892912252131278,19.81133783407738,8.76958899247971,14.844694195498956,14.709438951978704,14.298604053961444,17.538450570077096,17.424151881561325,9.761616771256769,19.539310988782237,17.44524094771062,10.305924829446337,13.66556507276845,21.539904109297822,13.825245190372602,19.62170739195385,12.419142670193803,11.54731916213441,8.61012272908564,13.468460700999152,18.503921057614907,10.198284452506137,13.02995532303042,16.564040439070638,14.710082200896757,17.513996869935674,13.445169463058033,11.24512729616376,17.896794164848668,12.858199268444594,17.78188345078296,15.516571715063964,13.43124444036386,12.470244168526104,13.057141418562484,23.74173666187417,17.774024708356677,16.63177132098346,19.77777278809962,12.492725858842975,15.912610493586389,12.994255182648452,18.535057283666365,13.89273768701392,21.20257386191828,12.5951028805174,19.292907455130138,14.041873036800371,15.207502559521268,14.258919464355603,13.86819742893372,13.492188226383591,11.702446874081463,16.620196757466168,18.203501680327303,15.938312994963136,14.507038809546197,9.222775360409766,21.79920130750121,13.084646574964848,13.835761278771606,13.833399544505678,13.180107158427797,16.16379432736033,13.242368192822315,17.09756814920225,13.177177332525837,14.953469607863196,9.944346774641362,16.2536548600093,17.544933379914593,11.16987300094227,15.25472402161991,15.77851204672707,17.31847882490844,13.535088056774804,18.88546969850165,16.195425737816063,15.815424867902912,14.998285749527128,16.00578347235653,10.78737281260759,15.100088609406953,,,,,,,1.02
